Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
42480,2023-11-06 00:00:00,0.0,3009.0,855.0,0.0,45.0
42481,2023-11-06 01:00:00,0.0,3009.0,842.0,0.0,46.0
42482,2023-11-06 02:00:00,0.0,3010.0,863.0,0.0,46.0
42483,2023-11-06 03:00:00,0.0,3008.0,885.0,0.0,44.0
42484,2023-11-06 04:00:00,0.0,3007.0,1167.0,0.0,37.0
42485,2023-11-06 05:00:00,0.0,3007.0,1668.0,0.0,35.0
42486,2023-11-06 06:00:00,0.0,3006.0,2396.0,9.0,37.0
42487,2023-11-06 07:00:00,0.0,3006.0,2797.0,102.0,34.0
42488,2023-11-06 08:00:00,0.0,3007.0,2516.0,360.0,32.0
42489,2023-11-06 09:00:00,0.0,3005.0,2928.0,762.0,39.0
42490,2023-11-06 10:00:00,0.0,3002.0,1328.0,907.0,35.0
42491,2023-11-06 11:00:00,0.0,3002.0,1299.0,1192.0,28.0
42492,2023-11-06 12:00:00,0.0,3001.0,1169.0,657.0,23.0
42493,2023-11-06 13:00:00,0.0,3000.0,1412.0,551.0,32.0
42494,2023-11-06 14:00:00,0.0,2999.0,1659.0,351.0,31.0
42495,2023-11-06 15:00:00,0.0,3002.0,1991.0,73.0,29.0
42496,2023-11-06 16:00:00,0.0,3005.0,2990.0,0.0,47.0
42497,2023-11-06 17:00:00,0.0,3007.0,3222.0,0.0,44.0
42498,2023-11-06 18:00:00,0.0,3006.0,2660.0,0.0,39.0
42499,2023-11-06 19:00:00,0.0,3009.0,1981.0,0.0,32.0
42500,2023-11-06 20:00:00,0.0,3010.0,1510.0,0.0,34.0
42501,2023-11-06 21:00:00,0.0,3014.0,1391.0,0.0,46.0
42502,2023-11-06 22:00:00,0.0,3011.0,1094.0,0.0,41.0
42503,2023-11-06 23:00:00,0.0,3013.0,930.0,0.0,39.0
