UTC time,nuclear,hydro,solar,wind
2023-10-09 00:00:00,2984.0,374.0,0.0,4.0
2023-10-09 01:00:00,2985.0,515.0,0.0,4.0
2023-10-09 02:00:00,2986.0,511.0,0.0,5.0
2023-10-09 03:00:00,2988.0,735.0,0.0,6.0
2023-10-09 04:00:00,2988.0,1832.0,0.0,7.0
2023-10-09 05:00:00,2987.0,3129.0,0.0,9.0
2023-10-09 06:00:00,2987.0,3324.0,95.0,11.0
2023-10-09 07:00:00,2987.0,3075.0,443.0,13.0
2023-10-09 08:00:00,2979.0,2667.0,926.0,11.0
2023-10-09 09:00:00,2970.0,2226.0,1386.0,6.0
2023-10-09 10:00:00,2962.0,1923.0,1680.0,5.0
2023-10-09 11:00:00,2953.0,1902.0,1801.0,7.0
2023-10-09 12:00:00,2946.0,1927.0,1688.0,8.0
2023-10-09 13:00:00,2942.0,1980.0,1488.0,10.0
2023-10-09 14:00:00,2939.0,2554.0,1200.0,11.0
2023-10-09 15:00:00,2939.0,3103.0,522.0,12.0
2023-10-09 16:00:00,2939.0,3546.0,130.0,9.0
2023-10-09 17:00:00,2944.0,3813.0,2.0,4.0
2023-10-09 18:00:00,2951.0,3684.0,0.0,2.0
2023-10-09 19:00:00,2955.0,3214.0,0.0,7.0
2023-10-09 20:00:00,2960.0,2541.0,0.0,8.0
2023-10-09 21:00:00,2966.0,1565.0,0.0,10.0
2023-10-09 22:00:00,2971.0,952.0,0.0,5.0
2023-10-09 23:00:00,2974.0,775.0,0.0,3.0
