Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
41496,2023-09-26 00:00:00,16.68,2988.0,1913.0,0.0,4.0
41497,2023-09-26 01:00:00,16.43,2990.0,1750.0,0.0,4.0
41498,2023-09-26 02:00:00,16.61,2992.0,1869.0,0.0,4.0
41499,2023-09-26 03:00:00,17.27,2993.0,2344.0,0.0,3.0
41500,2023-09-26 04:00:00,18.38,2994.0,3405.0,0.0,3.0
41501,2023-09-26 05:00:00,18.73,2991.0,3781.0,9.0,4.0
41502,2023-09-26 06:00:00,19.41,2992.0,3959.0,158.0,4.0
41503,2023-09-26 07:00:00,19.25,2993.0,2995.0,292.0,3.0
41504,2023-09-26 08:00:00,19.94,2989.0,1785.0,659.0,3.0
41505,2023-09-26 09:00:00,23.4,2986.0,1273.0,1543.0,2.0
41506,2023-09-26 10:00:00,24.98,2978.0,1043.0,1984.0,2.0
41507,2023-09-26 11:00:00,25.3,2970.0,997.0,2074.0,3.0
41508,2023-09-26 12:00:00,25.07,2963.0,1083.0,2004.0,6.0
41509,2023-09-26 13:00:00,24.22,2958.0,1514.0,1760.0,7.0
41510,2023-09-26 14:00:00,22.79,2956.0,2010.0,1331.0,8.0
41511,2023-09-26 15:00:00,21.24,2954.0,3229.0,778.0,7.0
41512,2023-09-26 16:00:00,19.77,2955.0,3820.0,273.0,6.0
41513,2023-09-26 17:00:00,19.1,2956.0,4228.0,12.0,3.0
41514,2023-09-26 18:00:00,18.98,2966.0,4124.0,0.0,2.0
41515,2023-09-26 19:00:00,18.79,2971.0,3870.0,0.0,0.0
41516,2023-09-26 20:00:00,18.08,2976.0,3060.0,0.0,0.0
41517,2023-09-26 21:00:00,17.36,2979.0,2409.0,0.0,1.0
41518,2023-09-26 22:00:00,16.64,2981.0,1884.0,0.0,2.0
41519,2023-09-26 23:00:00,15.99,2984.0,1486.0,0.0,2.0
