UTC time,nuclear,hydro,solar,wind
2023-02-01 00:00:00,3017.0,387.0,0.0,13.0
2023-02-01 01:00:00,3017.0,264.0,0.0,16.0
2023-02-01 02:00:00,3018.0,244.0,0.0,22.0
2023-02-01 03:00:00,3018.0,272.0,0.0,31.0
2023-02-01 04:00:00,3019.0,696.0,0.0,32.0
2023-02-01 05:00:00,3015.0,1609.0,0.0,23.0
2023-02-01 06:00:00,3016.0,2374.0,0.0,20.0
2023-02-01 07:00:00,3016.0,2559.0,9.0,17.0
2023-02-01 08:00:00,3016.0,2816.0,19.0,14.0
2023-02-01 09:00:00,3017.0,1382.0,155.0,13.0
2023-02-01 10:00:00,3013.0,955.0,367.0,16.0
2023-02-01 11:00:00,3013.0,717.0,868.0,15.0
2023-02-01 12:00:00,3012.0,982.0,422.0,17.0
2023-02-01 13:00:00,3013.0,946.0,1026.0,17.0
2023-02-01 14:00:00,3013.0,1543.0,584.0,22.0
2023-02-01 15:00:00,3013.0,1465.0,101.0,31.0
2023-02-01 16:00:00,3014.0,2465.0,4.0,39.0
2023-02-01 17:00:00,3014.0,3038.0,0.0,35.0
2023-02-01 18:00:00,3016.0,2806.0,0.0,29.0
2023-02-01 19:00:00,3016.0,1729.0,0.0,26.0
2023-02-01 20:00:00,3016.0,1337.0,0.0,23.0
2023-02-01 21:00:00,3019.0,1468.0,0.0,29.0
2023-02-01 22:00:00,3019.0,656.0,0.0,32.0
2023-02-01 23:00:00,3019.0,524.0,0.0,28.0
