UTC time,nuclear,hydro,solar,wind
2023-04-14 00:00:00,3016.0,613.0,0.0,28.0
2023-04-14 01:00:00,3016.0,720.0,0.0,24.0
2023-04-14 02:00:00,3018.0,576.0,0.0,22.0
2023-04-14 03:00:00,3017.0,622.0,0.0,19.0
2023-04-14 04:00:00,3015.0,1312.0,0.0,17.0
2023-04-14 05:00:00,3016.0,1909.0,131.0,12.0
2023-04-14 06:00:00,3016.0,2153.0,557.0,8.0
2023-04-14 07:00:00,3017.0,1667.0,877.0,6.0
2023-04-14 08:00:00,3014.0,1170.0,969.0,5.0
2023-04-14 09:00:00,3010.0,962.0,1589.0,5.0
2023-04-14 10:00:00,3009.0,544.0,1777.0,6.0
2023-04-14 11:00:00,3009.0,547.0,2294.0,8.0
2023-04-14 12:00:00,3006.0,520.0,2428.0,7.0
2023-04-14 13:00:00,3007.0,498.0,2278.0,8.0
2023-04-14 14:00:00,3008.0,427.0,1904.0,8.0
2023-04-14 15:00:00,3005.0,512.0,1269.0,9.0
2023-04-14 16:00:00,3006.0,871.0,609.0,10.0
2023-04-14 17:00:00,3005.0,1589.0,98.0,8.0
2023-04-14 18:00:00,3006.0,1602.0,4.0,8.0
2023-04-14 19:00:00,3009.0,1483.0,0.0,6.0
2023-04-14 20:00:00,3011.0,921.0,0.0,7.0
2023-04-14 21:00:00,3013.0,750.0,0.0,6.0
2023-04-14 22:00:00,3015.0,572.0,0.0,6.0
2023-04-14 23:00:00,3016.0,631.0,0.0,7.0
