UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-04-10 00:00:00,2024-07-17 00:00:00,3.1,2.956573107784587,278.136898046594,274.1460331275979,0.0303005971321106,0.2603759055007251,3015.84797,265.25329,0.0,0.0
2023-04-10 01:00:00,2024-07-17 00:00:00,3.1,3.154587738154361,277.5309022182018,275.02886225144607,0.0,0.6979440606337493,3001.01716,213.28254,0.0,0.0
2023-04-10 02:00:00,2024-07-17 00:00:00,3.1,3.154587738154361,277.5309022182018,275.02886225144607,0.0,0.6979440606337493,2990.48994,174.7278,0.0,0.0
2023-04-10 03:00:00,2024-07-17 00:00:00,3.1,3.154587738154361,277.5309022182018,275.02886225144607,0.0,0.6979440606337493,2986.50619,262.7726,0.0,0.0
2023-04-10 04:00:00,2024-07-17 00:00:00,3.1,2.649061308092399,277.3750531377846,275.7627497655702,4.143525463044681,2.10228480497899,2992.45368,404.05047,1.0,0.0
2023-04-10 05:00:00,2024-07-17 00:00:00,3.1,2.649061308092399,277.3750531377846,275.7627497655702,4.143525463044681,2.10228480497899,3002.3917,573.37131,5.0,0.0
2023-04-10 06:00:00,2024-07-17 00:00:00,3.1,2.649061308092399,277.3750531377846,275.7627497655702,4.143525463044681,2.10228480497899,3015.91521,677.72042,19.0,0.0
2023-04-10 07:00:00,2024-07-17 00:00:00,3.1,2.75234061849162,278.5623770034215,276.29529306110976,116.01625827397532,2.2304478934086767,3022.85394,700.68306,39.0,0.0
2023-04-10 08:00:00,2024-07-17 00:00:00,3.1,2.75234061849162,278.5623770034215,276.29529306110976,116.01625827397532,2.2304478934086767,3054.68781,678.40032,58.0,0.0
2023-04-10 09:00:00,2024-07-17 00:00:00,3.1,2.75234061849162,278.5623770034215,276.29529306110976,116.01625827397532,2.2304478934086767,3062.11219,663.67303,71.0,0.0
2023-04-10 10:00:00,2024-07-17 00:00:00,3.1,3.0200910687285063,279.7584066207163,276.2157122902961,196.1381974053059,3.907156162323495,3012.19065,592.85674,78.0,0.0
2023-04-10 11:00:00,2024-07-17 00:00:00,3.1,3.0200910687285063,279.7584066207163,276.2157122902961,196.1381974053059,3.907156162323495,3036.51872,529.22449,81.0,0.0
2023-04-10 12:00:00,2024-07-17 00:00:00,3.1,3.0200910687285063,279.7584066207163,276.2157122902961,196.1381974053059,3.907156162323495,2944.9101,439.32616,79.0,0.0
2023-04-10 13:00:00,2024-07-17 00:00:00,3.1,2.825136171095292,280.1114303870604,275.56461373133914,307.1916306753764,1.056224636299941,3017.75764,381.32211,72.0,0.0
2023-04-10 14:00:00,2024-07-17 00:00:00,3.1,2.825136171095292,280.1114303870604,275.56461373133914,307.1916306753764,1.056224636299941,3006.5219,456.10302,59.0,0.0
2023-04-10 15:00:00,2024-07-17 00:00:00,3.1,2.825136171095292,280.1114303870604,275.56461373133914,307.1916306753764,1.056224636299941,3005.52107,584.91256,40.0,0.0
2023-04-10 16:00:00,2024-07-17 00:00:00,3.1,1.760544338006063,277.7480254436148,275.2912313294144,204.97778098860203,1.6159296498915128,3035.78486,725.61237,21.0,0.0
2023-04-10 17:00:00,2024-07-17 00:00:00,3.1,1.760544338006063,277.7480254436148,275.2912313294144,204.97778098860203,1.6159296498915128,3028.308,858.27637,6.0,0.0
2023-04-10 18:00:00,2024-07-17 00:00:00,3.1,1.760544338006063,277.7480254436148,275.2912313294144,204.97778098860203,1.6159296498915128,3021.22541,948.32945,1.0,0.0
2023-04-10 19:00:00,2024-07-17 00:00:00,3.1,1.839665851160768,276.7911833662582,274.82135694940354,0.0612332988889469,0.2436296043981999,3040.52461,903.42393,0.0,0.0
2023-04-10 20:00:00,2024-07-17 00:00:00,3.1,1.839665851160768,276.7911833662582,274.82135694940354,0.0612332988889469,0.2436296043981999,3048.8337,816.38896,0.0,0.0
2023-04-10 21:00:00,2024-07-17 00:00:00,3.1,1.839665851160768,276.7911833662582,274.82135694940354,0.0612332988889469,0.2436296043981999,3033.12936,696.67912,0.0,0.0
2023-04-10 22:00:00,2024-07-17 00:00:00,3.1,1.8098596007525136,276.4486898644467,274.59195895015125,0.0304210245206729,0.4455873718089465,3025.41347,585.69272,0.0,0.0
2023-04-10 23:00:00,2024-07-17 00:00:00,3.1,1.8098596007525136,276.4486898644467,274.59195895015125,0.0304210245206729,0.4455873718089465,3018.74489,550.18682,0.0,0.0
2023-04-11 00:00:00,2024-07-17 00:00:00,3.1,1.8098596007525136,276.4486898644467,274.59195895015125,0.0304210245206729,0.4455873718089465,3016.96971,265.71684,7.60922,1.19235
2023-04-11 01:00:00,2024-07-17 00:00:00,3.1,1.979683389476865,276.53363066368377,274.3615988354984,0.0,0.2554892391113452,3002.13531,213.73766,18.37914,1.34097
2023-04-11 02:00:00,2024-07-17 00:00:00,3.1,1.979683389476865,276.53363066368377,274.3615988354984,0.0,0.2554892391113452,2991.60749,175.03914,0.0,1.69913
2023-04-11 03:00:00,2024-07-17 00:00:00,3.1,1.979683389476865,276.53363066368377,274.3615988354984,0.0,0.2554892391113452,2987.62454,262.73995,0.0,2.93004
2023-04-11 04:00:00,2024-07-17 00:00:00,3.1,2.1881375316164946,277.528634949307,274.5096894819628,7.675467322563508,0.3017695454370973,2993.57023,403.5799,0.0,4.09095
2023-04-11 05:00:00,2024-07-17 00:00:00,3.1,2.1881375316164946,277.528634949307,274.5096894819628,7.675467322563508,0.3017695454370973,3003.50985,572.58308,0.0,5.02752
2023-04-11 06:00:00,2024-07-17 00:00:00,3.1,2.1881375316164946,277.528634949307,274.5096894819628,7.675467322563508,0.3017695454370973,3017.03735,677.00042,28.26559,5.46519
2023-04-11 07:00:00,2024-07-17 00:00:00,3.1,3.0376166441290424,281.5249395753572,276.2653379981773,272.6235028051825,0.002930641213749,3023.98107,700.46678,36.87215,5.48224
2023-04-11 08:00:00,2024-07-17 00:00:00,3.1,3.0376166441290424,281.5249395753572,276.2653379981773,272.6235028051825,0.002930641213749,3055.81413,678.81783,54.24863,5.75967
2023-04-11 09:00:00,2024-07-17 00:00:00,3.1,3.0376166441290424,281.5249395753572,276.2653379981773,272.6235028051825,0.002930641213749,3063.23892,664.32758,101.00917,6.40689
2023-04-11 10:00:00,2024-07-17 00:00:00,3.1,3.862235920956488,283.71185201068295,276.6790667735437,407.21051586413785,0.0569724774425245,3013.3066,593.46988,139.16923,7.21119
2023-04-11 11:00:00,2024-07-17 00:00:00,3.1,3.862235920956488,283.71185201068295,276.6790667735437,407.21051586413785,0.0569724774425245,3037.64026,529.7732,143.55846,7.69728
2023-04-11 12:00:00,2024-07-17 00:00:00,3.1,3.862235920956488,283.71185201068295,276.6790667735437,407.21051586413785,0.0569724774425245,2946.0047,439.98929,188.021,7.70938
2023-04-11 13:00:00,2024-07-17 00:00:00,3.1,3.662132740024617,280.95004999415926,278.1213710618423,343.18952879750714,1.4903618410901625,3018.8702,382.13329,199.0252,7.56603
2023-04-11 14:00:00,2024-07-17 00:00:00,3.1,3.662132740024617,280.95004999415926,278.1213710618423,343.18952879750714,1.4903618410901625,3007.62967,456.76515,196.89968,7.9385
2023-04-11 15:00:00,2024-07-17 00:00:00,3.1,3.662132740024617,280.95004999415926,278.1213710618423,343.18952879750714,1.4903618410901625,3006.62865,585.08638,160.72707,8.249
2023-04-11 16:00:00,2024-07-17 00:00:00,3.1,3.0418991348712554,277.25393103164004,276.48726376979766,192.9912743967135,5.732391939372199,3036.89523,725.11222,112.06277,8.51716
2023-04-11 17:00:00,2024-07-17 00:00:00,3.1,3.0418991348712554,277.25393103164004,276.48726376979766,192.9912743967135,5.732391939372199,3029.41597,857.3814,90.24491,9.10053
