UTC time,nuclear,hydro,solar,wind
2023-09-13 00:00:00,2705.0,956.0,0.0,17.0
2023-09-13 01:00:00,2705.0,976.0,0.0,13.0
2023-09-13 02:00:00,2708.0,974.0,0.0,11.0
2023-09-13 03:00:00,2708.0,1697.0,0.0,10.0
2023-09-13 04:00:00,2707.0,3104.0,0.0,5.0
2023-09-13 05:00:00,2710.0,3420.0,5.0,6.0
2023-09-13 06:00:00,2708.0,3411.0,74.0,3.0
2023-09-13 07:00:00,2708.0,3295.0,349.0,2.0
2023-09-13 08:00:00,2705.0,2268.0,497.0,2.0
2023-09-13 09:00:00,2702.0,2077.0,494.0,1.0
2023-09-13 10:00:00,2701.0,2087.0,442.0,0.0
2023-09-13 11:00:00,2727.0,2181.0,1205.0,0.0
2023-09-13 12:00:00,2749.0,2188.0,833.0,1.0
2023-09-13 13:00:00,2746.0,2312.0,786.0,6.0
2023-09-13 14:00:00,2746.0,2800.0,349.0,6.0
2023-09-13 15:00:00,2754.0,3217.0,94.0,5.0
2023-09-13 16:00:00,2757.0,3648.0,192.0,7.0
2023-09-13 17:00:00,2757.0,3729.0,84.0,7.0
2023-09-13 18:00:00,2758.0,3667.0,0.0,6.0
2023-09-13 19:00:00,2760.0,3473.0,0.0,6.0
2023-09-13 20:00:00,2760.0,3017.0,0.0,6.0
2023-09-13 21:00:00,2761.0,1877.0,0.0,5.0
2023-09-13 22:00:00,2760.0,1806.0,0.0,5.0
2023-09-13 23:00:00,2763.0,1299.0,0.0,4.0
