UTC Time,Solar,Wind Onshore
2019-01-21 18:00:00+00:00,True,False
2019-01-21 19:00:00+00:00,True,False
2019-01-21 20:00:00+00:00,True,False
2019-01-21 21:00:00+00:00,True,False
2019-01-21 22:00:00+00:00,True,False
2019-01-21 23:00:00+00:00,True,False
2019-01-22 00:00:00+00:00,True,False
2019-01-22 01:00:00+00:00,True,False
2019-01-22 02:00:00+00:00,True,False
2019-01-22 03:00:00+00:00,True,False
2019-01-22 04:00:00+00:00,True,False
2019-01-22 05:00:00+00:00,True,False
2019-01-22 06:00:00+00:00,True,False
2019-01-22 07:00:00+00:00,True,False
2019-01-22 08:00:00+00:00,True,False
2019-01-22 09:00:00+00:00,True,False
2019-01-22 10:00:00+00:00,True,False
2019-01-22 11:00:00+00:00,True,False
2019-01-22 12:00:00+00:00,True,False
2019-01-22 13:00:00+00:00,True,False
2019-01-22 14:00:00+00:00,True,False
2019-01-22 15:00:00+00:00,True,False
2019-01-22 16:00:00+00:00,True,False
2019-01-22 17:00:00+00:00,True,False
2019-01-22 18:00:00+00:00,True,False
2019-01-22 19:00:00+00:00,True,False
2019-01-22 20:00:00+00:00,True,False
2019-01-22 21:00:00+00:00,True,False
2019-02-24 18:00:00+00:00,True,False
2019-02-24 19:00:00+00:00,True,False
2019-02-24 20:00:00+00:00,True,False
2019-02-24 21:00:00+00:00,True,False
2019-06-07 06:00:00+00:00,True,False
2019-06-07 07:00:00+00:00,True,False
2019-06-07 08:00:00+00:00,True,False
2019-06-07 09:00:00+00:00,True,False
2019-06-07 10:00:00+00:00,True,False
2019-06-07 11:00:00+00:00,True,False
2019-06-07 12:00:00+00:00,True,False
2019-06-07 13:00:00+00:00,True,False
2019-06-07 14:00:00+00:00,True,False
2019-06-07 15:00:00+00:00,True,False
2019-06-07 16:00:00+00:00,True,False
2019-06-07 17:00:00+00:00,True,False
2019-06-07 18:00:00+00:00,True,False
2019-06-07 19:00:00+00:00,True,False
2019-06-07 20:00:00+00:00,True,False
2019-06-16 18:00:00+00:00,True,False
2019-06-16 19:00:00+00:00,True,False
2019-06-16 20:00:00+00:00,True,False
2019-06-16 21:00:00+00:00,True,False
2019-06-16 22:00:00+00:00,True,False
2019-06-16 23:00:00+00:00,True,False
2019-06-17 00:00:00+00:00,True,False
2019-06-17 01:00:00+00:00,True,False
2019-06-17 02:00:00+00:00,True,False
2019-06-17 03:00:00+00:00,True,False
2019-06-17 04:00:00+00:00,True,False
2019-06-17 05:00:00+00:00,True,False
2019-06-17 06:00:00+00:00,True,False
2019-06-17 07:00:00+00:00,True,False
2019-06-17 08:00:00+00:00,True,False
2019-06-17 09:00:00+00:00,True,False
2019-06-17 10:00:00+00:00,True,False
2019-06-17 11:00:00+00:00,True,False
2019-06-17 12:00:00+00:00,True,False
2019-06-17 13:00:00+00:00,True,False
2019-06-17 14:00:00+00:00,True,False
2019-06-17 15:00:00+00:00,True,False
2019-06-17 16:00:00+00:00,True,False
2019-06-17 17:00:00+00:00,True,False
2019-06-17 18:00:00+00:00,True,False
2019-06-17 19:00:00+00:00,True,False
2019-06-17 20:00:00+00:00,True,False
2019-08-02 06:00:00+00:00,True,False
2019-08-02 07:00:00+00:00,True,False
2019-08-02 08:00:00+00:00,True,False
2019-08-02 09:00:00+00:00,True,False
2019-08-02 10:00:00+00:00,True,False
2019-08-02 11:00:00+00:00,True,False
2019-08-02 12:00:00+00:00,True,False
2019-08-02 13:00:00+00:00,True,False
2019-08-02 14:00:00+00:00,True,False
2019-08-02 15:00:00+00:00,True,False
2019-08-02 16:00:00+00:00,True,False
2019-08-02 17:00:00+00:00,True,False
2019-08-02 18:00:00+00:00,True,False
2019-08-02 19:00:00+00:00,True,False
2019-08-02 20:00:00+00:00,True,False
2019-08-10 18:00:00+00:00,True,False
2019-08-10 19:00:00+00:00,True,False
2019-08-10 20:00:00+00:00,True,False
2019-08-26 21:00:00+00:00,False,True
2019-08-26 22:00:00+00:00,False,True
2019-08-26 23:00:00+00:00,False,True
2019-08-27 00:00:00+00:00,False,True
2019-08-27 01:00:00+00:00,False,True
2019-08-27 02:00:00+00:00,False,True
2019-08-27 03:00:00+00:00,False,True
2019-08-27 04:00:00+00:00,False,True
2019-08-27 05:00:00+00:00,False,True
2019-08-27 06:00:00+00:00,False,True
2019-08-27 07:00:00+00:00,False,True
2019-08-27 08:00:00+00:00,False,True
2019-08-27 09:00:00+00:00,False,True
2019-08-27 10:00:00+00:00,False,True
2019-08-27 11:00:00+00:00,False,True
2019-08-27 12:00:00+00:00,False,True
2019-08-27 13:00:00+00:00,False,True
2019-08-27 14:00:00+00:00,False,True
2019-08-27 15:00:00+00:00,False,True
2019-08-27 16:00:00+00:00,False,True
2019-08-27 17:00:00+00:00,False,True
2019-08-27 18:00:00+00:00,False,True
2019-08-27 19:00:00+00:00,False,True
2019-08-27 20:00:00+00:00,False,True
2019-09-28 18:00:00+00:00,True,False
2019-09-28 19:00:00+00:00,True,False
2019-09-28 20:00:00+00:00,True,False
2019-10-05 18:00:00+00:00,False,True
2019-10-05 19:00:00+00:00,False,True
2019-10-05 20:00:00+00:00,False,True
2019-10-29 19:00:00+00:00,False,True
2019-10-29 20:00:00+00:00,False,True
2019-10-29 21:00:00+00:00,False,True
2019-11-18 18:00:00+00:00,True,False
2019-11-18 19:00:00+00:00,True,False
2019-11-18 20:00:00+00:00,True,False
2019-11-18 21:00:00+00:00,True,False
2019-12-02 06:00:00+00:00,False,True
2019-12-02 07:00:00+00:00,False,True
2019-12-02 08:00:00+00:00,False,True
2019-12-02 09:00:00+00:00,False,True
2019-12-02 10:00:00+00:00,False,True
2019-12-02 11:00:00+00:00,False,True
2019-12-02 12:00:00+00:00,False,True
2019-12-02 13:00:00+00:00,False,True
2019-12-02 14:00:00+00:00,False,True
2019-12-02 15:00:00+00:00,False,True
2019-12-02 16:00:00+00:00,False,True
2019-12-02 17:00:00+00:00,False,True
2019-12-02 18:00:00+00:00,False,True
2019-12-02 19:00:00+00:00,False,True
2019-12-02 20:00:00+00:00,False,True
2019-12-02 21:00:00+00:00,False,True
2019-12-02 22:00:00+00:00,False,True
2019-12-02 23:00:00+00:00,False,True
2019-12-03 00:00:00+00:00,False,True
2019-12-03 01:00:00+00:00,False,True
2019-12-03 02:00:00+00:00,False,True
2019-12-03 03:00:00+00:00,False,True
2019-12-03 04:00:00+00:00,False,True
2019-12-03 05:00:00+00:00,False,True
2019-12-03 06:00:00+00:00,False,True
2019-12-03 07:00:00+00:00,False,True
2019-12-03 08:00:00+00:00,False,True
2019-12-03 09:00:00+00:00,False,True
2019-12-03 10:00:00+00:00,False,True
2019-12-03 11:00:00+00:00,False,True
2019-12-03 12:00:00+00:00,False,True
2019-12-03 13:00:00+00:00,False,True
2019-12-03 14:00:00+00:00,False,True
2019-12-03 15:00:00+00:00,False,True
2019-12-03 16:00:00+00:00,False,True
2019-12-03 17:00:00+00:00,False,True
2019-12-03 18:00:00+00:00,False,True
2019-12-03 19:00:00+00:00,False,True
2019-12-03 20:00:00+00:00,False,True
2019-12-03 21:00:00+00:00,False,True
