UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_wind_production_forecast
2023-08-06 00:00:00,2024-07-17 00:00:00,3.1,5.462760568719477,300.6540069254063,291.2832591063536,489.8657809520423,1.6078828046607585,818.02692,1317.98067,29.46012
2023-08-06 01:00:00,2024-07-17 00:00:00,3.1,4.278194731060659,296.0239346973636,291.6279669916694,24.545628552555016,1.038798654080498,796.08197,1292.25109,65.3976
2023-08-06 02:00:00,2024-07-17 00:00:00,3.1,4.278194731060659,296.0239346973636,291.6279669916694,24.545628552555016,1.038798654080498,790.21714,1252.65835,87.58804
2023-08-06 03:00:00,2024-07-17 00:00:00,3.1,4.278194731060659,296.0239346973636,291.6279669916694,24.545628552555016,1.038798654080498,772.15979,1217.6452,98.06485
2023-08-06 04:00:00,2024-07-17 00:00:00,3.1,4.310357039452313,294.33493762240755,291.20858684943016,12.272664090011382,1.8190387794551928,748.72551,1157.53492,89.22868
2023-08-06 05:00:00,2024-07-17 00:00:00,3.1,4.310357039452313,294.33493762240755,291.20858684943016,12.272664090011382,1.8190387794551928,714.42365,1109.67126,108.51578
2023-08-06 06:00:00,2024-07-17 00:00:00,3.1,4.310357039452313,294.33493762240755,291.20858684943016,12.272664090011382,1.8190387794551928,681.31006,1072.15734,125.16867
2023-08-06 07:00:00,2024-07-17 00:00:00,3.1,4.170978938454823,292.96993249757213,290.69276252053373,0.0,0.5373338640391,639.60114,1058.63394,138.6359
2023-08-06 08:00:00,2024-07-17 00:00:00,3.1,4.170978938454823,292.96993249757213,290.69276252053373,0.0,0.5373338640391,647.98652,1041.00605,151.85559
2023-08-06 09:00:00,2024-07-17 00:00:00,3.1,4.170978938454823,292.96993249757213,290.69276252053373,0.0,0.5373338640391,640.32619,1057.67961,162.57415
2023-08-06 10:00:00,2024-07-17 00:00:00,3.1,3.857021555957101,292.0098392441034,290.13153488698003,1.644830721826358,0.986352393516168,673.11295,1080.4973,186.87266
2023-08-06 11:00:00,2024-07-17 00:00:00,3.1,3.857021555957101,292.0098392441034,290.13153488698003,1.644830721826358,0.986352393516168,702.27813,1081.56028,209.80158
2023-08-06 12:00:00,2024-07-17 00:00:00,3.1,3.857021555957101,292.0098392441034,290.13153488698003,1.644830721826358,0.986352393516168,738.57967,1117.84799,220.31324
2023-08-06 13:00:00,2024-07-17 00:00:00,3.1,4.355794773686963,296.08926985961534,289.8880601565894,246.52781289846703,0.4370336459812458,812.49316,1143.14127,221.38504
2023-08-06 14:00:00,2024-07-17 00:00:00,3.1,4.355794773686963,296.08926985961534,289.8880601565894,246.52781289846703,0.4370336459812458,861.59885,1147.15402,230.42838
2023-08-06 15:00:00,2024-07-17 00:00:00,3.1,4.355794773686963,296.08926985961534,289.8880601565894,246.52781289846703,0.4370336459812458,896.09352,1186.82542,250.78448
2023-08-06 16:00:00,2024-07-17 00:00:00,3.1,3.957394478882137,300.48218905899864,288.93954757806665,460.3391493282835,0.6141325537749004,899.59146,1202.01217,255.54337
2023-08-06 17:00:00,2024-07-17 00:00:00,3.1,3.957394478882137,300.48218905899864,288.93954757806665,460.3391493282835,0.6141325537749004,919.38472,1211.63655,260.408
2023-08-06 18:00:00,2024-07-17 00:00:00,3.1,3.957394478882137,300.48218905899864,288.93954757806665,460.3391493282835,0.6141325537749004,920.78207,1257.22629,253.46281
