UTC time,coal,nat_gas,wind
2023-04-29 00:00:00,1155.0,927.0,412.0
2023-04-29 01:00:00,1020.0,934.0,446.0
2023-04-29 02:00:00,1085.0,944.0,511.0
2023-04-29 03:00:00,1094.0,894.0,544.0
2023-04-29 04:00:00,1030.0,974.0,503.0
2023-04-29 05:00:00,932.0,898.0,405.0
2023-04-29 06:00:00,1001.0,908.0,394.0
2023-04-29 07:00:00,998.0,912.0,310.0
2023-04-29 08:00:00,955.0,900.0,297.0
2023-04-29 09:00:00,869.0,885.0,317.0
2023-04-29 10:00:00,872.0,913.0,323.0
2023-04-29 11:00:00,874.0,936.0,355.0
2023-04-29 12:00:00,885.0,916.0,368.0
2023-04-29 13:00:00,1141.0,980.0,297.0
2023-04-29 14:00:00,1192.0,983.0,160.0
2023-04-29 15:00:00,1115.0,961.0,152.0
2023-04-29 16:00:00,1115.0,966.0,251.0
2023-04-29 17:00:00,1167.0,979.0,282.0
2023-04-29 18:00:00,1072.0,965.0,337.0
2023-04-29 19:00:00,1095.0,961.0,390.0
2023-04-29 20:00:00,1106.0,968.0,493.0
2023-04-29 21:00:00,1156.0,975.0,466.0
2023-04-29 22:00:00,1139.0,976.0,481.0
2023-04-29 23:00:00,978.0,977.0,489.0
