,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-17 00:00:00,2023-08-18 22:28:40,3.0,529.61,688.0,1378.0,280.0
1,2023-08-17 01:00:00,2023-08-18 22:28:40,3.0,525.42,671.0,1398.0,288.0
2,2023-08-17 02:00:00,2023-08-18 22:28:40,3.0,489.85,552.0,1396.0,381.0
3,2023-08-17 03:00:00,2023-08-18 22:28:40,3.0,476.25,561.0,1201.0,450.0
4,2023-08-17 04:00:00,2023-08-18 22:28:40,3.0,449.18,474.0,1040.0,498.0
5,2023-08-17 05:00:00,2023-08-18 22:28:40,3.0,407.08,351.0,1185.0,614.0
6,2023-08-17 06:00:00,2023-08-18 22:28:40,3.0,359.44,271.0,1059.0,755.0
7,2023-08-17 07:00:00,2023-08-18 22:28:40,3.0,360.48,269.0,1037.0,738.0
8,2023-08-17 08:00:00,2023-08-18 22:28:40,3.0,375.55,270.0,1076.0,667.0
9,2023-08-17 09:00:00,2023-08-18 22:28:40,3.0,385.28,272.0,1044.0,608.0
10,2023-08-17 10:00:00,2023-08-18 22:28:40,3.0,432.39,272.0,1191.0,413.0
11,2023-08-17 11:00:00,2023-08-18 22:28:40,3.0,466.69,272.0,1214.0,273.0
12,2023-08-17 12:00:00,2023-08-18 22:28:40,3.0,466.97,271.0,1211.0,271.0
13,2023-08-17 13:00:00,2023-08-18 22:28:40,3.0,470.11,341.0,1111.0,308.0
14,2023-08-17 14:00:00,2023-08-18 22:28:40,3.0,492.67,434.0,1072.0,289.0
15,2023-08-17 15:00:00,2023-08-18 22:28:40,3.0,509.25,465.0,1243.0,242.0
16,2023-08-17 16:00:00,2023-08-18 22:28:40,3.0,507.08,507.0,1302.0,275.0
17,2023-08-17 17:00:00,2023-08-18 22:28:40,3.0,481.85,506.0,1249.0,385.0
18,2023-08-17 18:00:00,2023-08-18 22:28:40,3.0,483.24,555.0,1343.0,415.0
19,2023-08-17 19:00:00,2023-08-18 22:28:40,3.0,503.26,626.0,1440.0,364.0
20,2023-08-17 20:00:00,2023-08-18 22:28:40,3.0,514.21,638.0,1490.0,316.0
21,2023-08-17 21:00:00,2023-08-18 22:28:40,3.0,520.9,641.0,1485.0,286.0
22,2023-08-17 22:00:00,2023-08-18 22:28:40,3.0,537.44,676.0,1496.0,228.0
23,2023-08-17 23:00:00,2023-08-18 22:28:40,3.0,544.89,665.0,1485.0,190.0
