UTC time,coal,nat_gas,wind
2023-06-12 00:00:00,598.0,1008.0,344.0
2023-06-12 01:00:00,582.0,1141.0,220.0
2023-06-12 02:00:00,661.0,1148.0,107.0
2023-06-12 03:00:00,746.0,1118.0,80.0
2023-06-12 04:00:00,624.0,913.0,70.0
2023-06-12 05:00:00,628.0,766.0,37.0
2023-06-12 06:00:00,573.0,821.0,24.0
2023-06-12 07:00:00,455.0,861.0,31.0
2023-06-12 08:00:00,424.0,747.0,114.0
2023-06-12 09:00:00,348.0,840.0,145.0
2023-06-12 10:00:00,381.0,905.0,88.0
2023-06-12 11:00:00,570.0,763.0,152.0
2023-06-12 12:00:00,623.0,768.0,142.0
2023-06-12 13:00:00,708.0,1006.0,46.0
2023-06-12 14:00:00,679.0,1209.0,7.0
2023-06-12 15:00:00,743.0,1329.0,10.0
2023-06-12 16:00:00,692.0,1399.0,10.0
2023-06-12 17:00:00,741.0,1400.0,21.0
2023-06-12 18:00:00,728.0,1399.0,32.0
2023-06-12 19:00:00,751.0,1398.0,15.0
2023-06-12 20:00:00,760.0,1391.0,3.0
2023-06-12 21:00:00,747.0,1431.0,4.0
2023-06-12 22:00:00,804.0,1525.0,0.0
2023-06-12 23:00:00,857.0,1533.0,0.0
