UTC time,coal,nat_gas,wind
2023-12-08 00:00:00,1325.0,714.0,718.0
2023-12-08 01:00:00,1335.0,827.0,670.0
2023-12-08 02:00:00,1335.0,857.0,661.0
2023-12-08 03:00:00,1339.0,835.0,675.0
2023-12-08 04:00:00,1336.0,669.0,619.0
2023-12-08 05:00:00,1321.0,433.0,594.0
2023-12-08 06:00:00,1149.0,459.0,580.0
2023-12-08 07:00:00,1011.0,446.0,628.0
2023-12-08 08:00:00,1043.0,450.0,540.0
2023-12-08 09:00:00,1047.0,436.0,508.0
2023-12-08 10:00:00,1089.0,441.0,441.0
2023-12-08 11:00:00,1165.0,434.0,426.0
2023-12-08 12:00:00,1472.0,440.0,354.0
2023-12-08 13:00:00,1768.0,482.0,374.0
2023-12-08 14:00:00,1847.0,486.0,399.0
2023-12-08 15:00:00,1936.0,487.0,196.0
2023-12-08 16:00:00,1471.0,483.0,151.0
2023-12-08 17:00:00,1479.0,431.0,93.0
2023-12-08 18:00:00,1358.0,513.0,75.0
2023-12-08 19:00:00,1350.0,647.0,49.0
2023-12-08 20:00:00,1248.0,848.0,38.0
2023-12-08 21:00:00,1234.0,940.0,55.0
2023-12-08 22:00:00,1151.0,940.0,69.0
2023-12-08 23:00:00,1173.0,943.0,114.0
