UTC time,coal,nat_gas,wind
2023-12-19 00:00:00,1557.0,1586.0,42.0
2023-12-19 01:00:00,1472.0,1656.0,9.0
2023-12-19 02:00:00,1586.0,1643.0,0.0
2023-12-19 03:00:00,1537.0,1493.0,0.0
2023-12-19 04:00:00,1579.0,1479.0,7.0
2023-12-19 05:00:00,1559.0,1468.0,19.0
2023-12-19 06:00:00,1529.0,1473.0,59.0
2023-12-19 07:00:00,1532.0,1471.0,169.0
2023-12-19 08:00:00,1552.0,1471.0,269.0
2023-12-19 09:00:00,1459.0,1477.0,477.0
2023-12-19 10:00:00,1451.0,1476.0,637.0
2023-12-19 11:00:00,1586.0,1474.0,563.0
2023-12-19 12:00:00,1559.0,1470.0,582.0
2023-12-19 13:00:00,1588.0,1559.0,598.0
2023-12-19 14:00:00,1551.0,1530.0,598.0
2023-12-19 15:00:00,1433.0,1499.0,627.0
2023-12-19 16:00:00,1365.0,1581.0,566.0
2023-12-19 17:00:00,1476.0,1484.0,527.0
2023-12-19 18:00:00,1523.0,1447.0,560.0
2023-12-19 19:00:00,1622.0,1241.0,729.0
2023-12-19 20:00:00,1691.0,1209.0,758.0
2023-12-19 21:00:00,1723.0,1240.0,760.0
2023-12-19 22:00:00,1773.0,1353.0,759.0
2023-12-19 23:00:00,1839.0,1455.0,743.0
