Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
36576,2023-03-05 00:00:00,2024-07-17 00:00:00,3.1,561.54,1111.0,1382.0,342.0
36577,2023-03-05 01:00:00,2024-07-17 00:00:00,3.1,577.77,1124.0,1365.0,269.0
36578,2023-03-05 02:00:00,2024-07-17 00:00:00,3.1,564.13,1128.0,1237.0,356.0
36579,2023-03-05 03:00:00,2024-07-17 00:00:00,3.1,550.64,1124.0,1255.0,420.0
36580,2023-03-05 04:00:00,2024-07-17 00:00:00,3.1,536.91,1071.0,1082.0,480.0
36581,2023-03-05 05:00:00,2024-07-17 00:00:00,3.1,526.84,1066.0,852.0,545.0
36582,2023-03-05 06:00:00,2024-07-17 00:00:00,3.1,510.62,1004.0,865.0,586.0
36583,2023-03-05 07:00:00,2024-07-17 00:00:00,3.1,496.27,967.0,937.0,633.0
36584,2023-03-05 08:00:00,2024-07-17 00:00:00,3.1,488.49,965.0,957.0,673.0
36585,2023-03-05 09:00:00,2024-07-17 00:00:00,3.1,483.54,976.0,955.0,708.0
36586,2023-03-05 10:00:00,2024-07-17 00:00:00,3.1,480.18,1014.0,935.0,754.0
36587,2023-03-05 11:00:00,2024-07-17 00:00:00,3.1,477.89,1014.0,925.0,767.0
36588,2023-03-05 12:00:00,2024-07-17 00:00:00,3.1,486.36,1059.0,879.0,750.0
36589,2023-03-05 13:00:00,2024-07-17 00:00:00,3.1,482.47,996.0,935.0,728.0
36590,2023-03-05 14:00:00,2024-07-17 00:00:00,3.1,445.38,778.0,896.0,763.0
36591,2023-03-05 15:00:00,2024-07-17 00:00:00,3.1,440.36,725.0,873.0,742.0
36592,2023-03-05 16:00:00,2024-07-17 00:00:00,3.1,434.97,634.0,834.0,684.0
36593,2023-03-05 17:00:00,2024-07-17 00:00:00,3.1,407.65,501.0,781.0,683.0
36594,2023-03-05 18:00:00,2024-07-17 00:00:00,3.1,385.73,417.0,707.0,680.0
36595,2023-03-05 19:00:00,2024-07-17 00:00:00,3.1,380.63,417.0,579.0,667.0
36596,2023-03-05 20:00:00,2024-07-17 00:00:00,3.1,377.89,426.0,480.0,660.0
36597,2023-03-05 21:00:00,2024-07-17 00:00:00,3.1,383.78,431.0,476.0,640.0
36598,2023-03-05 22:00:00,2024-07-17 00:00:00,3.1,392.13,430.0,519.0,616.0
36599,2023-03-05 23:00:00,2024-07-17 00:00:00,3.1,409.72,489.0,620.0,628.0
