,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,590.57,718.0,1638.0,0.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,591.26,718.0,1622.0,0.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,589.22,715.0,1663.0,0.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,590.11,715.0,1642.0,0.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,588.87,688.0,1433.0,30.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,574.6,591.0,1348.0,55.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,566.93,491.0,1160.0,63.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,565.74,490.0,1059.0,80.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,545.5,467.0,1048.0,131.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,505.5,429.0,1048.0,240.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,474.21,427.0,1034.0,354.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,467.51,427.0,1122.0,385.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,464.46,428.0,1144.0,400.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,465.9,429.0,1096.0,392.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,489.04,427.0,1187.0,298.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,512.74,450.0,1292.0,217.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,516.59,500.0,1256.0,234.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,521.98,533.0,1324.0,228.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,513.57,563.0,1328.0,281.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,529.59,720.0,1391.0,297.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,515.78,729.0,1358.0,370.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,515.17,695.0,1406.0,350.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,515.6,686.0,1396.0,343.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,524.37,685.0,1411.0,300.0
