Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
36408,2023-02-26 00:00:00,2024-07-17 00:00:00,3.1,522.96,1396.0,1483.0,199.0
36409,2023-02-26 01:00:00,2024-07-17 00:00:00,3.1,516.57,1475.0,1484.0,274.0
36410,2023-02-26 02:00:00,2024-07-17 00:00:00,3.1,516.86,1587.0,1480.0,326.0
36411,2023-02-26 03:00:00,2024-07-17 00:00:00,3.1,495.75,1503.0,1479.0,426.0
36412,2023-02-26 04:00:00,2024-07-17 00:00:00,3.1,488.9,1376.0,1468.0,406.0
36413,2023-02-26 05:00:00,2024-07-17 00:00:00,3.1,467.17,1178.0,1473.0,432.0
36414,2023-02-26 06:00:00,2024-07-17 00:00:00,3.1,480.32,1088.0,1474.0,295.0
36415,2023-02-26 07:00:00,2024-07-17 00:00:00,3.1,473.19,1056.0,1431.0,328.0
36416,2023-02-26 08:00:00,2024-07-17 00:00:00,3.1,480.33,1025.0,1388.0,278.0
36417,2023-02-26 09:00:00,2024-07-17 00:00:00,3.1,478.44,1009.0,1380.0,281.0
36418,2023-02-26 10:00:00,2024-07-17 00:00:00,3.1,441.74,900.0,1345.0,430.0
36419,2023-02-26 11:00:00,2024-07-17 00:00:00,3.1,459.45,899.0,1449.0,306.0
36420,2023-02-26 12:00:00,2024-07-17 00:00:00,3.1,506.38,1094.0,1444.0,159.0
36421,2023-02-26 13:00:00,2024-07-17 00:00:00,3.1,568.57,1419.0,1159.0,73.0
36422,2023-02-26 14:00:00,2024-07-17 00:00:00,3.1,573.82,1392.0,1142.0,46.0
36423,2023-02-26 15:00:00,2024-07-17 00:00:00,3.1,522.78,1121.0,1306.0,127.0
36424,2023-02-26 16:00:00,2024-07-17 00:00:00,3.1,525.31,1133.0,1225.0,144.0
36425,2023-02-26 17:00:00,2024-07-17 00:00:00,3.1,519.85,1132.0,1103.0,205.0
36426,2023-02-26 18:00:00,2024-07-17 00:00:00,3.1,491.84,1085.0,967.0,352.0
36427,2023-02-26 19:00:00,2024-07-17 00:00:00,3.1,462.53,961.0,880.0,442.0
36428,2023-02-26 20:00:00,2024-07-17 00:00:00,3.1,458.58,892.0,830.0,426.0
36429,2023-02-26 21:00:00,2024-07-17 00:00:00,3.1,433.77,849.0,772.0,525.0
36430,2023-02-26 22:00:00,2024-07-17 00:00:00,3.1,437.67,894.0,934.0,514.0
36431,2023-02-26 23:00:00,2024-07-17 00:00:00,3.1,469.29,1097.0,910.0,487.0
