Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41952,2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,511.22,1034.0,931.0,246.0
41953,2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,524.81,1103.0,896.0,230.0
41954,2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,532.7,1092.0,874.0,199.0
41955,2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,519.68,1095.0,904.0,246.0
41956,2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,500.92,1080.0,867.0,332.0
41957,2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,504.32,1006.0,890.0,273.0
41958,2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,509.29,1007.0,913.0,246.0
41959,2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,509.56,1000.0,816.0,268.0
41960,2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,496.76,941.0,853.0,281.0
41961,2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,483.44,903.0,761.0,338.0
41962,2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,456.13,826.0,780.0,403.0
41963,2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,468.64,849.0,921.0,334.0
41964,2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,485.94,939.0,937.0,306.0
41965,2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,486.02,955.0,898.0,324.0
41966,2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,494.84,1027.0,901.0,323.0
41967,2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,488.41,985.0,828.0,347.0
41968,2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,463.24,894.0,853.0,401.0
41969,2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,438.59,767.0,870.0,426.0
41970,2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,425.69,657.0,856.0,404.0
41971,2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,430.02,670.0,825.0,399.0
41972,2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,443.47,672.0,843.0,340.0
41973,2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,437.62,699.0,828.0,387.0
41974,2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,442.74,784.0,863.0,420.0
41975,2023-10-15 23:00:00,2024-07-17 00:00:00,3.1,461.27,918.0,882.0,420.0
