UTC time,coal,nat_gas,wind
2023-03-02 00:00:00,1405.0,969.0,271.0
2023-03-02 01:00:00,1313.0,884.0,464.0
2023-03-02 02:00:00,1213.0,888.0,572.0
2023-03-02 03:00:00,1141.0,887.0,554.0
2023-03-02 04:00:00,1142.0,798.0,507.0
2023-03-02 05:00:00,1104.0,762.0,479.0
2023-03-02 06:00:00,1051.0,793.0,514.0
2023-03-02 07:00:00,1058.0,868.0,495.0
2023-03-02 08:00:00,1088.0,933.0,408.0
2023-03-02 09:00:00,1150.0,869.0,399.0
2023-03-02 10:00:00,1164.0,809.0,379.0
2023-03-02 11:00:00,1306.0,790.0,378.0
2023-03-02 12:00:00,1375.0,826.0,261.0
2023-03-02 13:00:00,1394.0,944.0,242.0
2023-03-02 14:00:00,1463.0,1043.0,282.0
2023-03-02 15:00:00,1464.0,1114.0,318.0
2023-03-02 16:00:00,1512.0,1069.0,270.0
2023-03-02 17:00:00,1482.0,1157.0,224.0
2023-03-02 18:00:00,1528.0,1168.0,221.0
2023-03-02 19:00:00,1513.0,1174.0,203.0
2023-03-02 20:00:00,1589.0,1172.0,194.0
2023-03-02 21:00:00,1521.0,1166.0,283.0
2023-03-02 22:00:00,1589.0,1167.0,326.0
2023-03-02 23:00:00,1579.0,1164.0,239.0
