UTC time,coal,nat_gas,wind
2023-09-26 00:00:00,781.0,1346.0,41.0
2023-09-26 01:00:00,779.0,1279.0,13.0
2023-09-26 02:00:00,641.0,1295.0,23.0
2023-09-26 03:00:00,584.0,1332.0,43.0
2023-09-26 04:00:00,587.0,1368.0,50.0
2023-09-26 05:00:00,589.0,1375.0,31.0
2023-09-26 06:00:00,636.0,1337.0,20.0
2023-09-26 07:00:00,585.0,1225.0,34.0
2023-09-26 08:00:00,585.0,1231.0,35.0
2023-09-26 09:00:00,558.0,1233.0,54.0
2023-09-26 10:00:00,542.0,1261.0,64.0
2023-09-26 11:00:00,584.0,1283.0,77.0
2023-09-26 12:00:00,718.0,1303.0,59.0
2023-09-26 13:00:00,724.0,1235.0,123.0
2023-09-26 14:00:00,721.0,1237.0,152.0
2023-09-26 15:00:00,714.0,1306.0,31.0
2023-09-26 16:00:00,714.0,1286.0,42.0
2023-09-26 17:00:00,712.0,1253.0,67.0
2023-09-26 18:00:00,702.0,1343.0,52.0
2023-09-26 19:00:00,701.0,1347.0,39.0
2023-09-26 20:00:00,702.0,1319.0,30.0
2023-09-26 21:00:00,711.0,1343.0,34.0
2023-09-26 22:00:00,711.0,1333.0,28.0
2023-09-26 23:00:00,712.0,1315.0,37.0
