UTC time,coal,nat_gas,wind
2023-12-09 00:00:00,1087.0,935.0,218.0
2023-12-09 01:00:00,1037.0,862.0,363.0
2023-12-09 02:00:00,1150.0,938.0,341.0
2023-12-09 03:00:00,1177.0,939.0,288.0
2023-12-09 04:00:00,1321.0,939.0,263.0
2023-12-09 05:00:00,1327.0,939.0,216.0
2023-12-09 06:00:00,1167.0,936.0,220.0
2023-12-09 07:00:00,953.0,873.0,339.0
2023-12-09 08:00:00,835.0,750.0,475.0
2023-12-09 09:00:00,610.0,768.0,503.0
2023-12-09 10:00:00,529.0,765.0,511.0
2023-12-09 11:00:00,536.0,757.0,480.0
2023-12-09 12:00:00,552.0,762.0,471.0
2023-12-09 13:00:00,652.0,780.0,510.0
2023-12-09 14:00:00,667.0,897.0,501.0
2023-12-09 15:00:00,674.0,855.0,520.0
2023-12-09 16:00:00,585.0,859.0,597.0
2023-12-09 17:00:00,582.0,923.0,624.0
2023-12-09 18:00:00,588.0,884.0,630.0
2023-12-09 19:00:00,590.0,874.0,624.0
2023-12-09 20:00:00,612.0,929.0,597.0
2023-12-09 21:00:00,628.0,814.0,608.0
2023-12-09 22:00:00,633.0,880.0,580.0
2023-12-09 23:00:00,653.0,940.0,529.0
