Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
35952,2023-02-07 00:00:00,2024-07-17 00:00:00,3.1,589.15,1839.0,404.0,665.0
35953,2023-02-07 01:00:00,2024-07-17 00:00:00,3.1,616.32,2030.0,465.0,586.0
35954,2023-02-07 02:00:00,2024-07-17 00:00:00,3.1,614.68,1855.0,479.0,532.0
35955,2023-02-07 03:00:00,2024-07-17 00:00:00,3.1,594.73,1701.0,415.0,582.0
35956,2023-02-07 04:00:00,2024-07-17 00:00:00,3.1,552.29,1320.0,433.0,603.0
35957,2023-02-07 05:00:00,2024-07-17 00:00:00,3.1,524.12,1130.0,370.0,627.0
35958,2023-02-07 06:00:00,2024-07-17 00:00:00,3.1,497.71,857.0,473.0,560.0
35959,2023-02-07 07:00:00,2024-07-17 00:00:00,3.1,512.28,802.0,480.0,471.0
35960,2023-02-07 08:00:00,2024-07-17 00:00:00,3.1,569.11,923.0,444.0,352.0
35961,2023-02-07 09:00:00,2024-07-17 00:00:00,3.1,530.18,968.0,470.0,504.0
35962,2023-02-07 10:00:00,2024-07-17 00:00:00,3.1,540.26,1104.0,469.0,539.0
35963,2023-02-07 11:00:00,2024-07-17 00:00:00,3.1,567.98,1279.0,598.0,495.0
35964,2023-02-07 12:00:00,2024-07-17 00:00:00,3.1,575.66,1412.0,745.0,498.0
35965,2023-02-07 13:00:00,2024-07-17 00:00:00,3.1,569.82,1441.0,904.0,516.0
35966,2023-02-07 14:00:00,2024-07-17 00:00:00,3.1,584.73,1659.0,965.0,521.0
35967,2023-02-07 15:00:00,2024-07-17 00:00:00,3.1,628.8,2030.0,1007.0,402.0
35968,2023-02-07 16:00:00,2024-07-17 00:00:00,3.1,641.68,2174.0,1009.0,372.0
35969,2023-02-07 17:00:00,2024-07-17 00:00:00,3.1,649.71,2154.0,1009.0,322.0
35970,2023-02-07 18:00:00,2024-07-17 00:00:00,3.1,674.22,2211.0,1008.0,206.0
35971,2023-02-07 19:00:00,2024-07-17 00:00:00,3.1,689.13,2129.0,1011.0,114.0
35972,2023-02-07 20:00:00,2024-07-17 00:00:00,3.1,685.39,1979.0,1001.0,105.0
35973,2023-02-07 21:00:00,2024-07-17 00:00:00,3.1,687.19,1963.0,1010.0,91.0
35974,2023-02-07 22:00:00,2024-07-17 00:00:00,3.1,696.67,2015.0,1010.0,58.0
35975,2023-02-07 23:00:00,2024-07-17 00:00:00,3.1,702.77,2035.0,1014.0,33.0
