UTC time,coal,nat_gas,wind
2023-03-11 00:00:00,1525.0,1170.0,164.0
2023-03-11 01:00:00,1547.0,1180.0,295.0
2023-03-11 02:00:00,1661.0,1215.0,321.0
2023-03-11 03:00:00,1546.0,1161.0,453.0
2023-03-11 04:00:00,1593.0,1036.0,583.0
2023-03-11 05:00:00,1666.0,980.0,258.0
2023-03-11 06:00:00,1417.0,976.0,288.0
2023-03-11 07:00:00,1256.0,964.0,440.0
2023-03-11 08:00:00,1141.0,900.0,616.0
2023-03-11 09:00:00,1112.0,951.0,615.0
2023-03-11 10:00:00,1056.0,754.0,638.0
2023-03-11 11:00:00,1038.0,849.0,570.0
2023-03-11 12:00:00,1167.0,931.0,502.0
2023-03-11 13:00:00,1440.0,913.0,554.0
2023-03-11 14:00:00,1610.0,979.0,534.0
2023-03-11 15:00:00,1653.0,982.0,461.0
2023-03-11 16:00:00,1658.0,980.0,392.0
2023-03-11 17:00:00,1612.0,979.0,163.0
2023-03-11 18:00:00,1513.0,974.0,313.0
2023-03-11 19:00:00,1629.0,971.0,329.0
2023-03-11 20:00:00,1607.0,962.0,118.0
2023-03-11 21:00:00,1533.0,908.0,264.0
2023-03-11 22:00:00,1536.0,943.0,235.0
2023-03-11 23:00:00,1595.0,935.0,84.0
