UTC time,coal,nat_gas,wind
2023-04-14 00:00:00,1238.0,585.0,600.0
2023-04-14 01:00:00,1162.0,667.0,628.0
2023-04-14 02:00:00,1214.0,671.0,639.0
2023-04-14 03:00:00,1231.0,562.0,717.0
2023-04-14 04:00:00,1036.0,490.0,720.0
2023-04-14 05:00:00,784.0,435.0,684.0
2023-04-14 06:00:00,729.0,409.0,665.0
2023-04-14 07:00:00,573.0,347.0,685.0
2023-04-14 08:00:00,508.0,374.0,714.0
2023-04-14 09:00:00,488.0,373.0,718.0
2023-04-14 10:00:00,491.0,366.0,723.0
2023-04-14 11:00:00,541.0,362.0,759.0
2023-04-14 12:00:00,575.0,363.0,778.0
2023-04-14 13:00:00,636.0,421.0,716.0
2023-04-14 14:00:00,705.0,449.0,647.0
2023-04-14 15:00:00,778.0,386.0,605.0
2023-04-14 16:00:00,832.0,370.0,767.0
2023-04-14 17:00:00,867.0,466.0,788.0
2023-04-14 18:00:00,1144.0,486.0,713.0
2023-04-14 19:00:00,1274.0,482.0,684.0
2023-04-14 20:00:00,1386.0,477.0,684.0
2023-04-14 21:00:00,1395.0,474.0,685.0
2023-04-14 22:00:00,1442.0,528.0,583.0
2023-04-14 23:00:00,1401.0,532.0,629.0
