UTC time,coal,nat_gas,wind
2023-11-27 00:00:00,2143.0,1301.0,292.0
2023-11-27 01:00:00,2088.0,1214.0,193.0
2023-11-27 02:00:00,2007.0,1212.0,267.0
2023-11-27 03:00:00,2024.0,1216.0,283.0
2023-11-27 04:00:00,2047.0,1211.0,247.0
2023-11-27 05:00:00,1946.0,1185.0,244.0
2023-11-27 06:00:00,1899.0,1067.0,266.0
2023-11-27 07:00:00,1830.0,1161.0,221.0
2023-11-27 08:00:00,1866.0,1186.0,205.0
2023-11-27 09:00:00,1890.0,1204.0,284.0
2023-11-27 10:00:00,1885.0,1196.0,367.0
2023-11-27 11:00:00,1997.0,1216.0,375.0
2023-11-27 12:00:00,2055.0,1216.0,412.0
2023-11-27 13:00:00,2066.0,1277.0,343.0
2023-11-27 14:00:00,2035.0,1336.0,221.0
2023-11-27 15:00:00,2133.0,1255.0,114.0
2023-11-27 16:00:00,2082.0,1213.0,47.0
2023-11-27 17:00:00,2010.0,1290.0,27.0
2023-11-27 18:00:00,2008.0,1264.0,44.0
2023-11-27 19:00:00,2073.0,1211.0,47.0
2023-11-27 20:00:00,2076.0,1206.0,54.0
2023-11-27 21:00:00,2008.0,1204.0,89.0
2023-11-27 22:00:00,2142.0,1203.0,103.0
2023-11-27 23:00:00,2120.0,1214.0,82.0
