UTC time,coal,nat_gas,wind
2023-01-28 00:00:00,1786.0,905.0,64.0
2023-01-28 01:00:00,1902.0,915.0,45.0
2023-01-28 02:00:00,1873.0,977.0,103.0
2023-01-28 03:00:00,1864.0,973.0,107.0
2023-01-28 04:00:00,1861.0,980.0,114.0
2023-01-28 05:00:00,1635.0,979.0,217.0
2023-01-28 06:00:00,1613.0,975.0,308.0
2023-01-28 07:00:00,1706.0,981.0,397.0
2023-01-28 08:00:00,1736.0,980.0,460.0
2023-01-28 09:00:00,1667.0,981.0,536.0
2023-01-28 10:00:00,1612.0,981.0,659.0
2023-01-28 11:00:00,1526.0,974.0,754.0
2023-01-28 12:00:00,1659.0,981.0,795.0
2023-01-28 13:00:00,1649.0,965.0,796.0
2023-01-28 14:00:00,1783.0,982.0,776.0
2023-01-28 15:00:00,1922.0,983.0,703.0
2023-01-28 16:00:00,1864.0,978.0,677.0
2023-01-28 17:00:00,1889.0,974.0,657.0
2023-01-28 18:00:00,1723.0,971.0,610.0
2023-01-28 19:00:00,1645.0,966.0,529.0
2023-01-28 20:00:00,1578.0,958.0,538.0
2023-01-28 21:00:00,1566.0,899.0,520.0
2023-01-28 22:00:00,1566.0,857.0,573.0
2023-01-28 23:00:00,1565.0,923.0,603.0
