,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,562.44,887.0,1616.0,202.0
1,2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,553.23,886.0,1500.0,261.0
2,2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,526.63,883.0,1258.0,413.0
3,2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,524.86,887.0,1201.0,428.0
4,2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,522.45,886.0,1032.0,450.0
5,2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,519.69,860.0,800.0,461.0
6,2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,518.27,846.0,488.0,476.0
7,2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,528.75,850.0,403.0,448.0
8,2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,522.64,790.0,394.0,434.0
9,2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,497.02,702.0,381.0,461.0
10,2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,497.72,690.0,370.0,451.0
11,2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,499.1,684.0,359.0,443.0
12,2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,509.77,705.0,416.0,422.0
13,2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,528.65,810.0,521.0,417.0
14,2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,537.51,839.0,700.0,387.0
15,2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,514.92,778.0,951.0,424.0
16,2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,504.87,677.0,1361.0,391.0
17,2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,493.22,638.0,1549.0,422.0
18,2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,505.33,823.0,1480.0,478.0
19,2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,504.11,915.0,1578.0,541.0
20,2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,506.04,917.0,1622.0,529.0
21,2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,507.43,919.0,1613.0,522.0
22,2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,519.75,1034.0,1577.0,518.0
23,2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,535.24,1101.0,1623.0,458.0
