Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41328,2023-09-19 00:00:00,2024-07-17 00:00:00,3.1,536.6,956.0,1009.0,426.0
41329,2023-09-19 01:00:00,2024-07-17 00:00:00,3.1,499.73,954.0,913.0,607.0
41330,2023-09-19 02:00:00,2024-07-17 00:00:00,3.1,498.99,954.0,1008.0,609.0
41331,2023-09-19 03:00:00,2024-07-17 00:00:00,3.1,498.02,948.0,896.0,612.0
41332,2023-09-19 04:00:00,2024-07-17 00:00:00,3.1,492.31,883.0,867.0,597.0
41333,2023-09-19 05:00:00,2024-07-17 00:00:00,3.1,484.82,795.0,971.0,573.0
41334,2023-09-19 06:00:00,2024-07-17 00:00:00,3.1,485.98,795.0,1058.0,568.0
41335,2023-09-19 07:00:00,2024-07-17 00:00:00,3.1,486.21,796.0,991.0,567.0
41336,2023-09-19 08:00:00,2024-07-17 00:00:00,3.1,490.0,794.0,904.0,547.0
41337,2023-09-19 09:00:00,2024-07-17 00:00:00,3.1,469.71,797.0,890.0,648.0
41338,2023-09-19 10:00:00,2024-07-17 00:00:00,3.1,463.14,795.0,918.0,682.0
41339,2023-09-19 11:00:00,2024-07-17 00:00:00,3.1,454.02,794.0,900.0,729.0
41340,2023-09-19 12:00:00,2024-07-17 00:00:00,3.1,456.23,795.0,1021.0,727.0
41341,2023-09-19 13:00:00,2024-07-17 00:00:00,3.1,458.25,809.0,995.0,725.0
41342,2023-09-19 14:00:00,2024-07-17 00:00:00,3.1,482.94,883.0,1026.0,646.0
41343,2023-09-19 15:00:00,2024-07-17 00:00:00,3.1,529.82,943.0,1113.0,442.0
41344,2023-09-19 16:00:00,2024-07-17 00:00:00,3.1,562.73,985.0,1034.0,323.0
41345,2023-09-19 17:00:00,2024-07-17 00:00:00,3.1,560.51,984.0,995.0,337.0
41346,2023-09-19 18:00:00,2024-07-17 00:00:00,3.1,534.52,980.0,910.0,457.0
41347,2023-09-19 19:00:00,2024-07-17 00:00:00,3.1,500.33,1042.0,839.0,663.0
41348,2023-09-19 20:00:00,2024-07-17 00:00:00,3.1,506.17,1071.0,1035.0,645.0
41349,2023-09-19 21:00:00,2024-07-17 00:00:00,3.1,511.23,1072.0,1006.0,619.0
41350,2023-09-19 22:00:00,2024-07-17 00:00:00,3.1,526.87,1073.0,1031.0,536.0
41351,2023-09-19 23:00:00,2024-07-17 00:00:00,3.1,562.56,1072.0,1067.0,360.0
