datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_wind_production_forecast
2023-09-08 00:00:00,2023-09-08 23:15:10,3.0,3.0488612386575102,293.47184367979713,282.929302020661,4.878997067736344,0.0070984816242071,1084.06367,1416.84013,1410.00003
2023-09-08 01:00:00,2023-09-08 23:15:10,3.0,3.0488612386575102,293.47184367979713,282.929302020661,4.878997067736344,0.0070984816242071,1094.92347,1360.38686,1416.43002
2023-09-08 02:00:00,2023-09-08 23:15:10,3.0,3.0488612386575102,293.47184367979713,282.929302020661,4.878997067736344,0.0070984816242071,1049.62103,1263.9022,1360.26001
2023-09-08 03:00:00,2023-09-08 23:15:10,3.0,3.0488612386575102,293.47184367979713,282.929302020661,4.878997067736344,0.0070984816242071,1006.20492,1120.44612,1330.04003
2023-09-08 04:00:00,2023-09-08 23:15:10,3.0,2.916214531496002,291.3952042239887,282.9675161488768,4.878997067736344,0.0070984816242071,951.67588,998.07889,1308.53995
2023-09-08 05:00:00,2023-09-08 23:15:10,3.0,2.916214531496002,291.3952042239887,282.9675161488768,4.878997067736344,0.0070984816242071,900.95455,964.46906,1294.08999
2023-09-08 06:00:00,2023-09-08 23:15:10,3.0,2.916214531496002,291.3952042239887,282.9675161488768,4.878997067736344,0.0070984816242071,917.05914,924.9186,1276.33004
2023-09-08 07:00:00,2023-09-08 23:15:10,3.0,2.626096268832077,290.05821990937363,283.41663434232163,2.4392538069068324,0.0806749917400299,929.02574,887.84492,988.00003
2023-09-08 08:00:00,2023-09-08 23:15:10,3.0,2.626096268832077,290.05821990937363,283.41663434232163,2.4392538069068324,0.0806749917400299,952.86048,851.63307,924.10004
2023-09-08 09:00:00,2023-09-08 23:15:10,3.0,2.626096268832077,290.05821990937363,283.41663434232163,2.4392538069068324,0.0806749917400299,991.38569,773.72133,875.31998
2023-09-08 10:00:00,2023-09-08 23:15:10,3.0,2.44142782143508,289.2940634293356,283.8813179444294,0.0,0.3105052524617239,1024.90247,764.11235,846.34998
2023-09-08 11:00:00,2023-09-08 23:15:10,3.0,2.44142782143508,289.2940634293356,283.8813179444294,0.0,0.3105052524617239,1094.73785,794.84757,815.45
2023-09-08 12:00:00,2023-09-08 23:15:10,3.0,2.44142782143508,289.2940634293356,283.8813179444294,0.0,0.3105052524617239,1165.08086,832.80149,761.36002
2023-09-08 13:00:00,2023-09-08 23:15:10,3.0,3.014615516929111,296.40518178638314,284.6081974619982,0.2465942743658735,0.6062569500044447,1198.0207,888.12798,686.02998
2023-09-08 14:00:00,2023-09-08 23:15:10,3.0,3.014615516929111,296.40518178638314,284.6081974619982,0.2465942743658735,0.6062569500044447,1239.89789,937.90029,549.23999
2023-09-08 15:00:00,2023-09-08 23:15:10,3.0,3.014615516929111,296.40518178638314,284.6081974619982,0.2465942743658735,0.6062569500044447,1273.51313,1028.70851,397.49
2023-09-08 16:00:00,2023-09-08 23:15:10,3.0,3.3271940641003805,302.89865027780786,283.5320615381554,232.0451287771025,0.7923546953939608,1294.38505,1136.16618,310.39
