UTC time,coal,nat_gas,wind
2023-12-20 00:00:00,1937.0,1381.0,755.0
2023-12-20 01:00:00,1900.0,1385.0,723.0
2023-12-20 02:00:00,1988.0,1402.0,707.0
2023-12-20 03:00:00,2070.0,1206.0,730.0
2023-12-20 04:00:00,2111.0,1027.0,762.0
2023-12-20 05:00:00,2150.0,1011.0,688.0
2023-12-20 06:00:00,2018.0,1007.0,668.0
2023-12-20 07:00:00,1819.0,1010.0,743.0
2023-12-20 08:00:00,1811.0,1010.0,711.0
2023-12-20 09:00:00,1840.0,1006.0,661.0
2023-12-20 10:00:00,1957.0,1012.0,571.0
2023-12-20 11:00:00,2186.0,1013.0,500.0
2023-12-20 12:00:00,2194.0,1020.0,492.0
2023-12-20 13:00:00,2225.0,1004.0,525.0
2023-12-20 14:00:00,2313.0,1105.0,501.0
2023-12-20 15:00:00,2328.0,1212.0,460.0
2023-12-20 16:00:00,2323.0,1185.0,346.0
2023-12-20 17:00:00,2330.0,1205.0,277.0
2023-12-20 18:00:00,1813.0,1295.0,235.0
2023-12-20 19:00:00,1540.0,1354.0,210.0
2023-12-20 20:00:00,1521.0,1412.0,179.0
2023-12-20 21:00:00,1532.0,1338.0,187.0
2023-12-20 22:00:00,1586.0,1413.0,146.0
2023-12-20 23:00:00,1583.0,1568.0,102.0
