UTC time,coal,nat_gas,wind
2023-06-10 00:00:00,865.0,1543.0,113.0
2023-06-10 01:00:00,826.0,1530.0,105.0
2023-06-10 02:00:00,900.0,1483.0,106.0
2023-06-10 03:00:00,882.0,1415.0,171.0
2023-06-10 04:00:00,770.0,1192.0,252.0
2023-06-10 05:00:00,607.0,1128.0,223.0
2023-06-10 06:00:00,606.0,1117.0,233.0
2023-06-10 07:00:00,488.0,1102.0,224.0
2023-06-10 08:00:00,473.0,1065.0,203.0
2023-06-10 09:00:00,405.0,1053.0,236.0
2023-06-10 10:00:00,448.0,1038.0,196.0
2023-06-10 11:00:00,584.0,967.0,184.0
2023-06-10 12:00:00,615.0,910.0,148.0
2023-06-10 13:00:00,617.0,1008.0,163.0
2023-06-10 14:00:00,692.0,1093.0,46.0
2023-06-10 15:00:00,689.0,1109.0,13.0
2023-06-10 16:00:00,650.0,1086.0,14.0
2023-06-10 17:00:00,686.0,1148.0,19.0
2023-06-10 18:00:00,724.0,1109.0,62.0
2023-06-10 19:00:00,789.0,1154.0,20.0
2023-06-10 20:00:00,818.0,1137.0,8.0
2023-06-10 21:00:00,788.0,1159.0,11.0
2023-06-10 22:00:00,773.0,1230.0,1.0
2023-06-10 23:00:00,650.0,1227.0,1.0
