UTC time,forecasted_avg_carbon_intensity
2023-08-06T00:00:00.000000000,567.60036
2023-08-06T01:00:00.000000000,568.10414
2023-08-06T02:00:00.000000000,571.08998
2023-08-06T03:00:00.000000000,576.48613
2023-08-06T04:00:00.000000000,577.43394
2023-08-06T05:00:00.000000000,578.50379
2023-08-06T06:00:00.000000000,578.16799
2023-08-06T07:00:00.000000000,578.2462
2023-08-06T08:00:00.000000000,582.32161
2023-08-06T09:00:00.000000000,580.84741
2023-08-06T10:00:00.000000000,582.62693
2023-08-06T11:00:00.000000000,584.89539
2023-08-06T12:00:00.000000000,585.90806
2023-08-06T13:00:00.000000000,586.5856
2023-08-06T14:00:00.000000000,587.04155
2023-08-06T15:00:00.000000000,587.23134
2023-08-06T16:00:00.000000000,588.5452
2023-08-06T17:00:00.000000000,586.80696
2023-08-06T18:00:00.000000000,585.05216
2023-08-06T19:00:00.000000000,581.9627
2023-08-06T20:00:00.000000000,579.62586
2023-08-06T21:00:00.000000000,578.02678
2023-08-06T22:00:00.000000000,581.86643
2023-08-06T23:00:00.000000000,583.26174
2023-08-07T00:00:00.000000000,635.82076
2023-08-07T01:00:00.000000000,634.38748
2023-08-07T02:00:00.000000000,634.36046
2023-08-07T03:00:00.000000000,636.38655
2023-08-07T04:00:00.000000000,631.4842
2023-08-07T05:00:00.000000000,627.14631
2023-08-07T06:00:00.000000000,621.9953
2023-08-07T07:00:00.000000000,617.21077
2023-08-07T08:00:00.000000000,617.80092
2023-08-07T09:00:00.000000000,612.80197
2023-08-07T10:00:00.000000000,613.28384
2023-08-07T11:00:00.000000000,614.79189
2023-08-07T12:00:00.000000000,615.04565
2023-08-07T13:00:00.000000000,613.52231
2023-08-07T14:00:00.000000000,612.98072
2023-08-07T15:00:00.000000000,612.57575
2023-08-07T16:00:00.000000000,611.98105
2023-08-07T17:00:00.000000000,609.4909
2023-08-07T18:00:00.000000000,608.1948
2023-08-07T19:00:00.000000000,605.73369
2023-08-07T20:00:00.000000000,604.73145
2023-08-07T21:00:00.000000000,604.51855
2023-08-07T22:00:00.000000000,609.11165
2023-08-07T23:00:00.000000000,611.14169
2023-08-08T00:00:00.000000000,658.79129
2023-08-08T01:00:00.000000000,655.83394
2023-08-08T02:00:00.000000000,654.02002
2023-08-08T03:00:00.000000000,654.104
2023-08-08T04:00:00.000000000,646.86397
2023-08-08T05:00:00.000000000,640.78734
2023-08-08T06:00:00.000000000,634.30511
2023-08-08T07:00:00.000000000,628.11224
2023-08-08T08:00:00.000000000,627.60371
2023-08-08T09:00:00.000000000,621.06874
2023-08-08T10:00:00.000000000,620.34584
2023-08-08T11:00:00.000000000,620.99433
2023-08-08T12:00:00.000000000,620.78873
2023-08-08T13:00:00.000000000,618.42991
2023-08-08T14:00:00.000000000,618.19445
2023-08-08T15:00:00.000000000,618.75661
2023-08-08T16:00:00.000000000,618.59376
2023-08-08T17:00:00.000000000,616.88166
2023-08-08T18:00:00.000000000,616.25935
2023-08-08T19:00:00.000000000,614.91304
2023-08-08T20:00:00.000000000,615.07661
2023-08-08T21:00:00.000000000,615.71357
2023-08-08T22:00:00.000000000,621.19347
2023-08-08T23:00:00.000000000,623.94108
2023-08-09T00:00:00.000000000,677.80483
2023-08-09T01:00:00.000000000,673.10922
2023-08-09T02:00:00.000000000,669.40076
2023-08-09T03:00:00.000000000,667.60157
2023-08-09T04:00:00.000000000,658.20058
2023-08-09T05:00:00.000000000,650.53739
2023-08-09T06:00:00.000000000,642.9182
2023-08-09T07:00:00.000000000,635.53324
2023-08-09T08:00:00.000000000,634.00107
2023-08-09T09:00:00.000000000,626.10334
2023-08-09T10:00:00.000000000,624.14635
2023-08-09T11:00:00.000000000,623.95961
2023-08-09T12:00:00.000000000,623.45727
2023-08-09T13:00:00.000000000,620.31657
2023-08-09T14:00:00.000000000,620.38926
2023-08-09T15:00:00.000000000,621.95804
2023-08-09T16:00:00.000000000,622.53287
2023-08-09T17:00:00.000000000,621.80262
2023-08-09T18:00:00.000000000,621.95812
2023-08-09T19:00:00.000000000,621.97518
2023-08-09T20:00:00.000000000,623.5011
2023-08-09T21:00:00.000000000,625.0025
2023-08-09T22:00:00.000000000,631.38685
2023-08-09T23:00:00.000000000,634.97108
