UTC time,coal,nat_gas,wind
2023-01-11 00:00:00,2258.0,960.0,266.0
2023-01-11 01:00:00,2084.0,944.0,335.0
2023-01-11 02:00:00,2216.0,964.0,294.0
2023-01-11 03:00:00,2157.0,949.0,326.0
2023-01-11 04:00:00,2296.0,935.0,86.0
2023-01-11 05:00:00,2285.0,743.0,156.0
2023-01-11 06:00:00,2196.0,694.0,337.0
2023-01-11 07:00:00,2279.0,660.0,117.0
2023-01-11 08:00:00,2293.0,769.0,49.0
2023-01-11 09:00:00,2300.0,764.0,53.0
2023-01-11 10:00:00,2297.0,787.0,75.0
2023-01-11 11:00:00,2313.0,787.0,133.0
2023-01-11 12:00:00,2211.0,726.0,310.0
2023-01-11 13:00:00,2159.0,866.0,428.0
2023-01-11 14:00:00,2282.0,1124.0,403.0
2023-01-11 15:00:00,2257.0,1217.0,255.0
2023-01-11 16:00:00,2246.0,1253.0,265.0
2023-01-11 17:00:00,2250.0,1172.0,171.0
2023-01-11 18:00:00,2268.0,1013.0,87.0
2023-01-11 19:00:00,2234.0,966.0,36.0
2023-01-11 20:00:00,2195.0,963.0,73.0
2023-01-11 21:00:00,2165.0,965.0,113.0
2023-01-11 22:00:00,2260.0,949.0,79.0
2023-01-11 23:00:00,2236.0,874.0,146.0
