UTC time,coal,nat_gas,wind
2023-07-11 00:00:00,913.0,1626.0,158.0
2023-07-11 01:00:00,860.0,1515.0,165.0
2023-07-11 02:00:00,830.0,1529.0,158.0
2023-07-11 03:00:00,843.0,1498.0,158.0
2023-07-11 04:00:00,799.0,1233.0,434.0
2023-07-11 05:00:00,730.0,1164.0,475.0
2023-07-11 06:00:00,624.0,1319.0,433.0
2023-07-11 07:00:00,627.0,1237.0,344.0
2023-07-11 08:00:00,623.0,1129.0,287.0
2023-07-11 09:00:00,625.0,1143.0,184.0
2023-07-11 10:00:00,624.0,1224.0,30.0
2023-07-11 11:00:00,660.0,1226.0,93.0
2023-07-11 12:00:00,697.0,1124.0,125.0
2023-07-11 13:00:00,706.0,1174.0,194.0
2023-07-11 14:00:00,707.0,1277.0,213.0
2023-07-11 15:00:00,800.0,1306.0,116.0
2023-07-11 16:00:00,852.0,1308.0,51.0
2023-07-11 17:00:00,898.0,1371.0,46.0
2023-07-11 18:00:00,930.0,1419.0,61.0
2023-07-11 19:00:00,943.0,1458.0,89.0
2023-07-11 20:00:00,919.0,1524.0,114.0
2023-07-11 21:00:00,906.0,1582.0,88.0
2023-07-11 22:00:00,953.0,1583.0,67.0
2023-07-11 23:00:00,978.0,1581.0,56.0
