,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-21 00:00:00,2023-08-23 15:25:34,3.0,622.84,1181.0,1739.0,3.0
1,2023-08-21 01:00:00,2023-08-23 15:25:34,3.0,623.24,1181.0,1698.0,10.0
2,2023-08-21 02:00:00,2023-08-23 15:25:34,3.0,622.13,1185.0,1696.0,17.0
3,2023-08-21 03:00:00,2023-08-23 15:25:34,3.0,628.21,1183.0,1539.0,23.0
4,2023-08-21 04:00:00,2023-08-23 15:25:34,3.0,642.57,1188.0,1307.0,18.0
5,2023-08-21 05:00:00,2023-08-23 15:25:34,3.0,657.58,1195.0,1081.0,20.0
6,2023-08-21 06:00:00,2023-08-23 15:25:34,3.0,640.99,1106.0,1136.0,42.0
7,2023-08-21 07:00:00,2023-08-23 15:25:34,3.0,619.06,1006.0,1081.0,103.0
8,2023-08-21 08:00:00,2023-08-23 15:25:34,3.0,607.26,907.0,1137.0,100.0
9,2023-08-21 09:00:00,2023-08-23 15:25:34,3.0,613.05,869.0,1124.0,69.0
10,2023-08-21 10:00:00,2023-08-23 15:25:34,3.0,619.37,865.0,1111.0,49.0
11,2023-08-21 11:00:00,2023-08-23 15:25:34,3.0,622.7,868.0,1120.0,37.0
12,2023-08-21 12:00:00,2023-08-23 15:25:34,3.0,624.3,905.0,1200.0,26.0
13,2023-08-21 13:00:00,2023-08-23 15:25:34,3.0,632.87,977.0,1197.0,19.0
14,2023-08-21 14:00:00,2023-08-23 15:25:34,3.0,630.95,1006.0,1301.0,11.0
15,2023-08-21 15:00:00,2023-08-23 15:25:34,3.0,639.95,1132.0,1355.0,1.0
16,2023-08-21 16:00:00,2023-08-23 15:25:34,3.0,629.57,1073.0,1464.0,0.0
17,2023-08-21 17:00:00,2023-08-23 15:25:34,3.0,628.77,1143.0,1575.0,0.0
18,2023-08-21 18:00:00,2023-08-23 15:25:34,3.0,626.85,1191.0,1681.0,0.0
19,2023-08-21 19:00:00,2023-08-23 15:25:34,3.0,625.34,1193.0,1716.0,0.0
20,2023-08-21 20:00:00,2023-08-23 15:25:34,3.0,625.0,1197.0,1729.0,0.0
21,2023-08-21 21:00:00,2023-08-23 15:25:34,3.0,626.33,1189.0,1662.0,6.0
22,2023-08-21 22:00:00,2023-08-23 15:25:34,3.0,620.47,1195.0,1706.0,26.0
23,2023-08-21 23:00:00,2023-08-23 15:25:34,3.0,611.32,1184.0,1814.0,45.0
