datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,28.5,-107.75,61.6144215374757,30.807816992134573,0.0,9.453925700037615,349.8527934039055,564.1886332034272,811.3281631984619,632.9499546258689,59.55998551167349,29.780686293544814,0.0,10.69318602859526,359.147845595878,571.065734197104,823.6820728052429,643.9541390344011,59.590279793575654,29.795788983918854,0.0,9.150748996177514,342.41084939630434,552.8069130681844,801.2909802414022,618.102026591624,55.611170029868795,27.806066185957288,0.0,8.333395884313639,323.1533677807902,525.5472600932256,760.984931312917,584.6382663313148
