Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37368,2023-04-07 00:00:00,2024-07-17 00:00:00,3.1,51.1,523.0,237.0,4034.0,0.0,1120.0,0.0,3745.0,686.0,83.0
37369,2023-04-07 01:00:00,2024-07-17 00:00:00,3.1,51.69,519.0,238.0,4032.0,0.0,1127.0,0.0,3637.0,683.0,89.0
37370,2023-04-07 02:00:00,2024-07-17 00:00:00,3.1,52.31,521.0,232.0,4034.0,0.0,1137.0,0.0,3538.0,678.0,93.0
37371,2023-04-07 03:00:00,2024-07-17 00:00:00,3.1,53.67,544.0,231.0,4035.0,0.0,1475.0,24.0,3250.0,680.0,97.0
37372,2023-04-07 04:00:00,2024-07-17 00:00:00,3.1,55.17,553.0,241.0,4033.0,0.0,1574.0,88.0,2806.0,683.0,79.0
37373,2023-04-07 05:00:00,2024-07-17 00:00:00,3.1,57.3,541.0,241.0,4033.0,0.0,1766.0,165.0,1929.0,671.0,68.0
37374,2023-04-07 06:00:00,2024-07-17 00:00:00,3.1,61.08,522.0,227.0,4034.0,0.0,1823.0,243.0,889.0,654.0,62.0
37375,2023-04-07 07:00:00,2024-07-17 00:00:00,3.1,59.9,489.0,223.0,4033.0,0.0,1897.0,315.0,498.0,652.0,61.0
37376,2023-04-07 08:00:00,2024-07-17 00:00:00,3.1,57.38,471.0,236.0,4034.0,0.0,1904.0,365.0,611.0,663.0,58.0
37377,2023-04-07 09:00:00,2024-07-17 00:00:00,3.1,54.09,458.0,223.0,4035.0,0.0,1747.0,390.0,958.0,670.0,54.0
37378,2023-04-07 10:00:00,2024-07-17 00:00:00,3.1,53.7,445.0,235.0,4035.0,1.0,1485.0,388.0,1159.0,672.0,51.0
37379,2023-04-07 11:00:00,2024-07-17 00:00:00,3.1,52.64,430.0,234.0,4033.0,1.0,1391.0,350.0,1263.0,664.0,51.0
37380,2023-04-07 12:00:00,2024-07-17 00:00:00,3.1,51.47,412.0,217.0,4034.0,1.0,1265.0,292.0,1323.0,657.0,54.0
37381,2023-04-07 13:00:00,2024-07-17 00:00:00,3.1,55.3,432.0,227.0,4033.0,1.0,1243.0,224.0,1160.0,651.0,54.0
37382,2023-04-07 14:00:00,2024-07-17 00:00:00,3.1,56.39,447.0,229.0,4033.0,1.0,1407.0,149.0,1141.0,651.0,57.0
37383,2023-04-07 15:00:00,2024-07-17 00:00:00,3.1,55.62,459.0,213.0,4032.0,0.0,1518.0,70.0,1301.0,647.0,59.0
37384,2023-04-07 16:00:00,2024-07-17 00:00:00,3.1,55.99,475.0,227.0,4033.0,0.0,1775.0,14.0,1313.0,667.0,60.0
37385,2023-04-07 17:00:00,2024-07-17 00:00:00,3.1,56.91,501.0,214.0,4033.0,1.0,1824.0,0.0,1428.0,671.0,64.0
37386,2023-04-07 18:00:00,2024-07-17 00:00:00,3.1,59.68,509.0,234.0,4033.0,0.0,1599.0,0.0,1457.0,679.0,67.0
37387,2023-04-07 19:00:00,2024-07-17 00:00:00,3.1,58.97,521.0,176.0,4034.0,0.0,1510.0,0.0,1507.0,675.0,69.0
37388,2023-04-07 20:00:00,2024-07-17 00:00:00,3.1,58.54,527.0,148.0,4032.0,1.0,1433.0,0.0,1579.0,682.0,70.0
37389,2023-04-07 21:00:00,2024-07-17 00:00:00,3.1,59.47,525.0,128.0,4032.0,1.0,1259.0,0.0,1520.0,671.0,72.0
37390,2023-04-07 22:00:00,2024-07-17 00:00:00,3.1,59.58,522.0,140.0,4033.0,1.0,1345.0,0.0,1441.0,676.0,72.0
37391,2023-04-07 23:00:00,2024-07-17 00:00:00,3.1,61.83,523.0,136.0,4032.0,1.0,1329.0,0.0,1152.0,673.0,72.0
