Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39024,2023-06-15 00:00:00,2024-07-17 00:00:00,3.1,57.99,456.0,694.0,17060.0,0.0,3657.0,23.0,3177.0,1734.0,176.0
39025,2023-06-15 01:00:00,2024-07-17 00:00:00,3.1,56.97,433.0,685.0,17063.0,1.0,4004.0,162.0,3120.0,1749.0,178.0
39026,2023-06-15 02:00:00,2024-07-17 00:00:00,3.1,55.04,400.0,678.0,17061.0,4.0,4468.0,438.0,3065.0,1738.0,163.0
39027,2023-06-15 03:00:00,2024-07-17 00:00:00,3.1,54.2,400.0,699.0,17075.0,4.0,5502.0,766.0,2537.0,1748.0,128.0
39028,2023-06-15 04:00:00,2024-07-17 00:00:00,3.1,53.93,406.0,727.0,17074.0,4.0,6247.0,1133.0,2025.0,1732.0,100.0
39029,2023-06-15 05:00:00,2024-07-17 00:00:00,3.1,54.05,414.0,739.0,17070.0,5.0,7805.0,1504.0,994.0,1737.0,94.0
39030,2023-06-15 06:00:00,2024-07-17 00:00:00,3.1,51.42,302.0,695.0,17063.0,21.0,8111.0,1867.0,786.0,1752.0,118.0
39031,2023-06-15 07:00:00,2024-07-17 00:00:00,3.1,46.78,224.0,504.0,17061.0,4.0,8208.0,2175.0,822.0,1779.0,136.0
39032,2023-06-15 08:00:00,2024-07-17 00:00:00,3.1,46.57,234.0,496.0,17064.0,0.0,8106.0,2360.0,820.0,1743.0,130.0
39033,2023-06-15 09:00:00,2024-07-17 00:00:00,3.1,47.48,223.0,520.0,17066.0,0.0,7935.0,2452.0,854.0,1851.0,136.0
39034,2023-06-15 10:00:00,2024-07-17 00:00:00,3.1,47.4,223.0,483.0,17070.0,16.0,7794.0,2414.0,994.0,1882.0,137.0
39035,2023-06-15 11:00:00,2024-07-17 00:00:00,3.1,48.01,223.0,537.0,17069.0,0.0,6757.0,2247.0,985.0,1852.0,113.0
39036,2023-06-15 12:00:00,2024-07-17 00:00:00,3.1,48.64,214.0,610.0,17063.0,2.0,7339.0,2020.0,1009.0,1798.0,138.0
39037,2023-06-15 13:00:00,2024-07-17 00:00:00,3.1,49.14,220.0,623.0,17054.0,4.0,7447.0,1727.0,1061.0,1817.0,143.0
39038,2023-06-15 14:00:00,2024-07-17 00:00:00,3.1,49.44,237.0,695.0,17052.0,1.0,7668.0,1384.0,1050.0,1817.0,96.0
39039,2023-06-15 15:00:00,2024-07-17 00:00:00,3.1,49.67,239.0,744.0,17100.0,0.0,8006.0,1012.0,1070.0,1801.0,91.0
39040,2023-06-15 16:00:00,2024-07-17 00:00:00,3.1,49.83,242.0,756.0,17102.0,0.0,7720.0,656.0,1182.0,1814.0,76.0
39041,2023-06-15 17:00:00,2024-07-17 00:00:00,3.1,48.76,252.0,688.0,17105.0,0.0,8094.0,354.0,1426.0,1802.0,92.0
39042,2023-06-15 18:00:00,2024-07-17 00:00:00,3.1,48.75,252.0,733.0,17113.0,0.0,7425.0,115.0,2094.0,1782.0,79.0
39043,2023-06-15 19:00:00,2024-07-17 00:00:00,3.1,50.24,246.0,820.0,17111.0,0.0,6599.0,6.0,2692.0,1799.0,92.0
39044,2023-06-15 20:00:00,2024-07-17 00:00:00,3.1,50.81,244.0,818.0,17109.0,0.0,5937.0,0.0,3129.0,1806.0,119.0
39045,2023-06-15 21:00:00,2024-07-17 00:00:00,3.1,49.99,252.0,745.0,17110.0,0.0,5026.0,0.0,4010.0,1815.0,136.0
39046,2023-06-15 22:00:00,2024-07-17 00:00:00,3.1,48.0,249.0,670.0,17160.0,0.0,5573.0,0.0,4348.0,1796.0,149.0
39047,2023-06-15 23:00:00,2024-07-17 00:00:00,3.1,49.67,272.0,713.0,17161.0,0.0,5796.0,0.0,3974.0,1796.0,156.0
