Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,50.0,495.0,221.0,4379.0,1.0,928.0,0.0,3618.0,891.0,130.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,49.91,490.0,226.0,4378.0,1.0,848.0,0.0,3764.0,880.0,137.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,50.01,487.0,229.0,4378.0,1.0,880.0,0.0,3731.0,878.0,141.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,49.15,488.0,226.0,4379.0,1.0,1022.0,16.0,3766.0,898.0,144.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,48.33,491.0,219.0,4379.0,1.0,1142.0,77.0,3546.0,891.0,123.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,49.12,496.0,226.0,4379.0,1.0,1368.0,165.0,2800.0,882.0,87.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,52.12,486.0,219.0,4378.0,1.0,1444.0,248.0,1722.0,863.0,71.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,52.9,473.0,224.0,4379.0,1.0,1566.0,319.0,1231.0,838.0,67.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,51.08,454.0,230.0,4378.0,1.0,1423.0,367.0,1454.0,809.0,67.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,48.47,433.0,227.0,4377.0,1.0,1331.0,387.0,1699.0,804.0,67.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,46.96,425.0,218.0,4379.0,1.0,1402.0,378.0,1742.0,812.0,67.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,45.57,414.0,218.0,4377.0,1.0,1249.0,342.0,2031.0,806.0,65.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,45.53,403.0,228.0,4378.0,1.0,1009.0,281.0,2224.0,808.0,64.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,44.03,399.0,223.0,4378.0,1.0,1251.0,209.0,2288.0,806.0,65.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,44.43,409.0,213.0,4378.0,1.0,1489.0,139.0,2151.0,823.0,69.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,49.29,455.0,208.0,4377.0,1.0,1533.0,60.0,1889.0,840.0,73.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,53.11,523.0,203.0,4378.0,1.0,1954.0,9.0,1656.0,890.0,72.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,54.68,562.0,207.0,4378.0,1.0,2127.0,0.0,1747.0,902.0,74.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,55.52,582.0,208.0,4378.0,1.0,1992.0,0.0,2085.0,909.0,85.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,56.89,592.0,213.0,4378.0,1.0,1863.0,0.0,2221.0,907.0,96.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,59.77,591.0,218.0,4378.0,1.0,1566.0,0.0,2122.0,918.0,107.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,62.54,592.0,226.0,4378.0,1.0,1425.0,0.0,1935.0,931.0,116.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,65.46,600.0,226.0,4379.0,1.0,1391.0,0.0,1691.0,935.0,125.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,68.46,606.0,223.0,4378.0,1.0,1350.0,0.0,1441.0,931.0,134.0
