UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-08-19 00:00:00,206.0,638.0,13273.0,0.0,6582.0,0.0,1719.0,2358.0,192.0
2023-08-19 01:00:00,288.0,691.0,13271.0,0.0,6889.0,0.0,1609.0,2357.0,192.0
2023-08-19 02:00:00,311.0,749.0,13274.0,0.0,7121.0,44.0,1677.0,2342.0,200.0
2023-08-19 03:00:00,206.0,746.0,13277.0,4.0,7149.0,225.0,1683.0,2362.0,194.0
2023-08-19 04:00:00,718.0,759.0,13275.0,4.0,7112.0,460.0,1812.0,2376.0,178.0
2023-08-19 05:00:00,1111.0,709.0,13274.0,4.0,7561.0,694.0,1533.0,2378.0,167.0
2023-08-19 06:00:00,1262.0,774.0,13279.0,4.0,8198.0,1062.0,683.0,2375.0,157.0
2023-08-19 07:00:00,1198.0,829.0,13279.0,4.0,8826.0,1418.0,381.0,2358.0,152.0
2023-08-19 08:00:00,1338.0,785.0,13271.0,4.0,8449.0,1616.0,430.0,2357.0,148.0
2023-08-19 09:00:00,1371.0,793.0,13268.0,4.0,7923.0,1708.0,365.0,2380.0,166.0
2023-08-19 10:00:00,1402.0,760.0,13272.0,4.0,8114.0,1600.0,318.0,2369.0,144.0
2023-08-19 11:00:00,1503.0,824.0,13264.0,4.0,8096.0,1402.0,331.0,2385.0,140.0
2023-08-19 12:00:00,1660.0,839.0,13267.0,4.0,7973.0,1341.0,327.0,2407.0,146.0
2023-08-19 13:00:00,1866.0,834.0,13256.0,2.0,7507.0,1218.0,267.0,2389.0,157.0
2023-08-19 14:00:00,1963.0,835.0,13239.0,0.0,8245.0,918.0,220.0,2374.0,150.0
2023-08-19 15:00:00,1974.0,838.0,13190.0,0.0,8717.0,601.0,143.0,2412.0,138.0
2023-08-19 16:00:00,1941.0,852.0,13189.0,0.0,9335.0,263.0,114.0,2419.0,132.0
2023-08-19 17:00:00,1985.0,831.0,13186.0,0.0,9141.0,38.0,196.0,2439.0,140.0
2023-08-19 18:00:00,1988.0,725.0,13188.0,0.0,8967.0,0.0,433.0,2447.0,157.0
2023-08-19 19:00:00,1990.0,707.0,13189.0,0.0,8969.0,0.0,702.0,2453.0,165.0
2023-08-19 20:00:00,1970.0,665.0,13188.0,0.0,8532.0,0.0,779.0,2450.0,176.0
2023-08-19 21:00:00,1847.0,727.0,13188.0,0.0,7824.0,0.0,865.0,2449.0,184.0
2023-08-19 22:00:00,1701.0,696.0,13252.0,0.0,6989.0,0.0,1053.0,2454.0,190.0
2023-08-19 23:00:00,1532.0,752.0,13257.0,0.0,6513.0,0.0,1088.0,2415.0,192.0
