UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-01-08 00:00:00,2024-07-17 00:00:00,3.1,7.895433213588261,265.4683833378241,263.693184633868,0.0,1.4713104935099544,1340.65051,184.63562,4433.24177,1.92331,516.77553,0.0,3373.99994,945.9998,162.7467
2023-01-08 01:00:00,2024-07-17 00:00:00,3.1,7.813691243068049,264.12129117834513,261.96267320082126,0.0,0.633825590797703,1312.72737,193.60815,4421.82376,1.31259,544.68644,0.0,3389.00001,936.34516,162.9973
2023-01-08 02:00:00,2024-07-17 00:00:00,3.1,7.813691243068049,264.12129117834513,261.96267320082126,0.0,0.633825590797703,1279.7654,198.6384,4417.87823,2.10977,641.28516,0.0,3449.00005,943.10702,161.6338
2023-01-08 03:00:00,2024-07-17 00:00:00,3.1,7.813691243068049,264.12129117834513,261.96267320082126,0.0,0.633825590797703,1255.25808,195.12094,4407.15769,0.46254,779.18047,0.0,3448.00008,951.68899,159.73516
2023-01-08 04:00:00,2024-07-17 00:00:00,3.1,7.682457285556737,264.15028039599883,262.12708946406474,0.0,1.2911497991576968,1217.33663,194.40933,4403.42296,2.81044,922.6741,0.0,3545.00007,948.51386,158.79269
2023-01-08 05:00:00,2024-07-17 00:00:00,3.1,7.682457285556737,264.15028039599883,262.12708946406474,0.0,1.2911497991576968,1191.37069,201.79315,4402.76323,2.08761,1044.35697,0.0,3644.99997,946.02206,161.42878
2023-01-08 06:00:00,2024-07-17 00:00:00,3.1,7.682457285556737,264.15028039599883,262.12708946406474,0.0,1.2911497991576968,1179.17971,207.87947,4392.54056,2.3161,1196.27948,0.0,3714.99998,945.29383,162.81495
2023-01-08 07:00:00,2024-07-17 00:00:00,3.1,7.470849002418983,264.3943830251727,262.4517620325165,2.9226703093266124,0.6873463766754409,1174.49854,211.75133,4393.0007,0.7739,1309.48409,0.0,3793.00001,943.8939,163.26976
2023-01-08 08:00:00,2024-07-17 00:00:00,3.1,7.470849002418983,264.3943830251727,262.4517620325165,2.9226703093266124,0.6873463766754409,1203.72704,213.96437,4380.78845,0.32468,1348.38821,0.0,3837.0,949.00057,164.99179
2023-01-08 09:00:00,2024-07-17 00:00:00,3.1,7.470849002418983,264.3943830251727,262.4517620325165,2.9226703093266124,0.6873463766754409,1238.48823,217.33764,4350.64375,1.15855,1313.54157,0.0,3887.00008,949.67167,166.40554
2023-01-08 10:00:00,2024-07-17 00:00:00,3.1,6.9846951983945065,264.7897317109969,263.09968685522773,9.058050871742882,1.312765546161528,1302.07553,218.56389,4329.36178,1.62477,1264.23525,0.0,3932.00005,951.83855,167.64114
2023-01-08 11:00:00,2024-07-17 00:00:00,3.1,6.9846951983945065,264.7897317109969,263.09968685522773,9.058050871742882,1.312765546161528,1361.68916,219.94728,4359.5661,0.33339,1253.85404,0.0,3942.00001,953.99586,166.35516
2023-01-08 12:00:00,2024-07-17 00:00:00,3.1,6.9846951983945065,264.7897317109969,263.09968685522773,9.058050871742882,1.312765546161528,1410.42152,220.65682,4369.16567,0.0,1226.02906,0.0,3965.00011,948.29972,165.14471
2023-01-08 13:00:00,2024-07-17 00:00:00,3.1,6.600919088193091,264.9781334256505,263.3539502077625,1.538376144641883,0.4988025453416294,1439.43764,216.65284,4377.0395,2.79394,1230.146,0.0,4000.00011,949.8418,162.07365
2023-01-08 14:00:00,2024-07-17 00:00:00,3.1,6.600919088193091,264.9781334256505,263.3539502077625,1.538376144641883,0.4988025453416294,1444.30284,211.37851,4394.47218,2.20737,1286.00427,0.0,4023.99993,949.88699,157.80304
2023-01-08 15:00:00,2024-07-17 00:00:00,3.1,6.600919088193091,264.9781334256505,263.3539502077625,1.538376144641883,0.4988025453416294,1449.45506,205.96643,4406.64943,1.62713,1323.82164,0.0,4007.99989,954.90657,152.76795
