UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-06-23 00:00:00,17.0,2486.0,33708.0,136.0,7243.0,0.0,3304.0,425.0
2023-06-23 01:00:00,17.0,2721.0,33567.0,136.0,6993.0,0.0,2656.0,410.0
2023-06-23 02:00:00,16.0,3237.0,33799.0,136.0,6847.0,0.0,2212.0,423.0
2023-06-23 03:00:00,15.0,3121.0,33735.0,136.0,7200.0,0.0,1918.0,439.0
2023-06-23 04:00:00,15.0,3204.0,33884.0,136.0,8092.0,454.0,1605.0,432.0
2023-06-23 05:00:00,15.0,3276.0,33883.0,136.0,8279.0,1421.0,1429.0,432.0
2023-06-23 06:00:00,17.0,3428.0,33597.0,136.0,8278.0,3471.0,1222.0,434.0
2023-06-23 07:00:00,18.0,3244.0,33502.0,136.0,8273.0,6074.0,1153.0,420.0
2023-06-23 08:00:00,17.0,3140.0,33427.0,136.0,7792.0,8616.0,1192.0,425.0
2023-06-23 09:00:00,17.0,2963.0,33217.0,135.0,7289.0,10564.0,1291.0,423.0
2023-06-23 10:00:00,17.0,2139.0,33228.0,135.0,7040.0,11642.0,1376.0,433.0
2023-06-23 11:00:00,18.0,1944.0,33229.0,134.0,7006.0,12097.0,1418.0,439.0
2023-06-23 12:00:00,19.0,1770.0,33063.0,134.0,6554.0,11936.0,1544.0,420.0
2023-06-23 13:00:00,21.0,1765.0,32500.0,134.0,6616.0,11143.0,1755.0,417.0
2023-06-23 14:00:00,22.0,1738.0,32530.0,134.0,7012.0,9977.0,1893.0,429.0
2023-06-23 15:00:00,22.0,2355.0,33014.0,134.0,7437.0,8165.0,2037.0,439.0
2023-06-23 16:00:00,23.0,2859.0,33410.0,134.0,8176.0,5752.0,2150.0,445.0
2023-06-23 17:00:00,21.0,2825.0,33503.0,134.0,8636.0,3083.0,2130.0,448.0
2023-06-23 18:00:00,20.0,2820.0,33679.0,134.0,8921.0,1133.0,2023.0,446.0
2023-06-23 19:00:00,19.0,2793.0,34266.0,134.0,8751.0,366.0,2150.0,436.0
2023-06-23 20:00:00,18.0,2914.0,34212.0,134.0,8642.0,226.0,2355.0,435.0
2023-06-23 21:00:00,18.0,3105.0,34040.0,134.0,8684.0,0.0,2575.0,441.0
2023-06-23 22:00:00,18.0,3134.0,33558.0,134.0,8049.0,0.0,2640.0,444.0
2023-06-23 23:00:00,18.0,3047.0,33154.0,133.0,7796.0,0.0,2643.0,443.0
