Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40176,2023-08-02 00:00:00,8.15,31.0,817.0,30759.0,136.0,4148.0,0.0,10376.0,463.0
40177,2023-08-02 01:00:00,7.68,29.0,759.0,30418.0,137.0,3856.0,0.0,11042.0,461.0
40178,2023-08-02 02:00:00,7.48,28.0,733.0,30015.0,137.0,3151.0,0.0,12036.0,459.0
40179,2023-08-02 03:00:00,7.37,26.0,734.0,29679.0,136.0,2950.0,0.0,13036.0,464.0
40180,2023-08-02 04:00:00,6.62,26.0,653.0,29863.0,138.0,3001.0,273.0,13537.0,461.0
40181,2023-08-02 05:00:00,6.22,25.0,623.0,30066.0,139.0,3279.0,718.0,13916.0,448.0
40182,2023-08-02 06:00:00,6.01,23.0,645.0,30856.0,139.0,3966.0,2249.0,13680.0,436.0
40183,2023-08-02 07:00:00,5.64,22.0,624.0,30306.0,139.0,4116.0,4387.0,13861.0,441.0
40184,2023-08-02 08:00:00,6.2,22.0,661.0,25407.0,139.0,4070.0,6020.0,14491.0,442.0
40185,2023-08-02 09:00:00,5.47,22.0,639.0,29137.0,139.0,4271.0,7304.0,14655.0,436.0
40186,2023-08-02 10:00:00,5.13,22.0,618.0,30582.0,139.0,4117.0,8039.0,14856.0,436.0
40187,2023-08-02 11:00:00,5.11,22.0,613.0,30459.0,139.0,3869.0,8209.0,14943.0,446.0
40188,2023-08-02 12:00:00,4.93,22.0,571.0,29753.0,139.0,3100.0,8547.0,15072.0,449.0
40189,2023-08-02 13:00:00,4.95,23.0,569.0,30190.0,139.0,2984.0,8270.0,14902.0,443.0
40190,2023-08-02 14:00:00,4.95,24.0,565.0,30405.0,139.0,3061.0,7512.0,15181.0,451.0
40191,2023-08-02 15:00:00,5.04,26.0,565.0,30476.0,139.0,3410.0,6179.0,15357.0,451.0
40192,2023-08-02 16:00:00,5.03,28.0,552.0,31062.0,139.0,4325.0,3929.0,15518.0,454.0
40193,2023-08-02 17:00:00,5.1,30.0,536.0,31012.0,139.0,4951.0,1772.0,15492.0,459.0
40194,2023-08-02 18:00:00,5.24,32.0,538.0,31157.0,139.0,5035.0,563.0,15507.0,454.0
40195,2023-08-02 19:00:00,5.24,33.0,526.0,31141.0,139.0,4753.0,231.0,15409.0,454.0
40196,2023-08-02 20:00:00,5.45,33.0,547.0,31055.0,139.0,4650.0,0.0,15258.0,449.0
40197,2023-08-02 21:00:00,5.65,32.0,566.0,30700.0,139.0,4370.0,0.0,15064.0,449.0
40198,2023-08-02 22:00:00,5.69,32.0,555.0,29996.0,139.0,4355.0,0.0,14730.0,455.0
40199,2023-08-02 23:00:00,5.81,32.0,550.0,29195.0,138.0,4201.0,0.0,14317.0,460.0
