UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-11-29 00:00:00,9.0,5851.0,42475.0,178.0,7407.0,0.0,2344.0,550.0
2023-11-29 01:00:00,9.0,4922.0,42206.0,178.0,7622.0,0.0,2543.0,551.0
2023-11-29 02:00:00,9.0,4608.0,42190.0,178.0,7133.0,0.0,2616.0,553.0
2023-11-29 03:00:00,9.0,4093.0,42058.0,178.0,6686.0,0.0,2801.0,554.0
2023-11-29 04:00:00,8.0,4189.0,41912.0,178.0,6122.0,0.0,3074.0,554.0
2023-11-29 05:00:00,8.0,4465.0,42271.0,179.0,6263.0,0.0,3113.0,574.0
2023-11-29 06:00:00,8.0,5885.0,42781.0,179.0,7474.0,235.0,2888.0,589.0
2023-11-29 07:00:00,7.0,7135.0,42916.0,179.0,8964.0,242.0,2759.0,590.0
2023-11-29 08:00:00,8.0,7561.0,43102.0,179.0,9565.0,519.0,2728.0,588.0
2023-11-29 09:00:00,8.0,7536.0,43155.0,178.0,9227.0,2053.0,2679.0,586.0
2023-11-29 10:00:00,5.0,7573.0,43166.0,178.0,8901.0,4201.0,2346.0,588.0
2023-11-29 11:00:00,3.0,7639.0,43197.0,179.0,9040.0,5576.0,1896.0,589.0
2023-11-29 12:00:00,2.0,7799.0,43210.0,178.0,8876.0,5856.0,1615.0,585.0
2023-11-29 13:00:00,2.0,7724.0,43221.0,178.0,8754.0,5132.0,1406.0,586.0
2023-11-29 14:00:00,1.0,7869.0,43247.0,179.0,9400.0,3750.0,1391.0,586.0
2023-11-29 15:00:00,122.0,8338.0,43218.0,179.0,9473.0,1913.0,1386.0,579.0
2023-11-29 16:00:00,188.0,8479.0,43214.0,179.0,10001.0,639.0,1486.0,569.0
2023-11-29 17:00:00,240.0,8507.0,43252.0,220.0,10371.0,234.0,1749.0,569.0
2023-11-29 18:00:00,328.0,8500.0,43311.0,507.0,10603.0,0.0,2130.0,578.0
2023-11-29 19:00:00,466.0,8512.0,43380.0,787.0,10625.0,0.0,2175.0,586.0
2023-11-29 20:00:00,514.0,8003.0,43397.0,609.0,9926.0,0.0,2217.0,589.0
2023-11-29 21:00:00,388.0,7668.0,43371.0,360.0,9048.0,0.0,2227.0,589.0
2023-11-29 22:00:00,338.0,7637.0,43349.0,327.0,8504.0,0.0,2303.0,589.0
2023-11-29 23:00:00,329.0,7426.0,43438.0,331.0,8310.0,0.0,2314.0,590.0
