Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38592,2023-05-28 00:00:00,35.58,18.0,1628.0,31281.0,147.0,6741.0,0.0,4856.0,466.0
38593,2023-05-28 01:00:00,37.35,18.0,1715.0,31276.0,189.0,6413.0,0.0,4524.0,475.0
38594,2023-05-28 02:00:00,38.78,18.0,1717.0,31466.0,278.0,6058.0,0.0,4280.0,483.0
38595,2023-05-28 03:00:00,38.9,18.0,1709.0,31450.0,278.0,5855.0,0.0,4065.0,481.0
38596,2023-05-28 04:00:00,35.12,18.0,1323.0,31476.0,279.0,5822.0,429.0,3860.0,481.0
38597,2023-05-28 05:00:00,34.51,18.0,1218.0,31405.0,278.0,5718.0,708.0,3214.0,487.0
38598,2023-05-28 06:00:00,28.07,18.0,548.0,30461.0,238.0,5565.0,2059.0,2104.0,485.0
38599,2023-05-28 07:00:00,27.71,18.0,500.0,29093.0,147.0,5110.0,3708.0,1393.0,485.0
38600,2023-05-28 08:00:00,28.86,19.0,504.0,27315.0,147.0,4552.0,4442.0,1275.0,473.0
38601,2023-05-28 09:00:00,29.9,19.0,505.0,25358.0,146.0,4137.0,5288.0,1895.0,482.0
38602,2023-05-28 10:00:00,30.15,19.0,505.0,24474.0,147.0,4173.0,5634.0,2534.0,482.0
38603,2023-05-28 11:00:00,30.59,19.0,508.0,23557.0,146.0,3885.0,5607.0,2640.0,479.0
38604,2023-05-28 12:00:00,30.73,20.0,500.0,22712.0,147.0,3825.0,5103.0,2666.0,474.0
38605,2023-05-28 13:00:00,30.18,20.0,501.0,23047.0,147.0,3874.0,4640.0,2994.0,472.0
38606,2023-05-28 14:00:00,29.08,20.0,495.0,23886.0,147.0,3993.0,3825.0,3526.0,477.0
38607,2023-05-28 15:00:00,27.66,19.0,581.0,27703.0,147.0,4776.0,2918.0,4250.0,477.0
38608,2023-05-28 16:00:00,27.86,19.0,772.0,29707.0,147.0,5911.0,2223.0,6009.0,465.0
38609,2023-05-28 17:00:00,27.76,19.0,846.0,30483.0,147.0,7088.0,1205.0,6471.0,481.0
38610,2023-05-28 18:00:00,29.6,19.0,1072.0,30867.0,147.0,7366.0,475.0,6406.0,481.0
38611,2023-05-28 19:00:00,30.44,19.0,1207.0,31165.0,147.0,6948.0,246.0,7259.0,481.0
38612,2023-05-28 20:00:00,30.01,19.0,1215.0,31344.0,147.0,6812.0,0.0,8174.0,480.0
38613,2023-05-28 21:00:00,29.41,19.0,1174.0,31473.0,147.0,6666.0,0.0,8679.0,483.0
38614,2023-05-28 22:00:00,27.18,19.0,917.0,30764.0,146.0,6384.0,0.0,8687.0,481.0
38615,2023-05-28 23:00:00,26.82,19.0,848.0,30380.0,147.0,6228.0,0.0,8124.0,477.0
