Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
37320,2023-04-05 00:00:00,26.34,34.0,3298.0,37727.0,137.0,5533.0,0.0,2249.0,450.0
37321,2023-04-05 01:00:00,28.19,35.0,3472.0,37269.0,137.0,5150.0,0.0,1982.0,449.0
37322,2023-04-05 02:00:00,27.88,35.0,3356.0,36895.0,137.0,4869.0,0.0,1750.0,450.0
37323,2023-04-05 03:00:00,29.19,36.0,3657.0,36944.0,137.0,6303.0,0.0,1678.0,449.0
37324,2023-04-05 04:00:00,32.04,36.0,3825.0,37379.0,526.0,7718.0,172.0,1587.0,444.0
37325,2023-04-05 05:00:00,38.49,37.0,4360.0,37522.0,1093.0,8726.0,340.0,1654.0,441.0
37326,2023-04-05 06:00:00,38.04,36.0,4389.0,37497.0,1127.0,8624.0,1715.0,1613.0,439.0
37327,2023-04-05 07:00:00,33.01,35.0,3891.0,37324.0,974.0,7523.0,4790.0,1420.0,441.0
37328,2023-04-05 08:00:00,20.8,35.0,2559.0,37319.0,479.0,6139.0,7871.0,1316.0,442.0
37329,2023-04-05 09:00:00,13.42,34.0,1822.0,36900.0,137.0,5576.0,10094.0,1307.0,443.0
37330,2023-04-05 10:00:00,10.55,33.0,1416.0,36231.0,136.0,6311.0,11374.0,1325.0,438.0
37331,2023-04-05 11:00:00,9.97,32.0,1327.0,35854.0,136.0,6252.0,11856.0,1341.0,437.0
37332,2023-04-05 12:00:00,9.98,32.0,1314.0,36026.0,136.0,5750.0,11623.0,1350.0,444.0
37333,2023-04-05 13:00:00,9.15,34.0,1159.0,36175.0,137.0,5723.0,10773.0,1311.0,464.0
37334,2023-04-05 14:00:00,10.2,34.0,1282.0,36182.0,137.0,5826.0,9226.0,1357.0,462.0
37335,2023-04-05 15:00:00,15.51,34.0,1992.0,35977.0,137.0,5991.0,6795.0,1393.0,465.0
37336,2023-04-05 16:00:00,22.11,34.0,2827.0,36264.0,137.0,6227.0,3648.0,1394.0,467.0
37337,2023-04-05 17:00:00,25.51,33.0,3280.0,36955.0,137.0,7512.0,1009.0,1344.0,471.0
37338,2023-04-05 18:00:00,26.32,33.0,3390.0,37067.0,137.0,8004.0,216.0,1402.0,471.0
37339,2023-04-05 19:00:00,26.46,34.0,3348.0,36916.0,137.0,7440.0,0.0,1546.0,473.0
37340,2023-04-05 20:00:00,23.17,34.0,2868.0,36862.0,137.0,7367.0,0.0,1571.0,473.0
37341,2023-04-05 21:00:00,25.63,34.0,3190.0,36788.0,137.0,6997.0,0.0,1606.0,478.0
37342,2023-04-05 22:00:00,21.92,25.0,2653.0,37067.0,137.0,6337.0,0.0,1478.0,479.0
37343,2023-04-05 23:00:00,20.94,22.0,2436.0,36834.0,136.0,5062.0,0.0,1515.0,480.0
