UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-09-19 00:00:00,7.0,559.0,34968.0,114.0,4055.0,0.0,4142.0,580.0
2023-09-19 01:00:00,7.0,518.0,34806.0,113.0,3759.0,0.0,4062.0,579.0
2023-09-19 02:00:00,7.0,568.0,34959.0,114.0,3666.0,0.0,4120.0,573.0
2023-09-19 03:00:00,7.0,567.0,34955.0,114.0,3805.0,0.0,3966.0,568.0
2023-09-19 04:00:00,7.0,570.0,35278.0,114.0,4000.0,0.0,3892.0,559.0
2023-09-19 05:00:00,7.0,658.0,36699.0,114.0,4071.0,360.0,5118.0,573.0
2023-09-19 06:00:00,7.0,772.0,37935.0,114.0,4410.0,425.0,5493.0,578.0
2023-09-19 07:00:00,30.0,793.0,38642.0,114.0,4125.0,1275.0,5641.0,580.0
2023-09-19 08:00:00,180.0,800.0,38843.0,113.0,3899.0,3825.0,5312.0,582.0
2023-09-19 09:00:00,243.0,873.0,38592.0,113.0,3558.0,6643.0,5781.0,585.0
2023-09-19 10:00:00,379.0,828.0,36943.0,113.0,3325.0,8642.0,7379.0,581.0
2023-09-19 11:00:00,404.0,779.0,36033.0,114.0,3540.0,9759.0,8827.0,579.0
2023-09-19 12:00:00,396.0,710.0,35705.0,114.0,3610.0,9820.0,9223.0,584.0
2023-09-19 13:00:00,291.0,694.0,35609.0,310.0,4160.0,7364.0,6844.0,582.0
2023-09-19 14:00:00,278.0,766.0,35126.0,270.0,3545.0,8831.0,9340.0,565.0
2023-09-19 15:00:00,307.0,491.0,35602.0,126.0,3567.0,7637.0,9372.0,544.0
2023-09-19 16:00:00,525.0,499.0,36556.0,114.0,4086.0,5528.0,8525.0,547.0
2023-09-19 17:00:00,579.0,478.0,37272.0,114.0,4945.0,2765.0,6826.0,553.0
2023-09-19 18:00:00,548.0,472.0,37226.0,114.0,5298.0,749.0,5797.0,553.0
2023-09-19 19:00:00,493.0,444.0,37156.0,114.0,5083.0,0.0,5586.0,555.0
2023-09-19 20:00:00,314.0,450.0,36971.0,114.0,4499.0,0.0,5934.0,556.0
2023-09-19 21:00:00,316.0,468.0,37001.0,113.0,4418.0,0.0,6361.0,559.0
2023-09-19 22:00:00,314.0,829.0,36751.0,113.0,4363.0,0.0,6528.0,558.0
2023-09-19 23:00:00,313.0,875.0,35550.0,114.0,4108.0,0.0,6619.0,555.0
