datetime,avg_solar_production_forecast
2023-06-27T00:00:00.000000000,11036.26011
2023-06-27T01:00:00.000000000,6677.44023
2023-06-27T02:00:00.000000000,1746.83002
2023-06-27T03:00:00.000000000,6.09
2023-06-27T04:00:00.000000000,0.0
2023-06-27T05:00:00.000000000,0.0
2023-06-27T06:00:00.000000000,0.0
2023-06-27T07:00:00.000000000,0.0
2023-06-27T08:00:00.000000000,0.0
2023-06-27T09:00:00.000000000,0.0
2023-06-27T10:00:00.000000000,0.0
2023-06-27T11:00:00.000000000,0.0
2023-06-27T12:00:00.000000000,45.7
2023-06-27T13:00:00.000000000,2600.85009
2023-06-27T14:00:00.000000000,8045.60998
2023-06-27T15:00:00.000000000,11741.30031
2023-06-27T16:00:00.000000000,13072.48011
2023-06-27T17:00:00.000000000,13704.61025
2023-06-27T18:00:00.000000000,14054.6997
2023-06-27T19:00:00.000000000,14132.87992
2023-06-27T20:00:00.000000000,14080.09029
2023-06-27T21:00:00.000000000,13935.2795
2023-06-27T22:00:00.000000000,13549.27965
2023-06-27T23:00:00.000000000,12807.85051
2023-06-28T00:00:00.000000000,270.92317
2023-06-28T01:00:00.000000000,230.5138
2023-06-28T02:00:00.000000000,219.23317
2023-06-28T03:00:00.000000000,229.76544
2023-06-28T04:00:00.000000000,212.89387
2023-06-28T05:00:00.000000000,216.30789
2023-06-28T06:00:00.000000000,192.30529
2023-06-28T07:00:00.000000000,181.70018
2023-06-28T08:00:00.000000000,184.36655
2023-06-28T09:00:00.000000000,195.65167
2023-06-28T10:00:00.000000000,211.17245
2023-06-28T11:00:00.000000000,200.44092
2023-06-28T12:00:00.000000000,198.80388
2023-06-28T13:00:00.000000000,187.95595
2023-06-28T14:00:00.000000000,198.24188
2023-06-28T15:00:00.000000000,225.65327
2023-06-28T16:00:00.000000000,302.49248
2023-06-28T17:00:00.000000000,251.19894
2023-06-28T18:00:00.000000000,224.03378
2023-06-28T19:00:00.000000000,210.45301
2023-06-28T20:00:00.000000000,204.64148
2023-06-28T21:00:00.000000000,254.40958
2023-06-28T22:00:00.000000000,239.27983
2023-06-28T23:00:00.000000000,248.90786
2023-06-29T00:00:00.000000000,270.92317
2023-06-29T01:00:00.000000000,230.5138
2023-06-29T02:00:00.000000000,219.23317
2023-06-29T03:00:00.000000000,229.76544
2023-06-29T04:00:00.000000000,212.89387
2023-06-29T05:00:00.000000000,216.30789
2023-06-29T06:00:00.000000000,192.30529
2023-06-29T07:00:00.000000000,181.70018
2023-06-29T08:00:00.000000000,184.36655
2023-06-29T09:00:00.000000000,195.65167
2023-06-29T10:00:00.000000000,211.17245
2023-06-29T11:00:00.000000000,200.44092
2023-06-29T12:00:00.000000000,198.80388
2023-06-29T13:00:00.000000000,187.95595
2023-06-29T14:00:00.000000000,198.24188
2023-06-29T15:00:00.000000000,225.65327
2023-06-29T16:00:00.000000000,302.49248
2023-06-29T17:00:00.000000000,251.19894
2023-06-29T18:00:00.000000000,224.03378
2023-06-29T19:00:00.000000000,210.45301
2023-06-29T20:00:00.000000000,204.64148
2023-06-29T21:00:00.000000000,254.40958
2023-06-29T22:00:00.000000000,239.27983
2023-06-29T23:00:00.000000000,248.90786
2023-06-30T00:00:00.000000000,270.92317
2023-06-30T01:00:00.000000000,230.5138
2023-06-30T02:00:00.000000000,219.23317
2023-06-30T03:00:00.000000000,229.76544
2023-06-30T04:00:00.000000000,212.89387
2023-06-30T05:00:00.000000000,216.30789
2023-06-30T06:00:00.000000000,192.30529
2023-06-30T07:00:00.000000000,181.70018
2023-06-30T08:00:00.000000000,184.36655
2023-06-30T09:00:00.000000000,195.65167
2023-06-30T10:00:00.000000000,211.17245
2023-06-30T11:00:00.000000000,200.44092
2023-06-30T12:00:00.000000000,198.80388
2023-06-30T13:00:00.000000000,187.95595
2023-06-30T14:00:00.000000000,198.24188
2023-06-30T15:00:00.000000000,225.65327
2023-06-30T16:00:00.000000000,302.49248
2023-06-30T17:00:00.000000000,251.19894
2023-06-30T18:00:00.000000000,224.03378
2023-06-30T19:00:00.000000000,210.45301
2023-06-30T20:00:00.000000000,204.64148
2023-06-30T21:00:00.000000000,254.40958
2023-06-30T22:00:00.000000000,239.27983
2023-06-30T23:00:00.000000000,248.90786
