UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-16 00:00:00,2024-07-17 00:00:00,3.1,4.012897795561738,297.67891551365807,284.8696984748335,614.5527407071991,0.6481453003321248,13731.72808,12788.30958,2010.50905,24.77832,1433.35991,69.83258,11755.97142,43.15324
2023-06-16 01:00:00,2024-07-17 00:00:00,3.1,3.1266678351971326,292.3589268247605,284.5739696163109,69.74702335319643,0.629775923635278,13012.04625,11484.9638,2013.18461,32.38685,1360.98687,33.61769,11743.28728,42.37431
2023-06-16 02:00:00,2024-07-17 00:00:00,3.1,3.1266678351971326,292.3589268247605,284.5739696163109,69.74702335319643,0.629775923635278,12288.94011,10271.53257,2015.8027,33.66332,1185.07066,10.60069,11975.78533,42.30063
2023-06-16 03:00:00,2024-07-17 00:00:00,3.1,3.1266678351971326,292.3589268247605,284.5739696163109,69.74702335319643,0.629775923635278,11401.074,9032.74172,2016.90694,36.31639,997.47396,7.16807,12456.16863,41.47217
2023-06-16 04:00:00,2024-07-17 00:00:00,3.1,2.7019261732721924,290.4499008253325,284.33838130549555,34.874031579098165,0.9856254478994592,10426.40729,7878.36357,2018.43251,40.71969,812.92064,12.1168,12974.67249,41.49369
2023-06-16 05:00:00,2024-07-17 00:00:00,3.1,2.7019261732721924,290.4499008253325,284.33838130549555,34.874031579098165,0.9856254478994592,9642.86453,6856.20028,2020.00289,34.57018,721.98533,10.76849,13289.85998,42.05181
2023-06-16 06:00:00,2024-07-17 00:00:00,3.1,2.7019261732721924,290.4499008253325,284.33838130549555,34.874031579098165,0.9856254478994592,9016.66799,5954.80705,2021.32623,33.02973,685.27279,13.30352,13460.33629,42.73988
2023-06-16 07:00:00,2024-07-17 00:00:00,3.1,2.436034310550548,289.30053049015146,284.12910665367224,0.0,0.1731152273504256,8636.59766,5565.25671,2021.24924,37.0332,637.06364,14.46615,13344.66915,42.03267
2023-06-16 08:00:00,2024-07-17 00:00:00,3.1,2.436034310550548,289.30053049015146,284.12910665367224,0.0,0.1731152273504256,8467.35402,5132.59899,2014.63897,41.42124,622.88627,7.20951,13337.96565,42.12217
2023-06-16 09:00:00,2024-07-17 00:00:00,3.1,2.436034310550548,289.30053049015146,284.12910665367224,0.0,0.1731152273504256,8256.11536,5075.20489,2008.22171,51.82407,631.43898,1.97986,13421.64919,41.92725
2023-06-16 10:00:00,2024-07-17 00:00:00,3.1,2.2498482423345174,289.4920356619537,284.5601823807152,6.008440822857803,0.2647322327838525,8301.36774,5210.42551,2007.09452,51.0794,655.20653,0.0,12958.26315,41.81659
