UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-12-20 00:00:00,4137.0,7312.0,5584.0,6340.0,0.0,1783.0,156.0
2023-12-20 01:00:00,4092.0,7287.0,5584.0,6260.0,0.0,1999.0,159.0
2023-12-20 02:00:00,4121.0,7291.0,5584.0,6305.0,0.0,1847.0,155.0
2023-12-20 03:00:00,4127.0,7286.0,5584.0,6344.0,0.0,2382.0,156.0
2023-12-20 04:00:00,4163.0,7387.0,5584.0,6880.0,0.0,1732.0,160.0
2023-12-20 05:00:00,4146.0,7668.0,5583.0,8686.0,1.0,1593.0,160.0
2023-12-20 06:00:00,4125.0,7667.0,5585.0,8560.0,174.0,1852.0,160.0
2023-12-20 07:00:00,4118.0,7586.0,5535.0,8750.0,736.0,1650.0,160.0
2023-12-20 08:00:00,4187.0,7571.0,5374.0,8564.0,1020.0,1229.0,155.0
2023-12-20 09:00:00,4212.0,7610.0,5483.0,8788.0,1129.0,846.0,152.0
2023-12-20 10:00:00,4127.0,7554.0,5432.0,8819.0,1092.0,933.0,153.0
2023-12-20 11:00:00,4100.0,7569.0,5506.0,8051.0,953.0,1203.0,150.0
2023-12-20 12:00:00,4124.0,7497.0,5467.0,7878.0,818.0,1482.0,153.0
2023-12-20 13:00:00,4140.0,7524.0,5488.0,8309.0,392.0,2276.0,158.0
2023-12-20 14:00:00,4048.0,7628.0,5532.0,8575.0,39.0,3234.0,159.0
2023-12-20 15:00:00,4080.0,7637.0,5533.0,9252.0,0.0,3901.0,159.0
2023-12-20 16:00:00,3947.0,7607.0,5561.0,9839.0,0.0,4425.0,161.0
2023-12-20 17:00:00,3955.0,7483.0,5556.0,9516.0,0.0,4614.0,164.0
2023-12-20 18:00:00,4036.0,7481.0,5556.0,9549.0,0.0,4367.0,164.0
2023-12-20 19:00:00,3981.0,7479.0,5557.0,9290.0,0.0,4076.0,162.0
2023-12-20 20:00:00,4065.0,7477.0,5559.0,9165.0,0.0,3247.0,160.0
2023-12-20 21:00:00,4121.0,7325.0,5558.0,8347.0,0.0,3126.0,162.0
2023-12-20 22:00:00,3862.0,7219.0,5580.0,6491.0,0.0,3654.0,166.0
2023-12-20 23:00:00,3932.0,7112.0,5584.0,5973.0,0.0,4835.0,170.0
