UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-10-23 00:00:00,2937.0,5212.0,5598.0,3946.0,0.0,3433.0,191.0
2023-10-23 01:00:00,3042.0,5251.0,5594.0,4576.0,0.0,2141.0,189.0
2023-10-23 02:00:00,3577.0,5253.0,5592.0,4812.0,0.0,1109.0,188.0
2023-10-23 03:00:00,3822.0,5320.0,5592.0,5087.0,0.0,716.0,189.0
2023-10-23 04:00:00,3833.0,5458.0,5590.0,5730.0,4.0,515.0,192.0
2023-10-23 05:00:00,3841.0,5537.0,5591.0,6241.0,173.0,427.0,189.0
2023-10-23 06:00:00,3826.0,5504.0,5358.0,6096.0,821.0,336.0,189.0
2023-10-23 07:00:00,3760.0,5310.0,5235.0,5499.0,1503.0,251.0,190.0
2023-10-23 08:00:00,3293.0,5179.0,5333.0,5382.0,2001.0,261.0,181.0
2023-10-23 09:00:00,2477.0,5180.0,5307.0,5394.0,2370.0,275.0,175.0
2023-10-23 10:00:00,2586.0,5153.0,5455.0,5422.0,2523.0,237.0,174.0
2023-10-23 11:00:00,2795.0,5143.0,5437.0,5536.0,2284.0,192.0,179.0
2023-10-23 12:00:00,3548.0,5128.0,5498.0,5421.0,1734.0,92.0,186.0
2023-10-23 13:00:00,3746.0,5165.0,5514.0,5558.0,1070.0,51.0,184.0
2023-10-23 14:00:00,3777.0,5194.0,5518.0,5658.0,359.0,24.0,181.0
2023-10-23 15:00:00,3793.0,5237.0,5536.0,5765.0,14.0,76.0,186.0
2023-10-23 16:00:00,3778.0,5457.0,5551.0,6156.0,0.0,158.0,194.0
2023-10-23 17:00:00,3701.0,5495.0,5560.0,5881.0,0.0,289.0,196.0
2023-10-23 18:00:00,3673.0,5526.0,5563.0,5375.0,0.0,792.0,195.0
2023-10-23 19:00:00,3663.0,5315.0,5566.0,4901.0,0.0,759.0,190.0
2023-10-23 20:00:00,3761.0,5272.0,5561.0,4929.0,0.0,172.0,190.0
2023-10-23 21:00:00,3759.0,5245.0,5556.0,4896.0,0.0,160.0,187.0
2023-10-23 22:00:00,3731.0,5246.0,5557.0,4688.0,0.0,141.0,183.0
2023-10-23 23:00:00,3738.0,5253.0,5556.0,4701.0,0.0,140.0,184.0
