Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42768,2023-11-18 00:00:00,218.82,3875.0,5700.0,5558.0,6278.0,0.0,1475.0,211.0
42769,2023-11-18 01:00:00,222.09,3916.0,5702.0,5559.0,6296.0,0.0,1208.0,219.0
42770,2023-11-18 02:00:00,222.87,3920.0,5698.0,5559.0,5974.0,0.0,1459.0,217.0
42771,2023-11-18 03:00:00,219.59,3876.0,5705.0,5556.0,5989.0,0.0,1680.0,222.0
42772,2023-11-18 04:00:00,203.96,3801.0,5846.0,5560.0,6312.0,0.0,3028.0,222.0
42773,2023-11-18 05:00:00,181.01,3811.0,5740.0,5564.0,7800.0,2.0,4597.0,220.0
42774,2023-11-18 06:00:00,173.02,3799.0,5729.0,5571.0,8078.0,83.0,5460.0,219.0
42775,2023-11-18 07:00:00,171.0,3826.0,5727.0,5579.0,8527.0,209.0,5305.0,224.0
42776,2023-11-18 08:00:00,163.07,3823.0,5663.0,5573.0,9068.0,336.0,5988.0,215.0
42777,2023-11-18 09:00:00,161.95,3763.0,5671.0,5572.0,8841.0,424.0,6130.0,214.0
42778,2023-11-18 10:00:00,156.32,3733.0,5692.0,5573.0,8017.0,407.0,7985.0,214.0
42779,2023-11-18 11:00:00,156.48,3768.0,5673.0,5572.0,6093.0,360.0,10038.0,211.0
42780,2023-11-18 12:00:00,153.41,3787.0,5676.0,5567.0,6318.0,286.0,10604.0,212.0
42781,2023-11-18 13:00:00,155.14,3859.0,5783.0,5562.0,7500.0,151.0,9623.0,219.0
42782,2023-11-18 14:00:00,163.05,4258.0,5848.0,5564.0,7912.0,29.0,9285.0,221.0
42783,2023-11-18 15:00:00,159.18,4322.0,5869.0,5564.0,10423.0,0.0,7906.0,193.0
42784,2023-11-18 16:00:00,164.05,4320.0,5846.0,3795.0,12572.0,0.0,6470.0,196.0
42785,2023-11-18 17:00:00,161.96,4314.0,5834.0,2826.0,14951.0,0.0,5445.0,201.0
42786,2023-11-18 18:00:00,163.33,4303.0,5856.0,2825.0,15141.0,0.0,4964.0,199.0
42787,2023-11-18 19:00:00,158.16,3940.0,5884.0,2824.0,14691.0,0.0,5146.0,212.0
42788,2023-11-18 20:00:00,159.27,3755.0,5437.0,2824.0,12988.0,0.0,5333.0,211.0
42789,2023-11-18 21:00:00,162.63,3761.0,5357.0,2825.0,11895.0,0.0,5718.0,208.0
42790,2023-11-18 22:00:00,175.01,3651.0,5199.0,2828.0,8271.0,0.0,6685.0,212.0
42791,2023-11-18 23:00:00,182.38,3730.0,5162.0,2829.0,6770.0,0.0,7321.0,204.0
