Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38352,2023-05-18 00:00:00,205.28,4437.0,2036.0,2777.0,11992.0,0.0,3092.0,166.0
38353,2023-05-18 01:00:00,185.16,3890.0,1988.0,2776.0,11986.0,0.0,3851.0,167.0
38354,2023-05-18 02:00:00,187.44,4050.0,1984.0,2776.0,12206.0,0.0,3896.0,170.0
38355,2023-05-18 03:00:00,195.87,4388.0,2052.0,2778.0,12195.0,34.0,3982.0,168.0
38356,2023-05-18 04:00:00,197.22,4578.0,2204.0,2774.0,13291.0,213.0,3509.0,169.0
38357,2023-05-18 05:00:00,199.47,4676.0,2343.0,2775.0,13729.0,495.0,3088.0,179.0
38358,2023-05-18 06:00:00,197.95,4717.0,2420.0,2553.0,12910.0,894.0,4222.0,173.0
38359,2023-05-18 07:00:00,181.61,4251.0,2256.0,2576.0,11816.0,1215.0,5582.0,167.0
38360,2023-05-18 08:00:00,161.55,3638.0,2167.0,2683.0,11143.0,1518.0,6692.0,162.0
38361,2023-05-18 09:00:00,157.94,3687.0,2179.0,2651.0,10698.0,1839.0,7815.0,157.0
38362,2023-05-18 10:00:00,153.54,3650.0,2131.0,2710.0,10694.0,1938.0,8297.0,161.0
38363,2023-05-18 11:00:00,147.32,3665.0,1884.0,2656.0,11539.0,1857.0,8450.0,162.0
38364,2023-05-18 12:00:00,144.15,3689.0,1891.0,2609.0,12364.0,1704.0,8726.0,163.0
38365,2023-05-18 13:00:00,145.5,3736.0,1895.0,2730.0,12408.0,1420.0,8708.0,158.0
38366,2023-05-18 14:00:00,149.63,3759.0,1898.0,2713.0,12332.0,1059.0,8264.0,163.0
38367,2023-05-18 15:00:00,158.11,3859.0,1901.0,2719.0,12559.0,604.0,7120.0,170.0
38368,2023-05-18 16:00:00,168.49,3935.0,1939.0,2758.0,13022.0,216.0,5446.0,168.0
38369,2023-05-18 17:00:00,170.23,4112.0,1961.0,2757.0,13269.0,13.0,5847.0,173.0
38370,2023-05-18 18:00:00,165.07,3989.0,1967.0,2760.0,12470.0,0.0,7017.0,172.0
38371,2023-05-18 19:00:00,164.51,3816.0,1937.0,2762.0,11596.0,0.0,7117.0,173.0
38372,2023-05-18 20:00:00,170.5,3798.0,1926.0,2760.0,11165.0,0.0,6389.0,170.0
38373,2023-05-18 21:00:00,180.16,3906.0,1820.0,2791.0,10732.0,0.0,5476.0,170.0
38374,2023-05-18 22:00:00,185.48,4405.0,1816.0,2789.0,11902.0,0.0,5443.0,168.0
38375,2023-05-18 23:00:00,182.26,4382.0,1810.0,2803.0,12017.0,0.0,5725.0,166.0
