Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39888,2023-07-21 00:00:00,183.6,2985.0,4996.0,5369.0,6184.0,0.0,2742.0,148.0
39889,2023-07-21 01:00:00,180.95,2895.0,5007.0,5371.0,5874.0,0.0,3104.0,146.0
39890,2023-07-21 02:00:00,175.69,2895.0,5006.0,5381.0,6113.0,0.0,3525.0,146.0
39891,2023-07-21 03:00:00,170.41,3034.0,4882.0,5381.0,6679.0,69.0,3941.0,145.0
39892,2023-07-21 04:00:00,172.49,3135.0,4856.0,5379.0,6918.0,384.0,3408.0,150.0
39893,2023-07-21 05:00:00,187.19,3652.0,4845.0,5382.0,7156.0,1070.0,2146.0,153.0
39894,2023-07-21 06:00:00,189.76,3760.0,5043.0,5375.0,7359.0,1869.0,1345.0,141.0
39895,2023-07-21 07:00:00,177.19,3456.0,4834.0,5374.0,7504.0,2476.0,1129.0,145.0
39896,2023-07-21 08:00:00,176.29,3406.0,4746.0,5366.0,7587.0,2901.0,494.0,144.0
39897,2023-07-21 09:00:00,176.35,3395.0,4726.0,5340.0,7549.0,3194.0,200.0,143.0
39898,2023-07-21 10:00:00,177.12,3397.0,4692.0,5324.0,7480.0,3255.0,89.0,141.0
39899,2023-07-21 11:00:00,176.89,3374.0,4638.0,5321.0,7491.0,3129.0,107.0,137.0
39900,2023-07-21 12:00:00,176.14,3361.0,4629.0,5297.0,7590.0,2706.0,499.0,144.0
39901,2023-07-21 13:00:00,176.74,3370.0,4620.0,5264.0,7708.0,2199.0,847.0,155.0
39902,2023-07-21 14:00:00,177.51,3392.0,4689.0,5256.0,7921.0,1635.0,1244.0,160.0
39903,2023-07-21 15:00:00,180.76,3375.0,4919.0,5260.0,8043.0,923.0,1582.0,157.0
39904,2023-07-21 16:00:00,184.55,3328.0,5057.0,5283.0,7800.0,336.0,1890.0,150.0
39905,2023-07-21 17:00:00,184.6,3300.0,5085.0,5337.0,7732.0,38.0,2122.0,164.0
39906,2023-07-21 18:00:00,183.63,3301.0,5126.0,5341.0,7466.0,0.0,2591.0,166.0
39907,2023-07-21 19:00:00,183.5,3265.0,5004.0,5347.0,6608.0,0.0,3225.0,163.0
39908,2023-07-21 20:00:00,162.89,2584.0,4952.0,5374.0,6436.0,0.0,3794.0,164.0
39909,2023-07-21 21:00:00,156.82,2506.0,4924.0,5378.0,6365.0,0.0,4427.0,163.0
39910,2023-07-21 22:00:00,161.95,2650.0,4952.0,5382.0,6259.0,0.0,4354.0,153.0
39911,2023-07-21 23:00:00,165.24,2806.0,4952.0,5384.0,5985.0,0.0,4722.0,145.0
