UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,4.03085888535047,283.70532520476263,281.3612150454848,50.191140669439214,0.0061490553705522,0.0,11739.00264,7335.25383,0.0,355.25147,0.0,3165.52199,2018.61135,0.0,61.81533
2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,4.076875681064776,283.2504224968204,280.72409690601273,0.0100116982829708,0.0092660561643759,19.88781,11848.15671,7330.7593,0.0,351.28179,0.0,3155.79408,2016.31668,0.0,84.33556
2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,4.076875681064776,283.2504224968204,280.72409690601273,0.0100116982829708,0.0092660561643759,90.51041,11911.04693,7321.81061,0.0,356.64147,0.0,3483.03198,2152.01348,0.0,77.75955
2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,4.076875681064776,283.2504224968204,280.72409690601273,0.0100116982829708,0.0092660561643759,73.87892,12085.0076,7307.10666,0.0,356.91095,0.0,3562.59549,2346.30131,0.0,91.61095
2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,4.222805527129555,283.9565961362806,281.1238024355688,33.096827745456366,0.0206533598750469,32.55156,12455.0958,7316.82826,0.0,354.10323,0.0,3760.45855,2465.83542,0.0,94.68095
2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,4.222805527129555,283.9565961362806,281.1238024355688,33.096827745456366,0.0206533598750469,0.0,12582.4158,7325.40382,0.0,341.00797,1.10699,3950.49357,2488.27769,0.0,80.70473
2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,4.222805527129555,283.9565961362806,281.1238024355688,33.096827745456366,0.0206533598750469,0.0,12762.01562,7344.402,0.0,353.66476,956.63155,4221.44872,2491.05463,0.0,79.16519
2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,4.5250849248102325,285.64469505987506,281.61046191038946,407.5014456492286,0.0048487514495391,0.0,13407.73258,7334.67152,0.0,349.83067,2295.01397,4166.4274,2516.69246,0.0,80.12532
2023-06-06 08:00:00,2024-07-17 00:00:00,3.1,4.5250849248102325,285.64469505987506,281.61046191038946,407.5014456492286,0.0048487514495391,47.07168,14014.61749,7271.38785,0.0,361.2192,3584.95565,4472.87088,2565.75951,0.0,81.2746
2023-06-06 09:00:00,2024-07-17 00:00:00,3.1,4.5250849248102325,285.64469505987506,281.61046191038946,407.5014456492286,0.0048487514495391,64.33306,14147.65427,7434.6884,0.0,350.72826,5190.74959,4659.11284,2639.75315,0.0,83.23104
2023-06-06 10:00:00,2024-07-17 00:00:00,3.1,4.631888878154321,286.8112425695612,282.0850252723036,565.7680034516968,0.0104645333198722,106.20647,13984.07032,7471.13652,0.0,344.11006,6524.21996,5223.75143,2669.34965,0.0,60.87361
2023-06-06 11:00:00,2024-07-17 00:00:00,3.1,4.631888878154321,286.8112425695612,282.0850252723036,565.7680034516968,0.0104645333198722,132.72539,13690.66296,7411.75458,0.0,345.97987,7566.7092,5584.29216,2724.13478,0.0,53.62707
2023-06-06 12:00:00,2024-07-17 00:00:00,3.1,4.631888878154321,286.8112425695612,282.0850252723036,565.7680034516968,0.0104645333198722,134.48259,13294.72797,7473.28566,0.0,342.23192,8098.81917,5872.97449,2785.44441,0.0,59.5262
2023-06-06 13:00:00,2024-07-17 00:00:00,3.1,4.921464077779719,287.2436135052268,282.40166238772844,760.6120783257569,0.0073652603561518,154.74728,12828.213,7460.68158,0.0,332.59632,8304.67898,5867.60298,2771.07551,0.0,58.40397
2023-06-06 14:00:00,2024-07-17 00:00:00,3.1,4.921464077779719,287.2436135052268,282.40166238772844,760.6120783257569,0.0073652603561518,124.66201,12417.99981,7358.96138,0.0,342.40324,7995.36878,5828.732,2786.22767,0.0,69.73605
2023-06-06 15:00:00,2024-07-17 00:00:00,3.1,4.921464077779719,287.2436135052268,282.40166238772844,760.6120783257569,0.0073652603561518,53.48635,12136.72786,7360.93203,0.0,343.4159,7242.20138,5881.4285,2767.91757,0.0,78.00155
2023-06-06 16:00:00,2024-07-17 00:00:00,3.1,5.0778960315408845,286.75757308316395,282.7533859697086,617.5551489556237,0.0148228673453021,29.43272,12235.31358,7256.36488,0.0,344.37474,6146.2392,5994.62204,2733.53733,0.0,81.56267
2023-06-06 17:00:00,2024-07-17 00:00:00,3.1,5.0778960315408845,286.75757308316395,282.7533859697086,617.5551489556237,0.0148228673453021,46.64655,12496.98838,7269.0998,0.0,349.49934,4810.55719,6258.54313,2706.96954,0.0,93.71369
2023-06-06 18:00:00,2024-07-17 00:00:00,3.1,5.0778960315408845,286.75757308316395,282.7533859697086,617.5551489556237,0.0148228673453021,31.25097,12945.31396,7260.19069,0.0,337.12674,3499.39718,6362.2969,2675.69555,0.0,77.71437
2023-06-06 19:00:00,2024-07-17 00:00:00,3.1,4.766201257928872,284.762949307716,282.2770909141499,100.85437175962194,0.0057859060544997,56.3657,13342.69877,7250.80911,0.0,320.47782,2288.1555,6120.33093,2672.42968,0.0,74.82935
2023-06-06 20:00:00,2024-07-17 00:00:00,3.1,4.766201257928872,284.762949307716,282.2770909141499,100.85437175962194,0.0057859060544997,130.87959,13712.93656,7283.83766,0.0,327.24915,1427.88464,6108.30361,2699.70205,0.0,69.97827
2023-06-06 21:00:00,2024-07-17 00:00:00,3.1,4.766201257928872,284.762949307716,282.2770909141499,100.85437175962194,0.0057859060544997,152.23147,14018.5036,7300.52599,0.0,332.10137,941.48314,6262.0485,2718.47561,0.0,65.60318
2023-06-06 22:00:00,2024-07-17 00:00:00,3.1,4.714466092725257,283.94003232670826,281.7222375832523,50.481110808304926,0.0125234320806823,159.77389,14160.04197,7489.44417,0.0,356.65168,727.20163,6245.26756,2716.98605,0.0,68.52196
2023-06-06 23:00:00,2024-07-17 00:00:00,3.1,4.714466092725257,283.94003232670826,281.7222375832523,50.481110808304926,0.0125234320806823,110.79049,14022.23285,7302.19216,0.0,360.70684,521.83934,6341.85671,2689.23995,0.0,74.70041
2023-06-07 00:00:00,2024-07-17 00:00:00,3.1,4.714466092725257,283.94003232670826,281.7222375832523,50.481110808304926,0.0125234320806823,0.0,10547.73364,7441.31511,0.0,355.25147,0.0,4909.07855,2768.31528,0.0,85.26815
2023-06-07 01:00:00,2024-07-17 00:00:00,3.1,4.824012804678488,283.3895375746308,281.2047314129732,0.0052203005473218,0.0085831559925162,19.88781,10678.73923,7437.583,0.0,351.28179,0.0,4858.22646,2783.87523,0.0,106.3888
2023-06-07 02:00:00,2024-07-17 00:00:00,3.1,4.824012804678488,283.3895375746308,281.2047314129732,0.0052203005473218,0.0085831559925162,90.51041,10851.05198,7428.60766,0.0,356.64147,0.0,5227.83448,2834.71384,0.0,99.17702
2023-06-07 03:00:00,2024-07-17 00:00:00,3.1,4.824012804678488,283.3895375746308,281.2047314129732,0.0052203005473218,0.0085831559925162,73.87892,11241.54269,7414.01275,0.0,356.91095,0.0,5289.79975,2934.52106,0.0,112.78248
