,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,forecasted_avg_solar_production,forecasted_avg_wind_production,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast
23,01/01/2020 23:00:00,2020-01-01 15:00:00,14273,188.76,10,4844,2270,92,0,4346,2711,0,4.20409789053281,282.237924297246,275.290091849975,384.336546510878,0,3560.42,197.83,10.599881,5055.353,2299.5752,86.37412
24,01/02/2020 00:00:00,2020-01-01 16:00:00,11501,238.62,10,5233,2271,90,0,1281,2617,0,4.20409789053281,282.237924297246,275.290091849975,384.336546510878,0,852.12,175.9,6.7705345,7761.596,2276.6536,86.678505
25,01/02/2020 01:00:00,2020-01-01 17:00:00,10782,282.52,9,5968,2272,91,0,41,2402,0,3.9641711115333,280.402991853637,274.885347927923,11.8721393127555,0,5.42,159.29,7.4065094,8610.089,2266.48,86.83603
26,01/02/2020 02:00:00,2020-01-01 18:00:00,10770,287.35,9,6092,2273,90,0,0,2338,0,3.9641711115333,280.402991853637,274.885347927923,11.8721393127555,0,0,158.93,7.8967137,8542.045,2269.6377,86.79923
27,01/02/2020 03:00:00,2020-01-01 19:00:00,11204,276.55,7,6090,2271,91,0,0,2775,0,3.9641711115333,280.402991853637,274.885347927923,11.8721393127555,0,0,134.24,7.635463,8460.42,2268.5093,85.77676
28,01/02/2020 04:00:00,2020-01-01 20:00:00,11651,299.39,8,6895,2273,90,0,0,2416,0,3.57223505486469,280.049877183593,274.37441506328,5.34203858032991,0,0,105.08,7.997851,8558.1875,2277.1782,86.01944
29,01/02/2020 05:00:00,2020-01-01 21:00:00,11935,300.46,9,7091,2275,90,0,0,2501,0,3.57223505486469,280.049877183593,274.37441506328,5.34203858032991,0,0,94,7.4981766,8909.559,2277.9692,84.8699
30,01/02/2020 06:00:00,2020-01-01 22:00:00,11328,272.08,8,6113,2273,45,0,0,2920,0,3.57223505486469,280.049877183593,274.37441506328,5.34203858032991,0,0,85.95,7.963684,8729.759,2274.5164,85.85797
31,01/02/2020 07:00:00,2020-01-01 23:00:00,10782,262.3,7,5535,2274,91,0,0,2906,0,3.13414463019287,279.686897067431,273.827552291157,0,0,0,85.3,7.693367,8605.467,2265.766,87.073166
32,01/02/2020 08:00:00,2020-01-02 00:00:00,10817,253.61,7,5356,2272,91,0,0,3121,0,3.13414463019287,279.686897067431,273.827552291157,0,0,0,159.4,8.026962,8427.99,2269.631,87.124725
33,01/02/2020 09:00:00,2020-01-02 01:00:00,10424,251.88,7,5121,2270,90,0,0,2967,0,3.13414463019287,279.686897067431,273.827552291157,0,0,0,161.92,7.6933665,7790.5576,2273.9143,87.30692
34,01/02/2020 10:00:00,2020-01-02 02:00:00,9406,276.14,7,5087,2272,90,0,0,1981,0,2.65039934612806,279.470278892113,273.351594303174,0,0,0,154.75,8.099788,7489.5737,2277.866,87.446106
35,01/02/2020 11:00:00,2020-01-02 03:00:00,9860,277.64,7,5369,2275,91,0,0,2151,0,2.65039934612806,279.470278892113,273.351594303174,0,0,0,143.46,8.504957,7684.7812,2284.1362,85.8309
36,01/02/2020 12:00:00,2020-01-02 04:00:00,10186,282.97,8,5664,2272,90,0,0,2185,0,2.65039934612806,279.470278892113,273.351594303174,0,0,0,142.49,8.462311,8364.084,2284.8748,86.74166
37,01/02/2020 13:00:00,2020-01-02 05:00:00,10101,276.57,7,5482,2276,90,0,0,2279,0,2.30477454918538,279.370215038338,272.971258476207,0,0,0,145.32,8.390921,8756.636,2290.1494,86.21171
38,01/02/2020 14:00:00,2020-01-02 06:00:00,10909,275.14,7,5897,2275,91,0,0,2674,0,2.30477454918538,279.370215038338,272.971258476207,0,0,4.52,138.94,8.390653,8713.43,2286.2097,85.7338
39,01/02/2020 15:00:00,2020-01-02 07:00:00,11611,289.96,5,6619,2273,90,0,145,2480,0,2.30477454918538,279.370215038338,272.971258476207,0,0,981.85,130.07,8.33948,8482.105,2290.3447,85.40604
40,01/02/2020 16:00:00,2020-01-02 08:00:00,13234,263.71,8,6624,2273,91,0,3085,1154,0,2.10722069873974,282.768869494504,274.542121379381,79.9520814927057,0,3512.61,117,8.011452,7443.144,2296.3416,86.553314
41,01/02/2020 17:00:00,2020-01-02 09:00:00,15158,222.5,7,6131,2273,91,0,5978,679,0,2.10722069873974,282.768869494504,274.542121379381,79.9520814927057,0,5563.09,101.66,8.009312,7616.1406,2296.837,85.629555
42,01/02/2020 18:00:00,2020-01-02 10:00:00,14688,213.27,6,5619,2272,90,0,6318,383,0,2.10722069873974,282.768869494504,274.542121379381,79.9520814927057,0,6407.81,90.83,8.513047,7500.8,2306.1238,87.01728
43,01/02/2020 19:00:00,2020-01-02 11:00:00,15706,209.17,6,5879,2272,84,0,6926,538,0,2.24027394360731,284.478438976098,275.376839784526,442.85405467325,0,6637.51,81.64,9.251541,7578.6875,2296.9087,86.64104
44,01/02/2020 20:00:00,2020-01-02 12:00:00,15614,216.79,7,6104,2275,91,0,6573,565,0,2.24027394360731,284.478438976098,275.376839784526,442.85405467325,0,6741.87,76.26,8.8735695,6889.934,2304.183,87.55842
45,01/02/2020 21:00:00,2020-01-02 13:00:00,15834,219.9,5,6290,2274,92,0,6760,414,0,2.24027394360731,284.478438976098,275.376839784526,442.85405467325,0,6665.46,74.78,8.8930855,6645.7583,2304.0671,87.61883
46,01/02/2020 22:00:00,2020-01-02 14:00:00,15771,227.09,7,6508,2273,92,0,6586,305,0,2.0980620853459,283.069021641603,275.896040009778,367.86306377361,0,5748.45,76.22,9.141913,6824.4946,2301.487,87.303024
47,01/02/2020 23:00:00,2020-01-02 15:00:00,14479,261.27,5,7088,2274,91,0,4825,196,0,2.0980620853459,283.069021641603,275.896040009778,367.86306377361,0,3398.83,77.45,8.715927,6940.323,2301.3518,87.56394
48,01/03/2020 00:00:00,2020-01-02 16:00:00,12279,345.68,6,8344,2274,90,0,1416,149,0,2.0980620853459,283.069021641603,275.896040009778,367.86306377361,0,831.72,86.16,6.5913825,8749.409,2270.9634,85.993546
49,01/03/2020 01:00:00,2020-01-02 17:00:00,12628,397.08,5,10040,2274,91,0,51,167,0,2.15791424258394,281.243264380656,275.11111150348,11.8280453193817,0,0.03,112.88,7.2467895,9752.427,2260.7751,85.77278
50,01/03/2020 02:00:00,2020-01-02 18:00:00,12846,397.19,6,10218,2273,91,0,50,209,0,2.15791424258394,281.243264380656,275.11111150348,11.8280453193817,0,0,127.11,7.7241406,9864.279,2264.0127,85.97931
51,01/03/2020 03:00:00,2020-01-02 19:00:00,12898,399.71,5,10328,2274,91,0,49,150,0,2.15791424258394,281.243264380656,275.11111150348,11.8280453193817,0,0,135.47,7.4009295,10027.005,2262.8728,84.424965
52,01/03/2020 04:00:00,2020-01-02 20:00:00,12804,403.84,5,10367,2272,90,0,10,60,0,2.52082787008177,280.72820782973,274.597847165151,5.24704584617743,0.017901100613118,0,148.93,7.823199,9989.844,2271.4507,84.83254
53,01/03/2020 05:00:00,2020-01-02 21:00:00,12673,400.57,5,10198,2274,90,0,0,136,0,2.52082787008177,280.72820782973,274.597847165151,5.24704584617743,0.017901100613118,0,171.43,7.251704,10009.1455,2272.2913,83.37634
54,01/03/2020 06:00:00,2020-01-02 22:00:00,12223,398.26,6,9773,2268,90,0,0,118,0,2.52082787008177,280.72820782973,274.597847165151,5.24704584617743,0.017901100613118,0,205.61,7.6461835,9678.675,2268.8633,84.62382
55,01/03/2020 07:00:00,2020-01-02 23:00:00,11720,391.74,5,9266,2270,46,0,0,164,0,2.89178411932189,280.264302605162,274.355431272557,0,0.357389697318695,0,251.02,7.2912226,9600.73,2260.1362,86.06262
56,01/03/2020 08:00:00,2020-01-03 00:00:00,11104,386.39,6,8651,2269,46,0,0,164,0,2.89178411932189,280.264302605162,274.355431272557,0,0.357389697318695,0,420.83,7.735899,9267.963,2264.0164,85.39534
57,01/03/2020 09:00:00,2020-01-03 01:00:00,10916,383.11,6,8428,2267,46,0,0,200,0,2.89178411932189,280.264302605162,274.355431272557,0,0.357389697318695,0,575.82,7.4045124,8727.558,2268.4214,85.22961
58,01/03/2020 10:00:00,2020-01-03 02:00:00,10858,384.46,6,8355,2270,91,0,0,169,0,3.14396536820087,279.876116077003,274.245607065041,0,0.749862798355911,0,739.98,7.783309,8064.507,2272.2678,85.54002
59,01/03/2020 11:00:00,2020-01-03 03:00:00,10702,379.69,6,8188,2271,46,0,0,226,0,3.14396536820087,279.876116077003,274.245607065041,0,0.749862798355911,0,876.78,8.177834,8251.218,2278.5269,83.85064
60,01/03/2020 12:00:00,2020-01-03 04:00:00,10779,384.41,7,8352,2271,45,0,0,137,0,3.14396536820087,279.876116077003,274.245607065041,0,0.749862798355911,0,948.05,8.291268,8871.065,2279.2908,84.858925
61,01/03/2020 13:00:00,2020-01-03 05:00:00,10964,384.24,7,8465,2268,46,0,5,173,0,3.22371155224532,279.50776687678,274.047220746472,0,0.132410624836512,0,1023.01,8.123841,9578.671,2284.6475,84.43918
62,01/03/2020 14:00:00,2020-01-03 06:00:00,11321,387.66,6,8767,2269,90,0,4,185,0,3.22371155224532,279.50776687678,274.047220746472,0,0.132410624836512,4.79,1131.41,8.19962,9313.097,2280.7385,83.69977
63,01/03/2020 15:00:00,2020-01-03 07:00:00,12060,388.25,6,9349,2269,90,0,189,156,0,3.22371155224532,279.50776687678,274.047220746472,0,0.132410624836512,1108.58,1238.51,8.137649,9123.485,2284.8145,83.64937
64,01/03/2020 16:00:00,2020-01-03 08:00:00,14345,316.28,4,8799,2268,90,0,2995,190,0,3.3046935718055,282.689486141556,275.197849087455,79.5152232334173,0.161032640204894,3923.19,1277.2,7.880327,8284.954,2290.8118,84.592354
65,01/03/2020 17:00:00,2020-01-03 09:00:00,15902,259.66,7,7714,2269,90,0,5697,125,0,3.3046935718055,282.689486141556,275.197849087455,79.5152232334173,0.161032640204894,6038.75,1234.39,7.8601766,7866.5713,2291.2563,83.603836
66,01/03/2020 18:00:00,2020-01-03 10:00:00,15737,231.58,7,6698,2268,49,0,6579,136,0,3.3046935718055,282.689486141556,275.197849087455,79.5152232334173,0.161032640204894,6745.74,1189.02,8.404418,7604.8228,2300.645,84.83318
67,01/03/2020 19:00:00,2020-01-03 11:00:00,16393,215.46,8,6377,2270,50,0,7549,140,0,3.61892707147309,283.967338649471,275.574951646957,437.218033145943,0.005454610103868,6870.85,1233.33,9.111166,7382.3794,2291.4524,84.94334
68,01/03/2020 20:00:00,2020-01-03 12:00:00,15939,220.7,7,6390,2267,51,0,7084,139,0,3.61892707147309,283.967338649471,275.574951646957,437.218033145943,0.005454610103868,6886.15,1305.34,8.754892,6732.9727,2298.7349,85.22814
69,01/03/2020 21:00:00,2020-01-03 13:00:00,16028,219.32,7,6322,2267,91,0,7203,139,0,3.61892707147309,283.967338649471,275.574951646957,437.218033145943,0.005454610103868,6675.44,1314.31,8.743014,6702.908,2298.636,85.21434
70,01/03/2020 22:00:00,2020-01-03 14:00:00,15975,230.88,5,6722,2269,91,0,6713,175,0,3.35655669759835,282.487157412129,276.003184637319,360.577040867504,0.006447955045039,5658.51,1268.78,8.96154,6740.1816,2296.0513,85.255684
71,01/03/2020 23:00:00,2020-01-03 15:00:00,15226,255.67,5,7261,2269,91,0,5387,214,0,3.35655669759835,282.487157412129,276.003184637319,360.577040867504,0.006447955045039,3260.49,1131.48,8.644882,7295.0454,2295.9675,85.81282
72,01/04/2020 00:00:00,2020-01-03 16:00:00,12459,335.2,6,8172,2266,92,0,1731,192,0,3.35655669759835,282.487157412129,276.003184637319,360.577040867504,0.006447955045039,760.21,872.92,12.526285,6628.9883,2278.2722,85.46145
73,01/04/2020 01:00:00,2020-01-03 17:00:00,12393,395.24,7,9803,2270,91,0,4,218,0,3.55714846413588,280.177338954951,275.025018838856,10.7146669708402,0,2.38,667.74,12.60341,7596.4395,2260.1846,85.66781
74,01/04/2020 02:00:00,2020-01-03 18:00:00,12521,392.87,6,9845,2269,91,0,9,301,0,3.55714846413588,280.177338954951,275.025018838856,10.7146669708402,0,0,538.23,12.134175,8143.5874,2263.978,85.764175
75,01/04/2020 03:00:00,2020-01-03 19:00:00,12395,390.88,5,9695,2268,91,0,9,327,0,3.55714846413588,280.177338954951,275.025018838856,10.7146669708402,0,0,426.9,12.658824,7656.182,2267.761,84.732056
76,01/04/2020 04:00:00,2020-01-03 20:00:00,12279,389.94,5,9606,2267,90,0,0,343,0,3.8694695643766,279.624097384133,274.392434939788,5.10349739445097,0.004461274541802,0,336.85,12.580715,8166.049,2270.8362,84.60238
77,01/04/2020 05:00:00,2020-01-03 21:00:00,12072,389.8,7,9434,2265,91,0,0,307,0,3.8694695643766,279.624097384133,274.392434939788,5.10349739445097,0.004461274541802,0,274.26,12.37579,8030.8516,2270.0525,83.51589
78,01/04/2020 06:00:00,2020-01-03 22:00:00,12141,392.01,7,9547,2266,90,0,0,264,0,3.8694695643766,279.624097384133,274.392434939788,5.10349739445097,0.004461274541802,0,294.02,12.567098,8004.5327,2267.4988,84.5261
79,01/04/2020 07:00:00,2020-01-03 23:00:00,11166,386.5,7,8702,2267,46,0,0,178,0,4.1806676799185,279.083726221138,273.849088976661,0,0.027365784566646,0,369.72,12.163135,7246.3955,2262.0422,85.60235
80,01/04/2020 08:00:00,2020-01-04 00:00:00,10372,378.4,6,7845,2269,90,0,0,194,0,4.1806676799185,279.083726221138,273.849088976661,0,0.027365784566646,0,678.71,12.399318,7191.851,2258.4126,85.86256
81,01/04/2020 09:00:00,2020-01-04 01:00:00,9470,359.98,6,6788,2267,91,0,0,352,0,4.1806676799185,279.083726221138,273.849088976661,0,0.027365784566646,0,924.73,12.121085,5926.817,2264.0598,85.82052
82,01/04/2020 10:00:00,2020-01-04 02:00:00,9149,354.15,7,6440,2269,91,0,0,375,0,4.35896967171345,278.626368603311,273.52484928883,0,0.076883666031978,0,1241.96,12.895412,6348.5156,2263.571,85.58168
83,01/04/2020 11:00:00,2020-01-04 03:00:00,8520,346.35,8,5851,2270,90,0,0,336,0,4.35896967171345,278.626368603311,273.52484928883,0,0.076883666031978,0,1590.98,12.9720745,6047.228,2269.4768,83.56242
84,01/04/2020 12:00:00,2020-01-04 04:00:00,8621,343.96,5,5885,2270,90,0,0,408,0,4.35896967171345,278.626368603311,273.52484928883,0,0.076883666031978,0,1763.75,13.104672,7217.749,2273.0752,84.89415
85,01/04/2020 13:00:00,2020-01-04 05:00:00,8659,337.71,7,5794,2270,90,0,0,534,0,4.4094359486895,278.300214542059,273.219935676493,0,0.112092379967588,0,1760.86,12.911887,6940.4814,2267.1733,84.374344
86,01/04/2020 14:00:00,2020-01-04 06:00:00,9076,329.32,11,5912,2272,90,0,0,827,0,4.4094359486895,278.300214542059,273.219935676493,0,0.112092379967588,3.39,1775.81,13.123609,7183.765,2266.7825,83.89588
87,01/04/2020 15:00:00,2020-01-04 07:00:00,9634,310.79,12,5873,2271,90,0,162,1226,0,4.4094359486895,278.300214542059,273.219935676493,0,0.112092379967588,989.9,1817.08,12.630582,6850.0503,2268.0994,83.18883
88,01/04/2020 16:00:00,2020-01-04 08:00:00,11389,216.34,10,4511,2272,90,0,3239,1268,0,4.99411259153038,281.524354506773,274.019279893953,83.5747176304276,0.23650238970855,3658.94,1826.51,13.614287,6270.8564,2282.0642,84.85223
89,01/04/2020 17:00:00,2020-01-04 09:00:00,13342,143.62,11,3083,2271,90,0,6591,1297,0,4.99411259153038,281.524354506773,274.019279893953,83.5747176304276,0.23650238970855,5816.45,1813.68,12.312682,6079.3433,2278.4062,83.326485
90,01/04/2020 18:00:00,2020-01-04 10:00:00,13798,136.53,16,2950,2272,90,0,7242,1228,0,4.99411259153038,281.524354506773,274.019279893953,83.5747176304276,0.23650238970855,6617.08,1896.52,12.920771,5849.497,2289.6577,84.808334
91,01/04/2020 19:00:00,2020-01-04 11:00:00,14019,142.18,16,3165,2272,91,0,7345,1131,0,5.93369150695322,282.846712590971,273.865627742105,455.024446772769,0.037566597524885,6820.82,2042.84,13.216299,6169.0156,2268.7085,85.09489
92,01/04/2020 20:00:00,2020-01-04 12:00:00,13858,137.91,16,3008,2272,90,0,7209,1263,0,5.93369150695322,282.846712590971,273.865627742105,455.024446772769,0.037566597524885,6878.9,2146.56,13.08193,5005.3047,2274.0325,85.82776
93,01/04/2020 21:00:00,2020-01-04 13:00:00,14379,146.72,15,3423,2272,90,0,7056,1522,0,5.93369150695322,282.846712590971,273.865627742105,455.024446772769,0.037566597524885,6819.56,2143.71,13.241221,4081.9387,2279.7893,85.45543
94,01/04/2020 22:00:00,2020-01-04 14:00:00,13910,152.53,13,3505,2272,90,0,6456,1574,0,5.5662721895356,281.728514694873,274.110394181207,380.589114572544,0.05554044460357,6037.88,2068.02,12.94958,4333.017,2276.2476,85.59407
95,01/04/2020 23:00:00,2020-01-04 15:00:00,14014,189.2,15,4677,2272,90,0,5444,1516,0,5.5662721895356,281.728514694873,274.110394181207,380.589114572544,0.05554044460357,3663.09,1986.45,12.485395,4753.76,2274.7515,86.26544
96,01/05/2020 00:00:00,2020-01-04 16:00:00,11200,269.44,17,5780,2272,90,0,1541,1500,0,5.5662721895356,281.728514694873,274.110394181207,380.589114572544,0.05554044460357,909.59,1943.82,12.449413,5889.1895,2280.0586,68.40973
97,01/05/2020 01:00:00,2020-01-04 17:00:00,10840,309.21,13,6616,2272,91,0,0,1873,0,4.99142672006715,279.588116973094,273.727416746942,13.5256985682035,0.002478502483138,4.21,1956.92,12.55502,6931.239,2261.8555,71.14041
98,01/05/2020 02:00:00,2020-01-04 18:00:00,11383,319.53,13,7198,2271,90,0,0,1831,0,4.99142672006715,279.588116973094,273.727416746942,13.5256985682035,0.002478502483138,0,1968.8,12.611354,7302.9346,2265.7454,72.69172
99,01/05/2020 03:00:00,2020-01-04 19:00:00,11318,320.59,13,7182,2271,90,0,0,1783,0,4.99142672006715,279.588116973094,273.727416746942,13.5256985682035,0.002478502483138,0,1892.3,12.787319,6833.344,2269.5337,72.35398
100,01/05/2020 04:00:00,2020-01-04 20:00:00,11464,330.21,15,7503,2272,90,0,0,1604,0,4.92150834755608,278.949891842012,272.861246297427,6.62810730818768,0.003980971325947,0,1604.83,12.832983,7656.0796,2272.508,72.528404
101,01/05/2020 05:00:00,2020-01-04 21:00:00,11640,343.77,15,7951,2272,90,0,0,1333,0,4.92150834755608,278.949891842012,272.861246297427,6.62810730818768,0.003980971325947,0,1205.84,12.726659,7881.477,2271.7603,72.46099
102,01/05/2020 06:00:00,2020-01-04 22:00:00,11333,353.25,13,7975,2271,90,0,0,1018,0,4.92150834755608,278.949891842012,272.861246297427,6.62810730818768,0.003980971325947,0,905.7,12.993954,7809.2646,2269.2405,74.927414
103,01/05/2020 07:00:00,2020-01-04 23:00:00,10475,353.98,13,7378,2273,90,0,0,755,0,4.85241553544174,278.469998592141,272.022789751724,0,0.000493752812577,0,786.14,12.708561,7326.4155,2263.8013,76.707985
104,01/05/2020 08:00:00,2020-01-05 00:00:00,10539,332.94,13,6958,2273,90,0,0,1237,0,4.85241553544174,278.469998592141,272.022789751724,0,0.000493752812577,0,517.68,12.721921,7290.983,2260.123,77.15425
105,01/05/2020 09:00:00,2020-01-05 01:00:00,10200,330.26,13,6733,2271,46,0,0,1171,0,4.85241553544174,278.469998592141,272.022789751724,0,0.000493752812577,0,481.43,12.559707,5978.5654,2265.8823,76.59957
106,01/05/2020 10:00:00,2020-01-05 02:00:00,10865,311.98,13,6701,2274,90,0,0,1820,0,4.64505732785773,278.099029463061,271.242092415452,0,0.000493752812577,0,451.47,13.141989,6190.684,2265.2817,77.20353
107,01/05/2020 11:00:00,2020-01-05 03:00:00,10403,312.3,13,6419,2274,90,0,0,1642,0,4.64505732785773,278.099029463061,271.242092415452,0,0.000493752812577,0,430.42,13.264223,5818.634,2271.1707,74.439575
108,01/05/2020 12:00:00,2020-01-05 04:00:00,10411,305.3,13,6272,2274,90,0,0,1798,0,4.64505732785773,278.099029463061,271.242092415452,0,0.000493752812577,0,410.18,13.14972,6893.1016,2274.8167,76.3017
109,01/05/2020 13:00:00,2020-01-05 05:00:00,10465,324.76,14,6730,2273,90,0,0,1394,0,4.19693982617281,277.85639644505,270.640942158052,0,0,0,386.52,13.240026,6706.9585,2268.9136,75.81146
110,01/05/2020 14:00:00,2020-01-05 06:00:00,10637,279.83,13,5843,2274,91,0,0,2454,0,4.19693982617281,277.85639644505,270.640942158052,0,0,4.6,359.74,13.16213,7115.5527,2268.536,76.3835
111,01/05/2020 15:00:00,2020-01-05 07:00:00,11128,282.06,11,6141,2274,91,0,169,2443,0,4.19693982617281,277.85639644505,270.640942158052,0,0,1346.22,336.07,12.780954,7014.3735,2269.8064,74.55186
112,01/05/2020 16:00:00,2020-01-05 08:00:00,12803,218.99,12,5236,2273,91,0,2490,2701,0,3.90788014661167,281.426585022603,271.613364395121,95.4403582361789,0,4819.86,319.54,13.07982,6157.932,2283.86,76.84417
113,01/05/2020 17:00:00,2020-01-05 09:00:00,12302,133.61,14,2652,2274,90,0,4905,2366,0,3.90788014661167,281.426585022603,271.613364395121,95.4403582361789,0,7333.75,318.46,12.428531,6251.2446,2280.0774,75.530396
114,01/05/2020 18:00:00,2020-01-05 10:00:00,14406,138.15,14,3219,2273,90,0,6434,2376,0,3.90788014661167,281.426585022603,271.613364395121,95.4403582361789,0,7979.38,338.56,12.840154,5894.255,2291.5317,75.58637
115,01/05/2020 19:00:00,2020-01-05 11:00:00,14574,120.68,11,2683,2274,90,0,7194,2322,0,3.90449853804801,283.472400461048,272.079966637194,504.054863964672,0,8038.64,354.78,13.359803,6379.9453,2270.4119,78.356995
