,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2020-01-01 00:00:00,242.9,12,7290,2273,91,0,1403,225,0
1,2020-01-01 01:00:00,291.9,15,9098,2272,91,0,0,222,0
2,2020-01-01 02:00:00,288.94,14,8827,2273,91,0,0,263,0
3,2020-01-01 03:00:00,279.87,12,8040,2272,91,0,0,379,0
4,2020-01-01 04:00:00,278.53,15,7826,2272,46,0,0,345,0
5,2020-01-01 05:00:00,279.74,12,7710,2272,90,0,0,277,0
6,2020-01-01 06:00:00,280.5,12,7717,2275,90,0,0,248,0
7,2020-01-01 07:00:00,281.83,10,8221,2275,46,0,0,334,0
8,2020-01-01 08:00:00,283.96,11,8326,2275,46,0,0,286,0
9,2020-01-01 09:00:00,284.24,9,8372,2272,91,0,0,308,0
10,2020-01-01 10:00:00,268.13,8,7428,2274,90,0,0,609,0
11,2020-01-01 11:00:00,269.44,9,7118,2274,91,0,0,445,0
12,2020-01-01 12:00:00,259.03,9,6710,2272,90,0,0,671,0
13,2020-01-01 13:00:00,261.18,9,6629,2271,90,0,0,558,0
14,2020-01-01 14:00:00,250.99,9,6312,2272,58,0,0,775,0
15,2020-01-01 15:00:00,257.85,9,6399,2271,46,0,150,406,0
16,2020-01-01 16:00:00,168.85,10,4732,2273,46,0,2703,761,0
17,2020-01-01 17:00:00,128.82,10,4655,2272,46,0,5640,951,0
18,2020-01-01 18:00:00,110.24,10,4111,2273,56,0,6699,924,0
19,2020-01-01 19:00:00,104.62,9,3964,2275,62,0,6483,1532,0
20,2020-01-01 20:00:00,103.98,9,3918,2272,83,0,6305,1745,0
21,2020-01-01 21:00:00,110.17,9,4079,2272,46,0,5004,2521,0
22,2020-01-01 22:00:00,105.43,9,4165,2273,91,0,6195,2299,0
23,2020-01-01 23:00:00,128.72,10,4844,2270,92,0,4346,2711,0
24,2020-01-02 00:00:00,172.17,10,5233,2271,90,0,1281,2617,0
25,2020-01-02 01:00:00,208.84,9,5968,2272,91,0,41,2402,0
26,2020-01-02 02:00:00,212.68,9,6092,2273,90,0,0,2338,0
27,2020-01-02 03:00:00,204.34,7,6090,2271,91,0,0,2775,0
28,2020-01-02 04:00:00,222.03,8,6895,2273,90,0,0,2416,0
29,2020-01-02 05:00:00,222.89,9,7091,2275,90,0,0,2501,0
30,2020-01-02 06:00:00,201.26,8,6113,2273,45,0,0,2920,0
31,2020-01-02 07:00:00,193.31,7,5535,2274,91,0,0,2906,0
32,2020-01-02 08:00:00,186.59,7,5356,2272,91,0,0,3121,0
33,2020-01-02 09:00:00,185.23,7,5121,2270,90,0,0,2967,0
34,2020-01-02 10:00:00,203.88,7,5087,2272,90,0,0,1981,0
35,2020-01-02 11:00:00,205.07,7,5369,2275,91,0,0,2151,0
36,2020-01-02 12:00:00,209.25,8,5664,2272,90,0,0,2185,0
37,2020-01-02 13:00:00,204.28,7,5482,2276,90,0,0,2279,0
38,2020-01-02 14:00:00,203.23,7,5897,2275,91,0,0,2674,0
39,2020-01-02 15:00:00,214.38,5,6619,2273,90,0,145,2480,0
40,2020-01-02 16:00:00,188.43,8,6624,2273,91,0,3085,1154,0
41,2020-01-02 17:00:00,152.43,7,6131,2273,91,0,5978,679,0
42,2020-01-02 18:00:00,144.34,6,5619,2272,90,0,6318,383,0
43,2020-01-02 19:00:00,140.97,6,5879,2272,84,0,6926,538,0
44,2020-01-02 20:00:00,147.34,7,6104,2275,91,0,6573,565,0
45,2020-01-02 21:00:00,149.57,5,6290,2274,92,0,6760,414,0
46,2020-01-02 22:00:00,155.39,7,6508,2273,92,0,6586,305,0
47,2020-01-02 23:00:00,183.94,5,7088,2274,91,0,4825,196,0
48,2020-01-03 00:00:00,254.77,6,8344,2274,90,0,1416,149,0
49,2020-01-03 01:00:00,297.4,5,10040,2274,91,0,51,167,0
50,2020-01-03 02:00:00,297.51,6,10218,2273,91,0,50,209,0
51,2020-01-03 03:00:00,299.46,5,10328,2274,91,0,49,150,0
52,2020-01-03 04:00:00,302.73,5,10367,2272,90,0,10,60,0
53,2020-01-03 05:00:00,300.21,5,10198,2274,90,0,0,136,0
54,2020-01-03 06:00:00,298.42,6,9773,2268,90,0,0,118,0
55,2020-01-03 07:00:00,293.67,5,9266,2270,46,0,0,164,0
56,2020-01-03 08:00:00,289.52,6,8651,2269,46,0,0,164,0
57,2020-01-03 09:00:00,286.98,6,8428,2267,46,0,0,200,0
58,2020-01-03 10:00:00,287.66,6,8355,2270,91,0,0,169,0
59,2020-01-03 11:00:00,284.32,6,8188,2271,46,0,0,226,0
60,2020-01-03 12:00:00,288,7,8352,2271,45,0,0,137,0
61,2020-01-03 13:00:00,287.86,7,8465,2268,46,0,5,173,0
62,2020-01-03 14:00:00,290.16,6,8767,2269,90,0,4,185,0
63,2020-01-03 15:00:00,290.26,6,9349,2269,90,0,189,156,0
64,2020-01-03 16:00:00,229.7,4,8799,2268,90,0,2995,190,0
65,2020-01-03 17:00:00,182.12,7,7714,2269,90,0,5697,125,0
66,2020-01-03 18:00:00,159.08,7,6698,2268,49,0,6579,136,0
67,2020-01-03 19:00:00,145.53,8,6377,2270,50,0,7549,140,0
68,2020-01-03 20:00:00,149.98,7,6390,2267,51,0,7084,139,0
69,2020-01-03 21:00:00,148.57,7,6322,2267,91,0,7203,139,0
70,2020-01-03 22:00:00,158.24,5,6722,2269,91,0,6713,175,0
71,2020-01-03 23:00:00,179.11,5,7261,2269,91,0,5387,214,0
72,2020-01-04 00:00:00,246.05,6,8172,2266,92,0,1731,192,0
73,2020-01-04 01:00:00,296.08,7,9803,2270,91,0,4,218,0
74,2020-01-04 02:00:00,294.24,6,9845,2269,91,0,9,301,0
75,2020-01-04 03:00:00,292.69,5,9695,2268,91,0,9,327,0
76,2020-01-04 04:00:00,291.98,5,9606,2267,90,0,0,343,0
77,2020-01-04 05:00:00,291.87,7,9434,2265,91,0,0,307,0
78,2020-01-04 06:00:00,293.6,7,9547,2266,90,0,0,264,0
79,2020-01-04 07:00:00,289.62,7,8702,2267,46,0,0,178,0
80,2020-01-04 08:00:00,282.94,6,7845,2269,90,0,0,194,0
81,2020-01-04 09:00:00,268.63,6,6788,2267,91,0,0,352,0
82,2020-01-04 10:00:00,264.11,7,6440,2269,91,0,0,375,0
83,2020-01-04 11:00:00,258.04,8,5851,2270,90,0,0,336,0
84,2020-01-04 12:00:00,256.16,5,5885,2270,90,0,0,408,0
85,2020-01-04 13:00:00,251.37,7,5794,2270,90,0,0,534,0
86,2020-01-04 14:00:00,244.99,11,5912,2272,90,0,0,827,0
87,2020-01-04 15:00:00,230.3,12,5873,2271,90,0,162,1226,0
88,2020-01-04 16:00:00,150.41,10,4511,2272,90,0,3239,1268,0
89,2020-01-04 17:00:00,88.86,11,3083,2271,90,0,6591,1297,0
90,2020-01-04 18:00:00,82.64,16,2950,2272,90,0,7242,1228,0
91,2020-01-04 19:00:00,87.03,16,3165,2272,91,0,7345,1131,0
92,2020-01-04 20:00:00,83.83,16,3008,2272,90,0,7209,1263,0
93,2020-01-04 21:00:00,91.42,15,3423,2272,90,0,7056,1522,0
94,2020-01-04 22:00:00,96.57,13,3505,2272,90,0,6456,1574,0
95,2020-01-04 23:00:00,126.9,15,4677,2272,90,0,5444,1516,0
96,2020-01-05 00:00:00,195.36,17,5780,2272,90,0,1541,1500,0
97,2020-01-05 01:00:00,229.61,13,6616,2272,91,0,0,1873,0
98,2020-01-05 02:00:00,237.63,13,7198,2271,90,0,0,1831,0
99,2020-01-05 03:00:00,238.45,13,7182,2271,90,0,0,1783,0
100,2020-01-05 04:00:00,245.91,15,7503,2272,90,0,0,1604,0
101,2020-01-05 05:00:00,256.39,15,7951,2272,90,0,0,1333,0
102,2020-01-05 06:00:00,263.67,13,7975,2271,90,0,0,1018,0
103,2020-01-05 07:00:00,264.18,13,7378,2273,90,0,0,755,0
104,2020-01-05 08:00:00,247.93,13,6958,2273,90,0,0,1237,0
105,2020-01-05 09:00:00,246.22,13,6733,2271,46,0,0,1171,0
106,2020-01-05 10:00:00,231.77,13,6701,2274,90,0,0,1820,0
107,2020-01-05 11:00:00,231.98,13,6419,2274,90,0,0,1642,0
