,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
13128,2021-07-01 00:00:00,162.35,16,13106,2260,86,2878,9147,2665,0
13129,2021-07-01 01:00:00,183.72,17,14481,2260,86,3683,6851,2338,137
13130,2021-07-01 02:00:00,226.5,16,15729,2262,86,4198,2707,2153,812
13131,2021-07-01 03:00:00,250.79,16,16186,2263,87,4057,37,2173,580
13132,2021-07-01 04:00:00,251,17,15761,2263,87,3536,0,2211,348
13133,2021-07-01 05:00:00,253.65,17,14617,2263,85,2445,0,2217,107
13134,2021-07-01 06:00:00,242.78,17,12393,2264,86,2238,0,2086,0
13135,2021-07-01 07:00:00,245.9,18,10911,2263,86,1318,0,2019,0
13136,2021-07-01 08:00:00,243.18,18,9807,2264,87,1241,0,1728,16
13137,2021-07-01 09:00:00,239.27,18,9018,2265,86,1177,0,1656,51
13138,2021-07-01 10:00:00,236.96,18,8457,2266,86,1081,0,1502,0
13139,2021-07-01 11:00:00,235.3,19,8137,2268,85,1175,0,1319,0
13140,2021-07-01 12:00:00,233.51,18,8205,2267,85,1120,0,1543,21
13141,2021-07-01 13:00:00,228.12,16,8625,2269,86,1293,349,1558,0
13142,2021-07-01 14:00:00,168.95,18,7871,2269,86,1341,4542,1398,0
13143,2021-07-01 15:00:00,144.28,16,8015,2268,86,456,8901,1138,0
13144,2021-07-01 16:00:00,133.48,17,7810,2270,86,281,10473,1071,0
13145,2021-07-01 17:00:00,132.39,18,7935,2266,86,298,11054,887,0
13146,2021-07-01 18:00:00,128.73,18,8043,2264,85,217,11824,1041,0
13147,2021-07-01 19:00:00,136.27,17,9019,2265,86,225,12002,1225,0
13148,2021-07-01 20:00:00,137.5,17,9541,2266,85,799,12057,1254,0
13149,2021-07-01 21:00:00,140.8,17,10348,2264,86,1399,12013,1406,0
13150,2021-07-01 22:00:00,148.03,17,11554,2267,86,1762,11701,1815,0
13151,2021-07-01 23:00:00,156.27,17,12420,2262,86,2399,10671,1944,32
13152,2021-07-02 00:00:00,164.05,18,13453,2260,86,2716,9960,2175,12
13153,2021-07-02 01:00:00,183.26,18,14566,2261,86,3127,7734,2188,143
13154,2021-07-02 02:00:00,228.33,19,16552,2263,86,4060,2879,2300,738
13155,2021-07-02 03:00:00,250.12,18,16824,2262,85,3883,124,2695,624
13156,2021-07-02 04:00:00,248.23,18,16112,2262,85,3320,0,3259,643
13157,2021-07-02 05:00:00,241.91,19,14201,2262,86,2745,0,3013,292
13158,2021-07-02 06:00:00,237.49,19,12190,2263,86,1772,0,2946,54
13159,2021-07-02 07:00:00,235.49,18,10824,2264,86,1115,0,2906,0
13160,2021-07-02 08:00:00,236.83,18,9889,2266,86,1084,0,2312,0
13161,2021-07-02 09:00:00,229.4,20,8624,2264,86,975,0,2159,0
13162,2021-07-02 10:00:00,228.7,18,8152,2267,86,966,0,1912,0
13163,2021-07-02 11:00:00,226.58,18,7876,2267,86,1050,0,1779,0
13164,2021-07-02 12:00:00,236.3,19,8149,2267,86,1120,0,1339,8
13165,2021-07-02 13:00:00,237.47,18,8733,2268,85,1185,304,1217,0
13166,2021-07-02 14:00:00,188.81,18,8592,2268,86,691,4199,1241,0
13167,2021-07-02 15:00:00,158.87,17,8738,2268,86,326,8355,862,0
13168,2021-07-02 16:00:00,146.93,16,8460,2270,86,292,9620,881,0
13169,2021-07-02 17:00:00,138.94,15,8289,2270,86,302,10836,609,0
13170,2021-07-02 18:00:00,144.33,16,9076,2269,86,138,11386,622,0
13171,2021-07-02 19:00:00,150.66,16,9945,2268,87,163,11424,836,0
13172,2021-07-02 20:00:00,156.93,15,10870,2267,87,884,10913,890,0
13173,2021-07-02 21:00:00,160.17,15,11333,2267,86,1417,10357,1051,22
13174,2021-07-02 22:00:00,168.86,15,12647,2266,87,1756,10097,1120,0
13175,2021-07-02 23:00:00,168.74,16,12957,2265,86,2168,9924,1390,48
13176,2021-07-03 00:00:00,184.24,16,14076,2265,85,2605,8394,1594,242
13177,2021-07-03 01:00:00,194.82,18,14788,2265,86,3076,6528,1890,162
13178,2021-07-03 02:00:00,229.61,16,16152,2266,85,3745,2586,2139,504
13179,2021-07-03 03:00:00,253.62,17,16315,2264,84,3706,54,2381,658
13180,2021-07-03 04:00:00,246.29,17,15620,2264,85,3401,0,2731,344
13181,2021-07-03 05:00:00,249.4,17,14322,2263,85,2191,0,2775,165
13182,2021-07-03 06:00:00,241.42,18,12255,2264,86,1794,0,2749,132
13183,2021-07-03 07:00:00,234.11,19,10704,2264,86,1334,0,2957,162
13184,2021-07-03 08:00:00,231.8,17,10180,2265,85,1272,0,2635,0
13185,2021-07-03 09:00:00,241.24,19,9897,2266,86,973,0,2189,33
13186,2021-07-03 10:00:00,238.27,18,8621,2267,86,974,0,1683,41
13187,2021-07-03 11:00:00,231.77,18,8120,2268,85,967,0,1713,0
13188,2021-07-03 12:00:00,225.48,19,7964,2269,87,1083,0,1867,0
13189,2021-07-03 13:00:00,224.57,16,7851,2269,86,1056,149,1718,0
13190,2021-07-03 14:00:00,190.47,16,7959,2270,87,840,3113,1425,0
13191,2021-07-03 15:00:00,148.11,16,6964,2269,87,686,6285,1411,0
13192,2021-07-03 16:00:00,144.4,17,7317,2269,87,423,7638,1331,0
13193,2021-07-03 17:00:00,132.37,17,6991,2269,87,537,8941,1063,0
13194,2021-07-03 18:00:00,127.84,18,7104,2269,87,382,10157,927,0
13195,2021-07-03 19:00:00,132.05,18,7420,2270,86,491,9667,1207,0
13196,2021-07-03 20:00:00,139.79,18,8549,2268,87,569,10310,1177,0
13197,2021-07-03 21:00:00,147.99,16,9596,2265,86,768,10119,1460,0
13198,2021-07-03 22:00:00,146.68,17,10177,2267,86,1282,10347,1822,0
13199,2021-07-03 23:00:00,158.59,16,11306,2267,86,1363,9267,2370,0
13200,2021-07-04 00:00:00,157.87,18,11362,2268,87,2014,8725,2466,0
13201,2021-07-04 01:00:00,179.86,18,12508,2268,86,2557,6487,2549,215
13202,2021-07-04 02:00:00,228.31,18,14232,2269,86,2882,2344,2461,668
13203,2021-07-04 03:00:00,251.05,19,14484,2269,85,3008,45,2672,806
13204,2021-07-04 04:00:00,238.78,18,13772,2265,86,2916,0,3009,371
13205,2021-07-04 05:00:00,239.64,20,12652,2265,87,2223,0,2889,279
13206,2021-07-04 06:00:00,238.41,18,11794,2266,87,1702,0,2642,0
13207,2021-07-04 07:00:00,240.48,17,10106,2267,87,1186,0,2416,237
13208,2021-07-04 08:00:00,231.65,18,9361,2267,87,1022,0,2414,4
13209,2021-07-04 09:00:00,214.29,18,7779,2267,87,1027,0,2482,0
13210,2021-07-04 10:00:00,222.04,18,7567,2268,87,585,0,2305,0
13211,2021-07-04 11:00:00,218.66,18,7364,2270,87,677,0,2269,0
13212,2021-07-04 12:00:00,223.9,18,7212,2270,87,675,0,1889,9
13213,2021-07-04 13:00:00,216.67,17,6891,2270,87,655,214,1856,0
13214,2021-07-04 14:00:00,137.76,17,4960,2269,87,579,3812,2021,23
13215,2021-07-04 15:00:00,115.55,16,5190,2268,87,377,7459,1632,0
13216,2021-07-04 16:00:00,102.38,18,4996,2270,86,374,9094,1692,0
13217,2021-07-04 17:00:00,95.47,17,4931,2267,86,389,10429,1492,0
13218,2021-07-04 18:00:00,98.93,17,5153,2268,86,284,10575,1372,0
13219,2021-07-04 19:00:00,108.03,17,6050,2267,86,235,10851,1658,0
13220,2021-07-04 20:00:00,105.56,17,6185,2268,86,251,11225,2100,0
13221,2021-07-04 21:00:00,106.02,17,6527,2266,86,403,11158,2772,0
13222,2021-07-04 22:00:00,113.35,19,7370,2266,86,709,10894,3149,0
13223,2021-07-04 23:00:00,111.43,19,7317,2265,86,1034,10657,3361,0
13224,2021-07-05 00:00:00,121.35,18,8315,2267,86,1683,9820,3565,0
13225,2021-07-05 01:00:00,142.35,18,9261,2266,86,2333,7275,3672,164
13226,2021-07-05 02:00:00,196.1,19,11608,2268,86,2783,2740,3625,505
13227,2021-07-05 03:00:00,224.98,21,12537,2267,86,2816,33,3868,504
13228,2021-07-05 04:00:00,211.95,18,10896,2265,85,2475,0,4097,343
13229,2021-07-05 05:00:00,213.75,18,10410,2263,85,2113,0,3917,332
13230,2021-07-05 06:00:00,221.85,20,9966,2264,86,1417,0,3744,408
