UTC time,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_wind_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast,avg_solar_production_forecast
2021-07-27 00:00:00,18715.96696,16.75967,2277.16323,1875.33025,83.99259,2157.35711,36.74109,7211.51048
2021-07-27 01:00:00,19585.64363,16.17319,2278.22857,2038.27822,83.68518,2739.76943,38.76084,4236.5964
2021-07-27 02:00:00,20162.03345,16.49883,2277.96049,2115.80478,84.60011,3109.58394,40.42084,2216.29887
2021-07-27 03:00:00,19308.15175,16.30938,2274.58443,2149.52742,83.59214,3235.37485,42.91712,1255.12418
2021-07-27 04:00:00,17643.48538,16.46741,2276.13651,2196.61021,82.88676,2981.62748,41.64771,671.56457
2021-07-27 05:00:00,15562.88128,17.14746,2275.60842,2297.87228,82.65131,2343.237,41.0605,1133.66474
2021-07-27 06:00:00,13670.86193,16.5719,2276.76139,2296.51074,84.55103,1846.71831,41.1287,1188.87942
2021-07-27 07:00:00,11434.4248,16.54273,2273.5049,2429.63403,82.62122,1583.99964,40.89288,862.0966
2021-07-27 08:00:00,10293.53725,16.62939,2230.91993,2325.36327,83.64069,1500.5522,42.40377,407.98144
2021-07-27 09:00:00,9489.00934,16.98161,2271.50621,2193.46129,82.44074,1504.29863,41.00072,36.15836
2021-07-27 10:00:00,9659.54226,16.75573,2282.37991,2084.80601,80.74849,1468.60261,44.15376,27.10639
2021-07-27 11:00:00,9831.52039,16.8693,2284.63726,1886.08826,82.22845,1530.98846,43.06238,151.83999
2021-07-27 12:00:00,9959.59514,16.48198,2277.25249,1767.24121,82.847,1599.0923,41.25857,0
2021-07-27 13:00:00,10190.37129,16.59993,2282.89027,1626.53902,80.10224,1579.00754,40.54438,158.04179
2021-07-27 14:00:00,10130.72903,16.25948,2289.50739,1568.98576,81.70596,1435.10962,41.93395,2387.64584
2021-07-27 15:00:00,9370.76305,16.57597,2287.98479,1479.04843,79.57479,1122.85216,43.37462,4432.16325
2021-07-27 16:00:00,8725.76266,16.38462,2285.52898,1384.47903,77.07769,740.92357,47.78832,5921.80665
2021-07-27 17:00:00,8348.31807,16.19445,2280.99982,1248.56994,78.565,485.32418,49.53728,6795.38921
2021-07-27 18:00:00,8965.56927,15.98557,2287.47826,1161.26444,78.13588,521.77256,43.53865,8111.67151
2021-07-27 19:00:00,10373.03274,16.24457,2281.11065,1138.82106,79.61791,814.25648,42.32201,8936.02636
2021-07-27 20:00:00,11896.61673,15.97156,2281.04827,1128.99047,80.28164,1162.19426,36.67348,8849.78631
2021-07-27 21:00:00,13633.10164,15.88665,2286.72932,1090.5516,80.71269,1415.49688,34.23076,9150.88132
2021-07-27 22:00:00,15501.00944,16.11666,2286.10635,1092.51664,78.6402,1617.01411,33.52687,9242.87937
2021-07-27 23:00:00,17338.65202,15.91735,2293.54449,1206.5265,79.9442,1758.212,30.32132,8700.84096
2021-07-28 00:00:00,20436.36967,16.4467,2261.90121,1744.75414,80.78264,2246.23541,34.62066,9338.46443
2021-07-28 01:00:00,21192.10309,15.86376,2262.67528,1928.06688,80.66945,2841.80151,36.48598,7046.9661
2021-07-28 02:00:00,21527.33203,16.19578,2262.98962,2041.4922,81.78999,3187.08723,38.15516,5470.77422
2021-07-28 03:00:00,20355.28651,16.0128,2259.55842,2096.03372,81.09018,3266.43365,40.66153,4441.14205
2021-07-28 04:00:00,18368.68681,16.16053,2261.18025,2166.95241,80.38207,3006.82108,39.34433,3436.83514
2021-07-28 05:00:00,16053.04975,16.83023,2261.38909,2276.57005,80.38418,2401.65175,38.69343,3497.81372
2021-07-28 06:00:00,14046.16562,16.2662,2262.39232,2281.36628,82.12897,1900.03702,38.69721,2986.89815
2021-07-28 07:00:00,11765.52425,16.23428,2259.23738,2399.86395,80.60207,1645.35849,38.42376,2273.38895
2021-07-28 08:00:00,10553.91325,16.33181,2217.4946,2284.53447,81.6039,1602.79435,39.93096,1602.18313
2021-07-28 09:00:00,9709.3947,16.67234,2257.95024,2135.50435,80.59376,1595.03135,38.61947,831.38312
2021-07-28 10:00:00,9854.82634,16.45713,2268.78136,2007.56812,78.79038,1550.74371,41.49294,401.05176
2021-07-28 11:00:00,9974.43901,16.56078,2271.0166,1794.14877,80.30429,1664.06075,40.52895,175.91406
2021-07-28 12:00:00,10107.24422,16.18308,2263.91369,1643.69848,81.0627,1836.12365,38.75337,0
2021-07-28 13:00:00,10349.03336,16.29814,2269.70024,1471.13348,78.32828,1882.49038,38.11061,151.45275
2021-07-28 14:00:00,10252.54854,15.95539,2276.39394,1374.24934,79.80416,1703.4925,39.52547,2886.75689
2021-07-28 15:00:00,9581.17141,16.2786,2275.17996,1257.67109,77.62546,1330.96607,40.81465,5284.17117
2021-07-28 16:00:00,9013.37251,16.09138,2272.86992,1132.93027,75.41181,919.19317,45.05128,6817.90789
2021-07-28 17:00:00,8770.44207,15.90343,2268.43876,980.95259,76.71737,589.84951,46.83825,7178.33731
2021-07-28 18:00:00,9641.40328,15.70478,2274.65104,884.89476,76.47148,612.65889,41.17469,8426.18858
2021-07-28 19:00:00,11273.6673,15.95961,2268.68199,865.00322,77.78861,940.61756,40.0268,9165.6804
2021-07-28 20:00:00,12980.56601,15.695,2268.6779,860.89178,78.4363,1320.45356,34.55539,9044.75507
2021-07-28 21:00:00,14831.92327,15.60604,2274.06998,841.82053,78.97827,1605.10142,32.27415,9771.7231
2021-07-28 22:00:00,16729.922,15.83315,2273.86797,861.98972,76.93855,1758.16582,31.69731,10256.5448
2021-07-28 23:00:00,18658.81043,15.62843,2280.83166,994.8115,78.00534,1885.98796,28.49041,10031.6717
2021-07-26 00:00:00,14856.23034,15.78022,2250.46146,1569.99005,86.5886,2026.69103,67.98107,6845.2803
2021-07-26 01:00:00,16168.21768,15.8738,2233.97605,1654.90001,86.41019,2557.84265,72.27604,3501.96994
2021-07-26 02:00:00,16977.53971,15.85657,2260.60452,1740.10008,87.30573,2880.10531,73.80076,537.38002
2021-07-26 03:00:00,17419.86099,15.87343,2254.0222,1946.73004,86.26766,2944.92235,76.14844,1.12
2021-07-26 04:00:00,16622.52349,16.00114,2249.8127,2064.23001,85.63115,2483.26926,75.5832,0
2021-07-26 05:00:00,15725.8585,16.15759,2280.04572,1986.44002,85.43075,1901.47198,75.93429,0
2021-07-26 06:00:00,14483.55788,16.09428,2252.79743,1809.13003,87.46615,1452.01762,76.95144,0
2021-07-26 07:00:00,12790.41707,16.12791,2297.01582,2279.29008,85.40719,1227.16351,77.27005,0
2021-07-26 08:00:00,11112.22774,15.9758,2264.16921,2000.15001,86.52765,1179.61777,78.83516,0
2021-07-26 09:00:00,10131.85594,16.09306,2257.48097,1671.21004,85.23722,1295.96255,76.08334,0
2021-07-26 10:00:00,9686.57301,15.93422,2261.3809,1411.80007,83.63129,1088.07051,83.3553,0.04
2021-07-26 11:00:00,9568.53665,15.91502,2279.30865,1231.66998,85.18152,1181.9793,80.38708,0.05
2021-07-26 12:00:00,10317.18424,15.96104,2280.29004,1061.82002,85.73182,1125.31483,78.16731,0.09
2021-07-26 13:00:00,10514.92221,16.08518,2304.16596,919.91999,82.88312,1123.21545,76.4008,556.08998
2021-07-26 14:00:00,10639.99515,15.96831,2296.49687,802.32002,84.55801,906.03389,77.41765,3505.00014
2021-07-26 15:00:00,10185.26191,15.85588,2277.43485,680.62998,82.40678,692.65924,81.0903,6020.69995
2021-07-26 16:00:00,9814.40677,15.95039,2298.0641,613.34002,79.91685,539.71591,88.11264,7330.61003
2021-07-26 17:00:00,9481.12474,15.56481,2309.87962,629.08999,81.36118,258.3904,89.30167,8020.05994
2021-07-26 18:00:00,9650.89223,15.70907,2309.82011,688.34999,80.94581,358.87545,78.36657,8369.96017
2021-07-26 19:00:00,10174.96282,15.62058,2292.30649,777.96004,82.48592,618.54943,76.13696,8595.33005
2021-07-26 20:00:00,11347.34331,15.54428,2325.52191,855.89003,83.17826,886.43175,67.87902,8506.51981
2021-07-26 21:00:00,12386.81173,15.52127,2319.12959,871.58996,83.57368,1095.63183,63.05723,8407.98033
2021-07-26 22:00:00,13439.58636,15.24139,2309.62574,897.35004,81.52682,1235.83919,60.48154,7956.04965
2021-07-26 23:00:00,14320.18658,15.56754,2315.33695,955.98999,82.91681,1473.59272,57.29578,7285.86985
2021-07-27 00:00:00,16359.04564,16.28926,2300.91193,1596.63241,82.61915,1915.7671,44.59946,6017.80594
2021-07-27 01:00:00,17319.61651,16.09,2302.49718,1745.20858,82.78603,2382.18343,47.19154,2914.79868
2021-07-27 02:00:00,17447.67384,16.0696,2301.13469,1816.47665,83.85187,2698.27227,48.81751,881.77887
2021-07-27 03:00:00,16807.0174,15.82143,2296.81545,1845.72129,83.00181,2859.4209,51.27641,6.7993
2021-07-27 04:00:00,15788.58368,16.1382,2299.3346,1891.16672,82.45356,2539.34776,50.18414,0
2021-07-27 05:00:00,14042.1157,16.69632,2298.90573,1989.77415,82.36461,1983.66596,49.83296,126.18757
2021-07-27 06:00:00,12309.64661,16.25353,2299.70504,2002.44146,84.44667,1610.78083,50.13986,396.9521
2021-07-27 07:00:00,10624.77841,16.46695,2297.28253,2137.3849,82.6226,1423.24659,50.0435,298.32745
2021-07-27 08:00:00,9468.59228,16.34465,2253.35146,2057.38988,83.79373,1325.94488,51.56803,86.77961
2021-07-27 09:00:00,8839.91052,16.55641,2292.97122,1952.07467,82.70736,1422.79965,49.8257,0
2021-07-27 10:00:00,8856.68084,16.31638,2305.38322,1866.63831,81.23636,1269.1215,54.01485,13.55845
2021-07-27 11:00:00,8507.09608,16.42798,2309.04865,1697.59618,83.00487,1207.30662,52.45136,100.18679
2021-07-27 12:00:00,8179.18867,16.22416,2296.40515,1601.24342,83.56685,930.85141,50.54291,0
2021-07-27 13:00:00,7979.95471,16.2281,2306.15305,1484.74726,80.90145,720.37657,49.56401,363.82869
2021-07-27 14:00:00,7242.21097,16.18713,2314.57722,1437.50513,82.59922,535.22571,50.85982,2720.47809
2021-07-27 15:00:00,6768.89997,16.15104,2312.5885,1365.29541,80.55271,386.42823,52.86194,4835.9896
2021-07-27 16:00:00,6284.48883,15.94267,2309.5706,1287.92748,78.29089,221.71568,57.93184,6271.42961
2021-07-27 17:00:00,6638.26484,15.97941,2302.73058,1172.49905,79.79915,60.34235,59.53996,7091.647
2021-07-27 18:00:00,7322.20285,15.76138,2308.73826,1097.45743,79.61761,125.16167,52.29956,8116.45921
2021-07-27 19:00:00,8035.80321,15.84293,2303.73191,1078.20394,81.22782,321.32895,50.82811,8783.41745
2021-07-27 20:00:00,9182.72547,15.6212,2303.29349,1065.98046,81.98115,582.64598,44.52319,8669.17763
2021-07-27 21:00:00,10954.31443,15.50871,2308.3356,1025.82376,82.51624,807.03456,41.48202,8740.02577
2021-07-27 22:00:00,12554.7695,15.90722,2308.06861,1013.90227,80.56159,1114.38117,40.30728,8557.4022
2021-07-27 23:00:00,14168.80436,15.94706,2315.51795,1113.43302,81.87079,1376.61451,37.1067,7792.03581
2021-07-28 00:00:00,17069.82077,16.31165,2281.55289,1799.85532,82.95185,1870.11555,37.3182,6479.21896
2021-07-28 01:00:00,17814.04558,15.76341,2281.74194,1987.15211,82.58041,2356.37719,39.37998,3248.9151
2021-07-28 02:00:00,17934.24558,16.09538,2282.43124,2103.1381,83.45921,2697.26306,41.03748,1082.31192
2021-07-28 03:00:00,16883.42922,15.88154,2278.68459,2160.24496,82.36163,2881.77334,43.53101,87.5608
2021-07-28 04:00:00,15257.62808,16.03235,2279.29814,2233.53285,81.55074,2594.81502,42.27462,0
2021-07-28 05:00:00,13286.08824,16.70718,2279.27057,2346.11532,81.30101,2039.04267,41.70474,135.34955
2021-07-28 06:00:00,11595.37783,16.17354,2281.31921,2350.58,83.2162,1639.09562,41.79046,403.55901
2021-07-28 07:00:00,9986.62438,16.16822,2276.64318,2471.6573,81.2907,1434.19665,41.56488,312.57798
2021-07-28 08:00:00,9191.88552,16.24652,2234.33066,2353.00943,82.25712,1348.57056,43.07678,109.009
2021-07-28 09:00:00,8659.92124,16.5386,2273.9212,2199.97245,81.05906,1438.4158,41.64882,0
2021-07-28 10:00:00,8768.44591,16.34053,2286.18184,2068.509,79.33283,1300.1889,44.87794,0
2021-07-28 11:00:00,8516.86695,16.40643,2287.45124,1849.06618,80.91641,1311.59759,43.75189,101.79762
2021-07-28 12:00:00,8122.90972,16.04389,2280.75112,1693.74867,81.50541,1170.62708,41.9404,0
2021-07-28 13:00:00,7887.65016,16.15409,2285.27865,1515.53013,78.78236,1051.6841,41.20677,377.34835
2021-07-28 14:00:00,7462.15073,15.80449,2291.98518,1415.56261,80.39207,866.72697,42.58945,2798.45637
2021-07-28 15:00:00,6836.27754,16.11309,2290.43296,1293.60857,78.30692,651.69097,44.07135,4967.55367
2021-07-28 16:00:00,6422.14197,15.8935,2288.56872,1163.41903,75.7024,420.84399,48.53324,6440.49641
2021-07-28 17:00:00,6566.6479,15.69624,2283.02239,1004.94263,77.30686,200.44646,50.27186,7288.60289
2021-07-28 18:00:00,7406.15369,15.51847,2291.06247,903.8477,76.88809,262.29401,44.18204,8370.7181
2021-07-28 19:00:00,8735.23949,15.77716,2283.39885,880.6071,78.50536,514.8775,42.94668,9051.15843
2021-07-28 20:00:00,10299.30671,15.49917,2283.56387,874.79928,79.14734,825.12088,37.24995,8955.86003
2021-07-28 21:00:00,12076.94933,15.4064,2289.08057,853.86539,79.68266,1048.49544,34.76328,9126.71997
2021-07-28 22:00:00,13860.61982,15.648,2288.96755,875.39515,77.52082,1266.09725,34.02482,9047.70123
2021-07-28 23:00:00,15529.55133,15.48397,2296.50943,1010.72411,78.8564,1432.13115,30.81962,8301.47362
2021-07-29 00:00:00,18663.22714,15.67419,2260.30586,1540.3011,80.14433,2035.7004,33.16882,7414.40821
2021-07-29 01:00:00,19008.95523,15.24123,2258.66342,1724.49251,79.91132,2619.30343,34.9284,4503.38022
2021-07-29 02:00:00,18969.50797,15.72627,2263.84503,1846.04786,80.72127,2930.37038,36.60387,2393.55129
2021-07-29 03:00:00,17504.55907,15.26667,2258.3013,1915.25933,79.7212,2963.77643,39.11714,988.95486
2021-07-29 04:00:00,15297.74224,15.73502,2257.44999,2007.06854,79.20325,2693.14604,37.76721,0
2021-07-29 05:00:00,13080.65815,16.30255,2260.91886,2142.44617,78.86449,2077.55615,37.07271,51.0231
2021-07-29 06:00:00,11365.5467,15.94508,2262.77478,2185.95259,80.77799,1611.48382,37.03238,211.20791
2021-07-29 07:00:00,9743.46051,15.85344,2254.32822,2341.0216,78.78816,1397.28854,36.73317,355.61283
2021-07-29 08:00:00,9378.31875,16.04143,2215.61315,2262.25639,79.78675,1382.48022,38.23785,511.85229
2021-07-29 09:00:00,9249.62636,16.38975,2253.7731,2149.28969,78.59204,1410.04444,36.98904,372.58514
2021-07-29 10:00:00,9802.07666,16.0514,2267.68285,2052.81886,77.23083,1433.00434,39.67109,221.05157
2021-07-29 11:00:00,9923.79841,16.27328,2266.20066,1861.31296,78.55891,1589.39982,38.79432,128.79747
2021-07-29 12:00:00,9800.10399,15.88032,2263.70758,1725.37391,79.07067,1811.58887,37.03808,0
2021-07-29 13:00:00,9778.92909,15.90814,2263.97238,1563.44484,76.63871,1880.7352,36.44422,342.89673
2021-07-29 14:00:00,9636.7577,15.6359,2270.82046,1465.00913,78.21429,1738.04508,37.8764,3008.20452
2021-07-29 15:00:00,9018.74789,15.92029,2270.10127,1342.08493,76.31146,1369.79227,39.06185,5334.40745
2021-07-29 16:00:00,8714.14037,15.60516,2268.62139,1208.77948,73.93353,937.39372,43.17725,6794.06247
2021-07-29 17:00:00,8767.52361,15.51889,2263.6478,1045.11162,75.41478,638.26101,44.99025,7562.1694
2021-07-29 18:00:00,9766.42241,15.33365,2274.42623,928.67658,74.96113,638.86456,39.5561,8804.00829
2021-07-29 19:00:00,11488.14604,15.49004,2263.36553,879.44989,76.4302,899.37265,38.45529,9547.98539
2021-07-29 20:00:00,13258.97716,15.23342,2263.91642,847.89227,77.11638,1203.76977,33.10515,9421.70804
2021-07-29 21:00:00,14919.71335,15.11551,2269.19849,800.57513,77.40347,1414.17845,30.93447,9649.49879
2021-07-29 22:00:00,16675.22694,15.35526,2270.49874,792.76162,75.6117,1555.54613,30.44462,9597.14256
2021-07-29 23:00:00,18149.05928,15.14084,2277.31514,909.07218,76.94242,1673.05934,27.2368,8897.48466
2021-07-27 00:00:00,17612.43654,17.00429,2232.89651,1027.69997,84.14597,2319.23431,68.34638,6024.33012
2021-07-27 01:00:00,18674.2295,17.01204,2225.33225,1066.64998,84.62052,2847.23556,71.11264,2949.74998
2021-07-27 02:00:00,19108.96932,16.97971,2242.13038,1079.48002,85.54548,3071.91477,79.21542,422.41999
2021-07-27 03:00:00,18715.43344,16.91036,2234.68377,1109.25998,84.75237,3011.83678,73.35709,0.88
2021-07-27 04:00:00,17589.3299,17.01148,2231.98268,1080.47001,84.75165,2596.11827,70.84906,0.01
2021-07-27 05:00:00,16615.84992,17.11922,2239.04805,971.88999,84.49008,1996.7148,82.22601,0
2021-07-27 06:00:00,15648.35539,17.09955,2223.00325,840.84002,86.78585,1500.43836,74.34117,0
2021-07-27 07:00:00,14359.88848,16.97323,2229.35994,841.37003,84.58318,1241.18449,79.34408,0.01
2021-07-27 08:00:00,12982.54777,16.79491,2237.67137,641.54001,85.92951,1177.75375,85.31847,0.01
2021-07-27 09:00:00,11787.8973,16.93622,2224.5874,551.48998,84.678,1201.19446,81.82803,0.01
2021-07-27 10:00:00,11524.59375,16.71672,2231.29925,438.12,83.82858,1102.35873,78.26451,0.07
2021-07-27 11:00:00,11652.05086,16.69254,2231.86325,309.37999,85.23856,1208.59358,90.6608,0.07
2021-07-27 12:00:00,12622.00687,16.60143,2241.34963,235.98,85.59982,1281.52591,79.57186,0.16
2021-07-27 13:00:00,13162.55297,16.72049,2255.7292,181.04,83.18499,1301.65465,73.67665,779.49999
2021-07-27 14:00:00,13411.01112,16.63733,2247.06356,125.16,84.92225,1138.4869,74.29205,4848.40984
2021-07-27 15:00:00,12679.63024,16.42948,2248.74695,89.58,83.05115,932.29208,78.78101,8422.48975
2021-07-27 16:00:00,12291.16206,16.53382,2252.17816,102.03,81.05479,742.48237,87.22665,10184.82992
2021-07-27 17:00:00,12120.41618,16.21376,2245.60348,139.95,82.32626,496.08529,101.93265,11017.5002
2021-07-27 18:00:00,12638.71731,16.3579,2251.04006,198.77999,82.03846,530.82956,78.70553,11461.73005
2021-07-27 19:00:00,13227.56076,16.41359,2241.96918,258.78,83.4526,736.03085,82.79939,11672.85991
2021-07-27 20:00:00,14033.24287,16.2993,2249.55186,286.99999,84.31797,979.83333,79.92885,11511.02005
2021-07-27 21:00:00,14514.3824,16.26328,2245.14445,297.03001,84.34532,1229.62259,62.25021,11238.87033
2021-07-27 22:00:00,15165.39552,15.93363,2247.27732,306.86,82.96031,1461.85492,56.43098,10679.22026
2021-07-27 23:00:00,15875.5083,16.34606,2236.78525,347.09999,84.40338,1771.69298,55.37152,9715.59
2021-07-28 00:00:00,17367.24242,16.86485,2231.77576,929.32739,83.52081,2242.46359,46.26847,7964.11969
2021-07-28 01:00:00,17619.06767,16.68838,2236.71031,1078.50272,83.67377,2704.92942,48.98211,4639.4592
2021-07-28 02:00:00,17469.73314,16.92656,2236.8913,1181.97456,84.54801,2968.41794,50.60085,2320.34814
2021-07-28 03:00:00,16591.34279,16.3117,2231.70027,1236.88868,83.57607,3060.69986,53.05181,837.48049
2021-07-28 04:00:00,15600.59611,16.71364,2238.87157,1319.78533,83.06502,2714.84347,51.99716,0
2021-07-28 05:00:00,14089.06712,17.10899,2241.69701,1443.78545,83.03408,2133.05939,51.6961,0.12443
2021-07-28 06:00:00,12725.54341,16.94181,2234.42566,1512.88689,85.12464,1725.19673,52.0537,211.82738
2021-07-28 07:00:00,11056.85668,17.12339,2235.81108,1666.33606,83.09113,1486.01222,51.98697,422.20007
2021-07-28 08:00:00,10101.58162,17.10654,2196.83149,1638.54983,84.4022,1322.04544,53.51439,748.26764
2021-07-28 09:00:00,9578.4788,17.1443,2241.77754,1582.40533,83.19512,1342.2897,51.70001,597.86159
2021-07-28 10:00:00,9624.59583,16.91075,2246.1541,1535.79257,81.83643,1189.20871,56.10921,299.54314
2021-07-28 11:00:00,9503.4273,17.03421,2252.30086,1410.82148,83.62765,1180.89473,54.44545,18.63857
2021-07-28 12:00:00,9200.39989,16.79025,2242.30877,1326.77791,84.09208,1017.28793,52.51478,0
2021-07-28 13:00:00,9001.50923,16.68241,2252.67827,1221.48688,81.24396,886.67491,51.47966,823.24563
2021-07-28 14:00:00,8669.59283,16.5107,2260.86208,1149.64261,83.13349,730.22267,52.75556,4481.13469
2021-07-28 15:00:00,8074.77757,16.83644,2260.7724,1070.94985,81.15134,565.84932,54.87692,7576.46195
2021-07-28 16:00:00,7682.57095,16.39428,2253.4896,981.22953,78.96546,363.59062,60.08619,9308.51807
2021-07-28 17:00:00,7767.76011,16.39501,2256.1062,868.6824,80.35756,173.77272,61.66439,9814.2623
2021-07-28 18:00:00,8206.5362,16.2757,2254.80527,785.25236,80.1545,223.32924,54.16026,10544.98844
2021-07-28 19:00:00,9060.39972,16.71042,2253.5128,748.73853,81.81968,425.90346,52.63469,10768.6406
2021-07-28 20:00:00,10228.77955,16.45064,2251.97191,716.25944,82.57999,701.50806,46.19036,10393.80157
2021-07-28 21:00:00,12006.53432,16.21481,2257.92021,669.03526,83.07985,962.20914,43.02209,10652.51047
2021-07-28 22:00:00,13708.81018,16.70295,2256.53179,632.72318,81.16332,1323.71117,41.74735,10645.3702
2021-07-28 23:00:00,15069.27372,16.65272,2261.65402,717.01851,82.66904,1650.61714,38.54783,9768.31543
2021-07-29 00:00:00,17076.13663,17.03704,2239.043,1431.16761,83.77431,2152.07397,37.68652,7926.41396
2021-07-29 01:00:00,17210.58409,16.47912,2237.81523,1609.6838,83.28631,2682.73488,39.77513,4888.99569
2021-07-29 02:00:00,17017.33709,16.79554,2240.98341,1728.66129,84.07863,2992.2927,41.43103,2694.68082
2021-07-29 03:00:00,15751.83131,16.54447,2236.89308,1796.21421,83.05019,3073.39811,43.92281,1143.61178
2021-07-29 04:00:00,14131.37903,16.65734,2237.05769,1887.52964,82.14289,2785.76098,42.67472,0
2021-07-29 05:00:00,12332.71233,17.37371,2239.54039,2022.23533,81.84926,2202.86914,42.1159,0
2021-07-29 06:00:00,10947.04292,16.8171,2241.60692,2071.70032,83.66941,1746.78682,42.21281,161.90402
2021-07-29 07:00:00,9510.72609,16.84279,2236.25169,2228.18742,81.81343,1498.74005,41.99377,418.24384
2021-07-29 08:00:00,9123.63643,16.90557,2196.7152,2159.42556,82.6381,1400.35266,43.5063,779.74561
2021-07-29 09:00:00,8791.18954,17.13329,2235.48254,2057.39277,81.50616,1393.10306,42.06244,648.87249
2021-07-29 10:00:00,9010.68596,16.94895,2248.23046,1970.5078,79.71272,1305.67302,45.34013,347.37
2021-07-29 11:00:00,8806.61013,16.97437,2248.69386,1790.87022,81.27736,1326.23271,44.19195,71.39412
2021-07-29 12:00:00,8306.51164,16.62707,2243.78305,1664.06983,81.90581,1307.35565,42.37555,0
2021-07-29 13:00:00,8067.32494,16.74177,2247.64844,1511.87473,79.25536,1242.62516,41.62951,618.86812
2021-07-29 14:00:00,7774.33744,16.3511,2254.48764,1417.70805,80.69611,1084.30689,43.0078,3931.18833
2021-07-29 15:00:00,7077.3975,16.66434,2253.86987,1301.71185,78.58009,840.49837,44.51602,6747.21434
2021-07-29 16:00:00,6655.66227,16.41674,2252.77027,1175.12671,76.17197,561.28271,49.00867,8354.46995
2021-07-29 17:00:00,6764.48023,16.19114,2247.22367,1019.26521,77.65632,337.92846,50.74069,8934.55854
2021-07-29 18:00:00,7635.58164,16.03604,2255.45444,907.28006,77.40118,380.9556,44.59266,9903.55957
2021-07-29 19:00:00,9174.14896,16.30783,2248.01125,858.7788,78.90171,636.06053,43.34536,10351.03349
2021-07-29 20:00:00,10915.66215,16.0058,2248.52037,825.80808,79.56935,944.6757,37.61786,10064.80735
2021-07-29 21:00:00,12814.89086,15.89542,2253.21197,777.20666,80.13205,1207.03218,35.10315,10310.86113
2021-07-29 22:00:00,14604.21714,16.17739,2254.62059,763.4541,78.03857,1457.54512,34.34261,10278.08567
2021-07-29 23:00:00,15887.09572,16.05214,2260.86003,873.77933,79.19101,1686.31386,31.13765,9488.42586
2021-07-30 00:00:00,18208.24684,16.63188,2241.8739,1458.94357,81.54004,2292.28313,31.20413,8934.27938
2021-07-30 01:00:00,17862.93708,16.06439,2233.26054,1620.93722,81.04204,2860.54684,32.82062,6621.51632
2021-07-30 02:00:00,17083.59229,16.27125,2241.57211,1716.01165,81.73945,3126.89251,34.5046,4872.99368
2021-07-30 03:00:00,15332.96073,16.26502,2237.31102,1766.09074,80.8266,3073.36652,37.02721,3364.44564
2021-07-30 04:00:00,13171.23255,16.50413,2229.7843,1837.40251,80.06489,2745.3398,35.63301,1821.9755
2021-07-30 05:00:00,11228.32403,17.23683,2234.03283,1958.20963,79.62891,2093.33881,34.87949,1655.19992
2021-07-30 06:00:00,9769.27872,16.55574,2245.59283,1997.1227,81.37837,1667.48237,34.77948,1420.10766
2021-07-30 07:00:00,8717.95915,16.45897,2231.71897,2149.91343,79.54168,1500.14783,34.4454,1364.85077
2021-07-30 08:00:00,8945.96084,16.45602,2193.07707,2084.29278,80.23262,1508.11801,35.94668,1448.1773
2021-07-30 09:00:00,9372.05214,16.95178,2224.15908,1989.64018,79.1695,1577.38378,34.7827,1051.23796
2021-07-30 10:00:00,10341.41476,16.68935,2247.18327,1911.47366,77.57905,1712.09872,37.2057,560.7244
2021-07-30 11:00:00,10366.14091,16.73158,2240.92922,1743.80881,78.9074,1932.45963,36.44697,156.80465
2021-07-30 12:00:00,10067.70148,16.32962,2241.13779,1637.48835,79.5149,2193.00345,34.71688,0
2021-07-30 13:00:00,9977.91448,16.5084,2238.05314,1507.85068,77.18745,2276.92902,34.1892,291.60085
2021-07-30 14:00:00,9669.00241,16.30062,2244.38609,1438.78538,78.43294,2165.78383,35.64483,3322.04977
2021-07-30 15:00:00,9293.67221,16.28644,2243.55088,1345.70138,76.43349,1785.49579,36.68991,5910.59083
2021-07-30 16:00:00,9154.32302,16.17575,2248.9809,1244.40477,74.28334,1289.69578,40.64125,7419.84953
2021-07-30 17:00:00,9540.49797,16.08045,2234.04621,1108.74932,75.62419,1011.91024,42.48946,7861.90915
2021-07-30 18:00:00,10647.87293,15.77442,2253.24582,1012.81943,75.43504,1029.34944,37.36576,9116.00244
2021-07-30 19:00:00,12245.69677,15.75069,2238.54371,973.8919,76.7238,1253.90502,36.32866,9804.1466
2021-07-30 20:00:00,14164.70898,15.55491,2241.25736,946.04984,77.43122,1495.8967,31.14262,9584.49719
2021-07-30 21:00:00,15974.19161,15.49751,2244.04881,895.95621,77.80729,1636.34611,29.12157,10033.52824
2021-07-30 22:00:00,17642.12429,15.75284,2249.52156,876.51751,76.03397,1797.2094,28.74944,10208.12679
2021-07-30 23:00:00,18622.04139,15.61444,2256.31654,976.82605,77.03259,1907.95663,25.54037,9750.98067
2021-07-28 00:00:00,20126.24354,16.59597,2232.85202,446.77001,83.43712,2703.61778,57.76665,7816.66993
2021-07-28 01:00:00,21306.30704,16.64648,2225.53167,584.11,83.96581,3282.15834,87.59717,4102.16984
2021-07-28 02:00:00,21561.61989,16.60205,2241.97491,714.18002,84.92777,3525.11975,119.25023,600.96998
2021-07-28 03:00:00,21026.17331,16.5842,2234.58004,841.19004,84.19724,3427.17971,86.35515,0.94
2021-07-28 04:00:00,19588.77959,16.6885,2232.0916,972.95998,84.20818,2926.68152,90.73035,0
