Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
43296,2023-12-10 00:00:00,2024-07-17 00:00:00,3.1,48.51,966.0,1136.0,6388.0,1.0,267.0,128.0
43297,2023-12-10 01:00:00,2024-07-17 00:00:00,3.1,42.31,964.0,1135.0,7692.0,0.0,275.0,130.0
43298,2023-12-10 02:00:00,2024-07-17 00:00:00,3.1,40.44,964.0,1136.0,8044.0,0.0,395.0,130.0
43299,2023-12-10 03:00:00,2024-07-17 00:00:00,3.1,41.91,965.0,1133.0,7597.0,0.0,479.0,130.0
43300,2023-12-10 04:00:00,2024-07-17 00:00:00,3.1,43.5,966.0,1135.0,7198.0,0.0,494.0,129.0
43301,2023-12-10 05:00:00,2024-07-17 00:00:00,3.1,44.8,964.0,1135.0,6790.0,0.0,634.0,132.0
43302,2023-12-10 06:00:00,2024-07-17 00:00:00,3.1,47.56,963.0,1000.0,6348.0,0.0,590.0,127.0
43303,2023-12-10 07:00:00,2024-07-17 00:00:00,3.1,50.84,962.0,837.0,5892.0,0.0,547.0,120.0
43304,2023-12-10 08:00:00,2024-07-17 00:00:00,3.1,53.42,956.0,857.0,5355.0,0.0,645.0,122.0
43305,2023-12-10 09:00:00,2024-07-17 00:00:00,3.1,52.46,911.0,724.0,5227.0,0.0,818.0,126.0
43306,2023-12-10 10:00:00,2024-07-17 00:00:00,3.1,52.23,911.0,716.0,5116.0,0.0,1022.0,131.0
43307,2023-12-10 11:00:00,2024-07-17 00:00:00,3.1,53.39,908.0,714.0,5029.0,0.0,902.0,129.0
43308,2023-12-10 12:00:00,2024-07-17 00:00:00,3.1,54.16,907.0,713.0,4972.0,0.0,816.0,126.0
43309,2023-12-10 13:00:00,2024-07-17 00:00:00,3.1,54.86,908.0,715.0,4957.0,0.0,767.0,129.0
43310,2023-12-10 14:00:00,2024-07-17 00:00:00,3.1,53.96,908.0,718.0,5225.0,0.0,631.0,130.0
43311,2023-12-10 15:00:00,2024-07-17 00:00:00,3.1,51.78,907.0,721.0,5547.0,0.0,589.0,127.0
43312,2023-12-10 16:00:00,2024-07-17 00:00:00,3.1,49.26,907.0,726.0,5913.0,0.0,644.0,129.0
43313,2023-12-10 17:00:00,2024-07-17 00:00:00,3.1,47.89,905.0,717.0,5966.0,7.0,828.0,130.0
43314,2023-12-10 18:00:00,2024-07-17 00:00:00,3.1,47.15,906.0,732.0,6111.0,6.0,787.0,128.0
43315,2023-12-10 19:00:00,2024-07-17 00:00:00,3.1,48.09,904.0,730.0,6023.0,10.0,734.0,132.0
43316,2023-12-10 20:00:00,2024-07-17 00:00:00,3.1,49.23,905.0,735.0,5939.0,12.0,642.0,134.0
43317,2023-12-10 21:00:00,2024-07-17 00:00:00,3.1,49.79,906.0,736.0,5902.0,5.0,566.0,131.0
43318,2023-12-10 22:00:00,2024-07-17 00:00:00,3.1,50.2,910.0,719.0,5874.0,10.0,595.0,134.0
43319,2023-12-10 23:00:00,2024-07-17 00:00:00,3.1,50.44,914.0,733.0,5918.0,3.0,530.0,134.0
