Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
38496,2023-05-24 00:00:00,2024-07-17 00:00:00,3.1,32.62,5.0,0.0,13090.0,128.0,85.0,166.0
38497,2023-05-24 01:00:00,2024-07-17 00:00:00,3.1,32.92,5.0,0.0,13028.0,129.0,110.0,172.0
38498,2023-05-24 02:00:00,2024-07-17 00:00:00,3.1,32.99,5.0,0.0,13202.0,115.0,171.0,178.0
38499,2023-05-24 03:00:00,2024-07-17 00:00:00,3.1,32.74,5.0,0.0,13298.0,65.0,320.0,180.0
38500,2023-05-24 04:00:00,2024-07-17 00:00:00,3.1,32.56,5.0,0.0,12949.0,26.0,520.0,179.0
38501,2023-05-24 05:00:00,2024-07-17 00:00:00,3.1,32.4,6.0,0.0,12659.0,23.0,754.0,179.0
38502,2023-05-24 06:00:00,2024-07-17 00:00:00,3.1,32.0,5.0,0.0,12527.0,22.0,788.0,171.0
38503,2023-05-24 07:00:00,2024-07-17 00:00:00,3.1,31.46,5.0,0.0,12381.0,0.0,729.0,157.0
38504,2023-05-24 08:00:00,2024-07-17 00:00:00,3.1,31.75,13.0,0.0,12172.0,0.0,700.0,154.0
38505,2023-05-24 09:00:00,2024-07-17 00:00:00,3.1,32.07,14.0,0.0,12117.0,0.0,609.0,156.0
38506,2023-05-24 10:00:00,2024-07-17 00:00:00,3.1,32.22,14.0,0.0,12086.0,0.0,560.0,157.0
38507,2023-05-24 11:00:00,2024-07-17 00:00:00,3.1,32.41,14.0,0.0,11921.0,0.0,513.0,157.0
38508,2023-05-24 12:00:00,2024-07-17 00:00:00,3.1,32.11,14.0,0.0,12202.0,0.0,553.0,156.0
38509,2023-05-24 13:00:00,2024-07-17 00:00:00,3.1,32.18,14.0,0.0,12398.0,2.0,500.0,158.0
38510,2023-05-24 14:00:00,2024-07-17 00:00:00,3.1,32.44,13.0,0.0,12380.0,37.0,467.0,162.0
38511,2023-05-24 15:00:00,2024-07-17 00:00:00,3.1,32.53,14.0,0.0,12506.0,109.0,365.0,160.0
38512,2023-05-24 16:00:00,2024-07-17 00:00:00,3.1,33.21,18.0,0.0,12528.0,124.0,286.0,168.0
38513,2023-05-24 17:00:00,2024-07-17 00:00:00,3.1,33.63,25.0,0.0,12417.0,130.0,174.0,166.0
38514,2023-05-24 18:00:00,2024-07-17 00:00:00,3.1,34.04,29.0,0.0,12129.0,134.0,92.0,164.0
38515,2023-05-24 19:00:00,2024-07-17 00:00:00,3.1,34.66,48.0,0.0,12446.0,106.0,32.0,166.0
38516,2023-05-24 20:00:00,2024-07-17 00:00:00,3.1,34.09,30.0,0.0,12325.0,122.0,20.0,165.0
38517,2023-05-24 21:00:00,2024-07-17 00:00:00,3.1,33.83,14.0,0.0,12217.0,126.0,14.0,169.0
38518,2023-05-24 22:00:00,2024-07-17 00:00:00,3.1,33.29,13.0,0.0,12256.0,131.0,14.0,160.0
38519,2023-05-24 23:00:00,2024-07-17 00:00:00,3.1,33.89,18.0,0.0,11890.0,133.0,59.0,164.0
