UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-06-30 00:00:00,845.0,1126.0,9156.0,129.0,1019.0,170.0
2023-06-30 01:00:00,849.0,1126.0,9310.0,120.0,1092.0,167.0
2023-06-30 02:00:00,785.0,1126.0,9547.0,102.0,1098.0,169.0
2023-06-30 03:00:00,886.0,1126.0,9449.0,64.0,1112.0,171.0
2023-06-30 04:00:00,932.0,1127.0,8676.0,35.0,1002.0,176.0
2023-06-30 05:00:00,979.0,1126.0,8760.0,28.0,1218.0,178.0
2023-06-30 06:00:00,894.0,1126.0,6565.0,9.0,1348.0,163.0
2023-06-30 07:00:00,826.0,1128.0,6354.0,0.0,1576.0,162.0
2023-06-30 08:00:00,826.0,1130.0,5768.0,6.0,1473.0,172.0
2023-06-30 09:00:00,828.0,1132.0,5135.0,0.0,1276.0,172.0
2023-06-30 10:00:00,829.0,1134.0,4790.0,0.0,1343.0,178.0
2023-06-30 11:00:00,830.0,1136.0,4671.0,0.0,1367.0,172.0
2023-06-30 12:00:00,832.0,1139.0,4844.0,0.0,1288.0,171.0
2023-06-30 13:00:00,834.0,1139.0,4964.0,4.0,1212.0,169.0
2023-06-30 14:00:00,903.0,1141.0,6398.0,48.0,1063.0,167.0
2023-06-30 15:00:00,905.0,1138.0,6933.0,108.0,972.0,169.0
2023-06-30 16:00:00,905.0,1140.0,7250.0,123.0,973.0,170.0
2023-06-30 17:00:00,904.0,1138.0,7438.0,131.0,698.0,167.0
2023-06-30 18:00:00,900.0,1137.0,7805.0,118.0,476.0,166.0
2023-06-30 19:00:00,899.0,1134.0,7934.0,108.0,493.0,169.0
2023-06-30 20:00:00,896.0,1132.0,8126.0,113.0,548.0,170.0
2023-06-30 21:00:00,887.0,1132.0,8450.0,115.0,523.0,176.0
2023-06-30 22:00:00,889.0,1129.0,8830.0,113.0,610.0,171.0
2023-06-30 23:00:00,893.0,1127.0,9021.0,129.0,767.0,169.0
