Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
36192,2023-02-17 00:00:00,2024-07-17 00:00:00,3.1,52.79,929.0,1160.0,6199.0,75.0,57.0,193.0
36193,2023-02-17 01:00:00,2024-07-17 00:00:00,3.1,45.0,931.0,1160.0,7607.0,52.0,96.0,186.0
36194,2023-02-17 02:00:00,2024-07-17 00:00:00,3.1,41.24,932.0,1160.0,8544.0,27.0,183.0,192.0
36195,2023-02-17 03:00:00,2024-07-17 00:00:00,3.1,40.75,935.0,1161.0,8641.0,15.0,269.0,193.0
36196,2023-02-17 04:00:00,2024-07-17 00:00:00,3.1,41.85,938.0,1163.0,8363.0,0.0,376.0,200.0
36197,2023-02-17 05:00:00,2024-07-17 00:00:00,3.1,43.35,939.0,1163.0,7884.0,0.0,468.0,199.0
36198,2023-02-17 06:00:00,2024-07-17 00:00:00,3.1,44.32,940.0,1164.0,7630.0,0.0,436.0,194.0
36199,2023-02-17 07:00:00,2024-07-17 00:00:00,3.1,43.25,940.0,1165.0,7346.0,0.0,496.0,155.0
36200,2023-02-17 08:00:00,2024-07-17 00:00:00,3.1,47.72,940.0,1164.0,6159.0,0.0,639.0,146.0
36201,2023-02-17 09:00:00,2024-07-17 00:00:00,3.1,50.53,937.0,1161.0,5555.0,0.0,713.0,145.0
36202,2023-02-17 10:00:00,2024-07-17 00:00:00,3.1,51.07,937.0,1161.0,5507.0,0.0,712.0,149.0
36203,2023-02-17 11:00:00,2024-07-17 00:00:00,3.1,50.48,938.0,1161.0,5494.0,0.0,809.0,147.0
36204,2023-02-17 12:00:00,2024-07-17 00:00:00,3.1,50.73,938.0,1161.0,5592.0,0.0,649.0,145.0
36205,2023-02-17 13:00:00,2024-07-17 00:00:00,3.1,48.85,940.0,1161.0,5823.0,0.0,757.0,145.0
36206,2023-02-17 14:00:00,2024-07-17 00:00:00,3.1,42.84,937.0,1164.0,7248.0,0.0,645.0,153.0
36207,2023-02-17 15:00:00,2024-07-17 00:00:00,3.1,37.6,916.0,1162.0,8395.0,0.0,799.0,158.0
36208,2023-02-17 16:00:00,2024-07-17 00:00:00,3.1,37.45,914.0,1163.0,8621.0,12.0,790.0,172.0
36209,2023-02-17 17:00:00,2024-07-17 00:00:00,3.1,38.58,916.0,1161.0,8567.0,75.0,736.0,192.0
36210,2023-02-17 18:00:00,2024-07-17 00:00:00,3.1,43.36,913.0,1159.0,7251.0,89.0,770.0,195.0
36211,2023-02-17 19:00:00,2024-07-17 00:00:00,3.1,45.8,913.0,1160.0,6217.0,93.0,1176.0,189.0
36212,2023-02-17 20:00:00,2024-07-17 00:00:00,3.1,44.21,912.0,1160.0,6241.0,96.0,1433.0,184.0
36213,2023-02-17 21:00:00,2024-07-17 00:00:00,3.1,43.11,910.0,1159.0,6183.0,96.0,1411.0,158.0
36214,2023-02-17 22:00:00,2024-07-17 00:00:00,3.1,43.48,911.0,1157.0,5997.0,82.0,1463.0,152.0
36215,2023-02-17 23:00:00,2024-07-17 00:00:00,3.1,44.07,909.0,1156.0,5819.0,87.0,1517.0,154.0
