UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-01 00:00:00,2024-07-17 00:00:00,3.1,3.913745861720882,271.77979080824934,268.4322015827405,173.77168377702137,1.0660342165707406,1052.3858,1148.92169,7387.50455,3.17398,108.74936,179.48357
2023-12-01 01:00:00,2024-07-17 00:00:00,3.1,3.657644877897429,271.00999347126844,268.3064789979019,0.4299085074765784,0.582993929915737,1037.33752,1149.93994,7941.31482,2.45848,128.34137,180.52161
2023-12-01 02:00:00,2024-07-17 00:00:00,3.1,3.657644877897429,271.00999347126844,268.3064789979019,0.4299085074765784,0.582993929915737,1019.7369,1151.80968,8385.38475,2.32312,143.39082,180.7229
2023-12-01 03:00:00,2024-07-17 00:00:00,3.1,3.657644877897429,271.00999347126844,268.3064789979019,0.4299085074765784,0.582993929915737,1004.22493,1152.93911,8418.6667,2.23779,191.52958,179.42487
2023-12-01 04:00:00,2024-07-17 00:00:00,3.1,3.950286612135622,270.8748277062771,268.35372728944765,0.2148180052041017,1.226794205937876,990.35404,1154.01429,8146.4582,1.06296,264.30991,179.63919
2023-12-01 05:00:00,2024-07-17 00:00:00,3.1,3.950286612135622,270.8748277062771,268.35372728944765,0.2148180052041017,1.226794205937876,969.91841,1153.85295,7690.5721,0.16909,312.46464,179.88208
2023-12-01 06:00:00,2024-07-17 00:00:00,3.1,3.950286612135622,270.8748277062771,268.35372728944765,0.2148180052041017,1.226794205937876,940.86243,1153.34985,7007.10273,0.0,376.29159,181.95907
2023-12-01 07:00:00,2024-07-17 00:00:00,3.1,4.416135379365942,270.7245919275869,268.2685011963847,0.0,0.7815262108190785,954.44083,1153.29321,6075.33755,0.0,440.00401,182.28045
2023-12-01 08:00:00,2024-07-17 00:00:00,3.1,4.416135379365942,270.7245919275869,268.2685011963847,0.0,0.7815262108190785,956.03513,1150.62291,5273.32111,0.88329,500.49562,182.59093
2023-12-01 09:00:00,2024-07-17 00:00:00,3.1,4.416135379365942,270.7245919275869,268.2685011963847,0.0,0.7815262108190785,963.60011,1149.47988,4722.83057,0.94465,500.55489,182.31248
2023-12-01 10:00:00,2024-07-17 00:00:00,3.1,4.629992055915656,270.7582661929888,268.1981469520316,0.0,1.9173493878687773,978.61485,1148.95522,4497.01643,1.02219,543.02379,183.13956
2023-12-01 11:00:00,2024-07-17 00:00:00,3.1,4.629992055915656,270.7582661929888,268.1981469520316,0.0,1.9173493878687773,976.95608,1151.11072,4605.22444,1.50507,614.41268,181.90624
2023-12-01 12:00:00,2024-07-17 00:00:00,3.1,4.629992055915656,270.7582661929888,268.1981469520316,0.0,1.9173493878687773,972.08949,1153.56142,5040.71781,0.497,654.82818,182.37471
2023-12-01 13:00:00,2024-07-17 00:00:00,3.1,4.811303758355285,270.8588732462855,268.1568197269439,0.8263110944643264,1.2026528557219196,947.341,1153.04296,5622.97608,0.0,727.64567,183.2864
2023-12-01 14:00:00,2024-07-17 00:00:00,3.1,4.811303758355285,270.8588732462855,268.1568197269439,0.8263110944643264,1.2026528557219196,929.77189,1152.08135,6160.31407,0.0,803.41308,183.62213
2023-12-01 15:00:00,2024-07-17 00:00:00,3.1,4.811303758355285,270.8588732462855,268.1568197269439,0.8263110944643264,1.2026528557219196,897.27087,1151.66786,6572.89609,0.0,836.18752,183.20944
2023-12-01 16:00:00,2024-07-17 00:00:00,3.1,5.66665113561373,273.60132533659544,269.27342893182004,57.68159071411479,2.312935974085616,886.62894,1150.35702,6860.05424,0.0,853.70744,183.35093
2023-12-01 17:00:00,2024-07-17 00:00:00,3.1,5.66665113561373,273.60132533659544,269.27342893182004,57.68159071411479,2.312935974085616,884.43451,1148.42098,6892.65751,0.0,888.65378,184.43941
2023-12-01 18:00:00,2024-07-17 00:00:00,3.1,5.66665113561373,273.60132533659544,269.27342893182004,57.68159071411479,2.312935974085616,913.01498,1145.72532,6785.8047,2.1479,911.44509,182.98213
2023-12-01 19:00:00,2024-07-17 00:00:00,3.1,6.228351899992889,274.8326927363206,270.120372536125,220.24797163460727,0.9766239338416572,940.37356,1144.51776,6641.97789,5.50654,976.67371,182.08801
2023-12-01 20:00:00,2024-07-17 00:00:00,3.1,6.228351899992889,274.8326927363206,270.120372536125,220.24797163460727,0.9766239338416572,951.50138,1141.25376,6481.06106,7.36693,1000.2017,183.4125
2023-12-01 21:00:00,2024-07-17 00:00:00,3.1,6.228351899992889,274.8326927363206,270.120372536125,220.24797163460727,0.9766239338416572,946.39401,1141.04317,6482.94437,8.64653,997.60848,180.85283
2023-12-01 22:00:00,2024-07-17 00:00:00,3.1,5.7414074295763085,273.47739753318933,269.9696826722046,151.82824068556755,1.925501478951167,928.61227,1142.09391,6586.63107,8.46446,1002.054,182.18354
2023-12-01 23:00:00,2024-07-17 00:00:00,3.1,5.7414074295763085,273.47739753318933,269.9696826722046,151.82824068556755,1.925501478951167,923.09741,1142.72981,6806.14616,6.32681,976.61894,182.6087
2023-12-02 00:00:00,2024-07-17 00:00:00,3.1,5.7414074295763085,273.47739753318933,269.9696826722046,151.82824068556755,1.925501478951167,907.60744,1148.92169,6810.98406,2.14869,729.99161,175.85659
2023-12-02 01:00:00,2024-07-17 00:00:00,3.1,5.43209309224422,272.80744108168403,269.83603797395,0.1997685766010334,1.1492695392061691,895.83164,1149.93994,7382.08369,1.77787,748.74318,176.94026
2023-12-02 02:00:00,2024-07-17 00:00:00,3.1,5.43209309224422,272.80744108168403,269.83603797395,0.1997685766010334,1.1492695392061691,880.73946,1151.80968,7844.69889,2.06331,752.76289,177.10907
2023-12-02 03:00:00,2024-07-17 00:00:00,3.1,5.43209309224422,272.80744108168403,269.83603797395,0.1997685766010334,1.1492695392061691,868.212,1152.93911,7919.5952,2.82721,794.54349,175.94422
2023-12-02 04:00:00,2024-07-17 00:00:00,3.1,5.338556303564372,272.42173029537014,269.7426297161942,0.0997567349556043,2.230940987056717,856.95659,1154.01429,7693.60233,3.03267,862.17466,176.14321
2023-12-02 05:00:00,2024-07-17 00:00:00,3.1,5.338556303564372,272.42173029537014,269.7426297161942,0.0997567349556043,2.230940987056717,840.62263,1153.85295,7291.21129,2.95539,888.94993,176.46709
2023-12-02 06:00:00,2024-07-17 00:00:00,3.1,5.338556303564372,272.42173029537014,269.7426297161942,0.0997567349556043,2.230940987056717,817.01857,1153.34985,6663.32967,2.20154,926.00756,178.45571
2023-12-02 07:00:00,2024-07-17 00:00:00,3.1,5.089875820444953,272.01608348465754,269.52767912056623,0.0,1.0062743856788676,829.01584,1153.29321,5766.72832,3.25347,986.25331,178.79245
2023-12-02 08:00:00,2024-07-17 00:00:00,3.1,5.089875820444953,272.01608348465754,269.52767912056623,0.0,1.0062743856788676,830.8221,1150.62291,4996.45326,3.79637,1027.25126,179.17145
